calidris_pygmaea ENSCPGG00000014596
calidris_pugnax ENSCPUG00000009241
melopsittacus_undulatus ENSMUNG00000011450
lepidothrix_coronata ENSLCOG00000016167
manacus_vitellinus ENSMVIG00005018026
parus_major ENSPMJG00000015286
cyanistes_caeruleus ENSCCEG00000012286
ficedula_albicollis ENSFALG00000010846
junco_hyemalis ENSJHYG00000017357
zonotrichia_albicollis ENSZALG00000007226
serinus_canaria ENSSCAG00000000019
lonchura_striata_domestica ENSLSDG00000001249
taeniopygia_guttata ENSTGUG00000012020
anser_brachyrhynchus ENSABRG00000000848
anas_platyrhynchos_platyrhynchos ENSAPLG00000028742
gallus_gallus ENSGALG00000015033
coturnix_japonica ENSCJPG00005009239
meleagris_gallopavo ENSMGAG00000013423
numida_meleagris ENSNMEG00000007983
apteryx_owenii ENSAOWG00000007775
apteryx_haastii ENSAHAG00000003852
apteryx_rowi ENSARWG00000009676
dromaius_novaehollandiae ENSDNVG00000013238
nothoprocta_perdicaria ENSNPEG00000011008
crocodylus_porosus ENSCPRG00005001980
gopherus_agassizii ENSGAGG00000021078
chelonoidis_abingdonii ENSCABG00000016095
chrysemys_picta_bellii ENSCPBG00000006535
pelodiscus_sinensis ENSPSIG00000003779
sphenodon_punctatus ENSSPUG00000005217
sphenodon_punctatus ENSSPUG00000005171
sphenodon_punctatus ENSSPUG00000005193
pogona_vitticeps ENSPVIG00000001582
anolis_carolinensis ENSACAG00000011456
salvator_merianae ENSSMRG00000012740
notechis_scutatus ENSNSUG00000018539
phascolarctos_cinereus ENSPCIG00000007344
notamacropus_eugenii ENSMEUG00000003463
sarcophilus_harrisii ENSSHAG00000006121
monodelphis_domestica ENSMODG00000017910
pteropus_vampyrus ENSPVAG00000003452
myotis_lucifugus ENSMLUG00000012102
equus_caballus ENSECAG00000022502
equus_asinus_asinus ENSEASG00005006955
bos_mutus ENSBMUG00000017019
bos_taurus ENSBTAG00000010760
bison_bison_bison ENSBBBG00000007120
capra_hircus ENSCHIG00000023002
ovis_aries ENSOARG00000009822
tursiops_truncatus ENSTTRG00000014545
sus_scrofa ENSSSCG00000025703
vicugna_pacos ENSVPAG00000009570
ursus_americanus ENSUAMG00000016362
ursus_maritimus ENSUMAG00000025485
ailuropoda_melanoleuca ENSAMEG00000011341
mustela_putorius_furo ENSMPUG00000010198
neovison_vison ENSNVIG00000005635
canis_lupus_familiaris ENSCAFG00000003942
canis_lupus_dingo ENSCAFG00020018742
vulpes_vulpes ENSVVUG00000006624
panthera_tigris_altaica ENSPTIG00000021002
panthera_pardus ENSPPRG00000023393
felis_catus ENSFCAG00000028995
sorex_araneus ENSSARG00000010945
erinaceus_europaeus ENSEEUG00000003494
chinchilla_lanigera ENSCLAG00000012117
octodon_degus ENSODEG00000014010
cavia_porcellus ENSCPOG00000024631
cavia_aperea ENSCAPG00000009011
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002045
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001948
fukomys_damarensis ENSFDAG00000020819
spermophilus_dauricus ENSSDAG00000006292
ictidomys_tridecemlineatus ENSSTOG00000027348
urocitellus_parryii ENSUPAG00010023185
marmota_marmota_marmota ENSMMMG00000014848
castor_canadensis ENSCCNG00000030090
dipodomys_ordii ENSDORG00000000703
cricetulus_griseus_crigri_1.0 ENSCGRG00000009108
cricetulus_griseus_crigri-picr ENSCGRG00015025920
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006588
mesocricetus_auratus ENSMAUG00000017887
microtus_ochrogaster ENSMOCG00000013565
peromyscus_maniculatus_bairdii ENSPEMG00000019856
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016057
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019841
mus_spicilegus ENSMSIG00000000767
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015248
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030665
rattus_norvegicus ENSRNOG00000000593
meriones_unguiculatus ENSMUGG00000013820
meriones_unguiculatus ENSMUGG00000013597
jaculus_jaculus ENSJJAG00000000424
oryctolagus_cuniculus ENSOCUG00000017034
ochotona_princeps ENSOPRG00000012316
tupaia_belangeri ENSTBEG00000005548
pan_troglodytes ENSPTRG00000018508
pan_paniscus ENSPPAG00000034775
homo_sapiens ENSG00000009413
gorilla_gorilla ENSGGOG00000008128
pongo_abelii ENSPPYG00000016927
nomascus_leucogenys ENSNLEG00000012880
theropithecus_gelada ENSTGEG00000002762
papio_anubis ENSPANG00000020083
mandrillus_leucophaeus ENSMLEG00000028817
macaca_fascicularis ENSMFAG00000040266
macaca_mulatta ENSMMUG00000021533
macaca_nemestrina ENSMNEG00000034577
chlorocebus_sabaeus ENSCSAG00000015573
cercocebus_atys ENSCATG00000030898
rhinopithecus_roxellana ENSRROG00000030920
rhinopithecus_bieti ENSRBIG00000041032
piliocolobus_tephrosceles ENSPTEG00000028555
colobus_angolensis_palliatus ENSCANG00000041953
cebus_capucinus_imitator ENSCCAG00000029309
saimiri_boliviensis_boliviensis ENSSBOG00000026535
callithrix_jacchus ENSCJAG00000005032
aotus_nancymaae ENSANAG00000027204
cebus_capucinus_imitator ENSCCAG00000024842
nannospalax_galili ENSNGAG00000023631
carlito_syrichta ENSTSYG00000011586
propithecus_coquereli ENSPCOG00000018879
prolemur_simus ENSPSMG00000024900
microcebus_murinus ENSMICG00000030163
otolemur_garnettii ENSOGAG00000027873
loxodonta_africana ENSLAFG00000005929
procavia_capensis ENSPCAG00000014027
echinops_telfairi ENSETEG00000018163
choloepus_hoffmanni ENSCHOG00000002728
dasypus_novemcinctus ENSDNOG00000004733
ornithorhynchus_anatinus ENSOANG00000005445
eptatretus_burgeri ENSEBUG00000012228
latimeria_chalumnae ENSLACG00000008590
latimeria_chalumnae ENSLACG00000009876
ornithorhynchus_anatinus ENSOANG00000005306
ornithorhynchus_anatinus ENSOANG00000004345
mola_mola ENSMMOG00000014867
