caenorhabditis_elegans_strain_n2 WBGene00016409
drosophila_melanogaster FBgn0086686
scleropages_formosus ENSSFOG00015004125
paramormyrops_kingsleyae ENSPKIG00000016907
scleropages_formosus ENSSFOG00015011916
paramormyrops_kingsleyae ENSPKIG00000010473
amphiprion_ocellaris ENSAOCG00000009697
amphiprion_percula ENSAPEG00000022901
acanthochromis_polyacanthus ENSAPOG00000020045
stegastes_partitus ENSSPAG00000008232
fundulus_heteroclitus ENSFHEG00000007036
cyprinodon_variegatus ENSCVAG00000002679
poecilia_mexicana ENSPMEG00000005666
poecilia_formosa ENSPFOG00000015413
poecilia_latipinna ENSPLAG00000021537
poecilia_reticulata ENSPREG00000005945
xiphophorus_maculatus ENSXMAG00000010606
xiphophorus_couchianus ENSXCOG00000019268
gambusia_affinis ENSGAFG00000004688
kryptolebias_marmoratus ENSKMAG00000016425
oryzias_latipes_asm223467v1 ENSORLG00000017623
oryzias_latipes_asm223471v1 ENSORLG00020020038
oryzias_latipes_asm223469v1 ENSORLG00015014157
oryzias_melastigma ENSOMEG00000005422
maylandia_zebra ENSMZEG00005004292
pundamilia_nyererei ENSPNYG00000009117
astatotilapia_calliptera ENSACLG00000008245
haplochromis_burtoni ENSHBUG00000020389
neolamprologus_brichardi ENSNBRG00000010607
oreochromis_niloticus ENSONIG00000008551
amphilophus_citrinellus ENSACIG00000019720
cynoglossus_semilaevis ENSCSEG00000002999
takifugu_rubripes ENSTRUG00000017409
tetraodon_nigroviridis ENSTNIG00000013984
mola_mola ENSMMOG00000020194
periophthalmus_magnuspinnatus ENSPMGG00000000898
seriola_dumerili ENSSDUG00000000981
seriola_lalandi_dorsalis ENSSLDG00000000942
scophthalmus_maximus ENSSMAG00000015863
mastacembelus_armatus ENSMAMG00000006745
monopterus_albus ENSMALG00000010511
anabas_testudineus ENSATEG00000014792
gasterosteus_aculeatus ENSGACG00000004314
labrus_bergylta ENSLBEG00000017499
hippocampus_comes ENSHCOG00000000853
gadus_morhua ENSGMOG00000007794
esox_lucius ENSELUG00000023689
pygocentrus_nattereri ENSPNAG00000022253
astyanax_mexicanus ENSAMXG00000008221
ictalurus_punctatus ENSIPUG00000019234
danio_rerio ENSDARG00000104727
pygocentrus_nattereri ENSPNAG00000008879
astyanax_mexicanus ENSAMXG00000038619
ictalurus_punctatus ENSIPUG00000013638
danio_rerio ENSDARG00000062226
lepisosteus_oculatus ENSLOCG00000010852
manacus_vitellinus ENSMVIG00005018469
lepidothrix_coronata ENSLCOG00000016095
taeniopygia_guttata ENSTGUG00000009890
lonchura_striata_domestica ENSLSDG00000010782
serinus_canaria ENSSCAG00000002336
junco_hyemalis ENSJHYG00000009513
zonotrichia_albicollis ENSZALG00000017847
ficedula_albicollis ENSFALG00000003838
parus_major ENSPMJG00000018285
cyanistes_caeruleus ENSCCEG00000023340
melopsittacus_undulatus ENSMUNG00000011152
anser_brachyrhynchus ENSABRG00000017222
anas_platyrhynchos_platyrhynchos ENSAPLG00000004131
gallus_gallus ENSGALG00000029701
coturnix_japonica ENSCJPG00005015857
meleagris_gallopavo ENSMGAG00000008621
numida_meleagris ENSNMEG00000021824
calidris_pygmaea ENSCPGG00000001591
calidris_pugnax ENSCPUG00000007464
apteryx_owenii ENSAOWG00000018415
apteryx_haastii ENSAHAG00000015089
apteryx_rowi ENSARWG00000003822
dromaius_novaehollandiae ENSDNVG00000016094
nothoprocta_perdicaria ENSNPEG00000008606
crocodylus_porosus ENSCPRG00005001847
gopherus_agassizii ENSGAGG00000017906
chelonoidis_abingdonii ENSCABG00000003095
chrysemys_picta_bellii ENSCPBG00000019181
pelodiscus_sinensis ENSPSIG00000015512
pogona_vitticeps ENSPVIG00000002895
anolis_carolinensis ENSACAG00000004095
notechis_scutatus ENSNSUG00000004988
salvator_merianae ENSSMRG00000020639
sphenodon_punctatus ENSSPUG00000001624
phascolarctos_cinereus ENSPCIG00000006328
notamacropus_eugenii ENSMEUG00000012742
monodelphis_domestica ENSMODG00000016027
propithecus_coquereli ENSPCOG00000024934
microcebus_murinus ENSMICG00000010590
prolemur_simus ENSPSMG00000021497
otolemur_garnettii ENSOGAG00000005756
pan_troglodytes ENSPTRG00000012841
pan_paniscus ENSPPAG00000017120
gorilla_gorilla ENSGGOG00000015570
homo_sapiens ENSG00000114933
pongo_abelii ENSPPYG00000013104
nomascus_leucogenys ENSNLEG00000032256
macaca_fascicularis ENSMFAG00000001629
macaca_nemestrina ENSMNEG00000032459
papio_anubis ENSPANG00000005753
theropithecus_gelada ENSTGEG00000003224
cercocebus_atys ENSCATG00000044654
mandrillus_leucophaeus ENSMLEG00000039669
chlorocebus_sabaeus ENSCSAG00000010251
piliocolobus_tephrosceles ENSPTEG00000033391
colobus_angolensis_palliatus ENSCANG00000029941
rhinopithecus_roxellana ENSRROG00000003571
rhinopithecus_bieti ENSRBIG00000044868
cebus_capucinus_imitator ENSCCAG00000028441
saimiri_boliviensis_boliviensis ENSSBOG00000020878
callithrix_jacchus ENSCJAG00000005682
aotus_nancymaae ENSANAG00000029568
spermophilus_dauricus ENSSDAG00000019659
ictidomys_tridecemlineatus ENSSTOG00000028419
urocitellus_parryii ENSUPAG00010007624
marmota_marmota_marmota ENSMMMG00000014555
oryctolagus_cuniculus ENSOCUG00000014786
mus_spicilegus ENSMSIG00000012604
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015003
