phascolarctos_cinereus ENSPCIG00000028518
sarcophilus_harrisii ENSSHAG00000010914
notamacropus_eugenii ENSMEUG00000016104
monodelphis_domestica ENSMODG00000003736
castor_canadensis ENSCCNG00000024446
dipodomys_ordii ENSDORG00000001193
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028133
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036693
mus_spicilegus ENSMSIG00000022337
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027137
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016921
rattus_norvegicus ENSRNOG00000012147
meriones_unguiculatus ENSMUGG00000018392
cricetulus_griseus_crigri-picr ENSCGRG00015026548
cricetulus_griseus_crigri_1.0 ENSCGRG00000002554
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009013
mesocricetus_auratus ENSMAUG00000011891
peromyscus_maniculatus_bairdii ENSPEMG00000005399
microtus_ochrogaster ENSMOCG00000021638
nannospalax_galili ENSNGAG00000023183
jaculus_jaculus ENSJJAG00000006861
urocitellus_parryii ENSUPAG00010005404
ictidomys_tridecemlineatus ENSSTOG00000009739
spermophilus_dauricus ENSSDAG00000012808
marmota_marmota_marmota ENSMMMG00000012574
cavia_porcellus ENSCPOG00000012869
cavia_aperea ENSCAPG00000008504
chinchilla_lanigera ENSCLAG00000008622
octodon_degus ENSODEG00000011223
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004991
fukomys_damarensis ENSFDAG00000017779
oryctolagus_cuniculus ENSOCUG00000004725
ochotona_princeps ENSOPRG00000009253
pan_paniscus ENSPPAG00000037688
pan_troglodytes ENSPTRG00000015852
homo_sapiens ENSG00000087269
gorilla_gorilla ENSGGOG00000011213
pongo_abelii ENSPPYG00000014549
nomascus_leucogenys ENSNLEG00000000239
piliocolobus_tephrosceles ENSPTEG00000030355
colobus_angolensis_palliatus ENSCANG00000006450
rhinopithecus_roxellana ENSRROG00000045728
rhinopithecus_bieti ENSRBIG00000041250
cercocebus_atys ENSCATG00000032427
mandrillus_leucophaeus ENSMLEG00000037295
theropithecus_gelada ENSTGEG00000022447
papio_anubis ENSPANG00000009642
macaca_mulatta ENSMMUG00000008385
macaca_fascicularis ENSMFAG00000004046
macaca_nemestrina ENSMNEG00000039699
chlorocebus_sabaeus ENSCSAG00000015804
cebus_capucinus_imitator ENSCCAG00000034221
saimiri_boliviensis_boliviensis ENSSBOG00000034906
callithrix_jacchus ENSCJAG00000014174
aotus_nancymaae ENSANAG00000022601
carlito_syrichta ENSTSYG00000007417
microcebus_murinus ENSMICG00000007804
propithecus_coquereli ENSPCOG00000027916
prolemur_simus ENSPSMG00000021287
otolemur_garnettii ENSOGAG00000011073
tupaia_belangeri ENSTBEG00000013627
bison_bison_bison ENSBBBG00000018601
