takifugu_rubripes ENSTRUG00000016267
tetraodon_nigroviridis ENSTNIG00000002643
mola_mola ENSMMOG00000010837
labrus_bergylta ENSLBEG00000028399
gasterosteus_aculeatus ENSGACG00000000896
mastacembelus_armatus ENSMAMG00000017675
anabas_testudineus ENSATEG00000018654
seriola_dumerili ENSSDUG00000020862
seriola_lalandi_dorsalis ENSSLDG00000016658
cynoglossus_semilaevis ENSCSEG00000001250
fundulus_heteroclitus ENSFHEG00000004393
fundulus_heteroclitus ENSFHEG00000018068
cyprinodon_variegatus ENSCVAG00000018311
poecilia_latipinna ENSPLAG00000016323
poecilia_formosa ENSPFOG00000002739
poecilia_mexicana ENSPMEG00000010391
xiphophorus_couchianus ENSXCOG00000020779
gambusia_affinis ENSGAFG00000014718
xiphophorus_maculatus ENSXMAG00000024165
oryzias_latipes_asm223467v1 ENSORLG00000025249
oryzias_latipes_asm223471v1 ENSORLG00020009958
amphiprion_percula ENSAPEG00000013372
amphiprion_ocellaris ENSAOCG00000023317
acanthochromis_polyacanthus ENSAPOG00000003884
stegastes_partitus ENSSPAG00000021409
astatotilapia_calliptera ENSACLG00000012886
maylandia_zebra ENSMZEG00005016992
haplochromis_burtoni ENSHBUG00000014190
pundamilia_nyererei ENSPNYG00000015690
oreochromis_niloticus ENSONIG00000002144
neolamprologus_brichardi ENSNBRG00000006893
amphilophus_citrinellus ENSACIG00000014777
oryzias_latipes_asm223469v1 ENSORLG00015015833
oryzias_melastigma ENSOMEG00000004785
poecilia_reticulata ENSPREG00000013932
xiphophorus_maculatus ENSXMAG00000026189
periophthalmus_magnuspinnatus ENSPMGG00000021989
hippocampus_comes ENSHCOG00000010556
gadus_morhua ENSGMOG00000011376
