anser_brachyrhynchus ENSABRG00000002951
anas_platyrhynchos_platyrhynchos ENSAPLG00000011456
gallus_gallus ENSGALG00000009042
coturnix_japonica ENSCJPG00005001894
meleagris_gallopavo ENSMGAG00000006078
numida_meleagris ENSNMEG00000004573
taeniopygia_guttata ENSTGUG00000002469
lonchura_striata_domestica ENSLSDG00000013965
serinus_canaria ENSSCAG00000015000
ficedula_albicollis ENSFALG00000010932
junco_hyemalis ENSJHYG00000013687
zonotrichia_albicollis ENSZALG00000006462
parus_major ENSPMJG00000001043
lepidothrix_coronata ENSLCOG00000013473
manacus_vitellinus ENSMVIG00005006391
calidris_pygmaea ENSCPGG00000016709
calidris_pugnax ENSCPUG00000018334
melopsittacus_undulatus ENSMUNG00000006837
apteryx_haastii ENSAHAG00000003524
apteryx_owenii ENSAOWG00000006520
apteryx_rowi ENSARWG00000004024
dromaius_novaehollandiae ENSDNVG00000014962
crocodylus_porosus ENSCPRG00005012251
gopherus_agassizii ENSGAGG00000021247
chelonoidis_abingdonii ENSCABG00000005434
chrysemys_picta_bellii ENSCPBG00000023309
pelodiscus_sinensis ENSPSIG00000017612
anolis_carolinensis ENSACAG00000001110
notechis_scutatus ENSNSUG00000019195
salvator_merianae ENSSMRG00000022542
phascolarctos_cinereus ENSPCIG00000029484
notamacropus_eugenii ENSMEUG00000014813
sarcophilus_harrisii ENSSHAG00000009128
monodelphis_domestica ENSMODG00000005022
pan_paniscus ENSPPAG00000038930
pan_troglodytes ENSPTRG00000013256
homo_sapiens ENSG00000101230
gorilla_gorilla ENSGGOG00000002698
pongo_abelii ENSPPYG00000010713
nomascus_leucogenys ENSNLEG00000014532
macaca_mulatta ENSMMUG00000015939
macaca_fascicularis ENSMFAG00000003715
macaca_nemestrina ENSMNEG00000031325
papio_anubis ENSPANG00000004884
theropithecus_gelada ENSTGEG00000016197
cercocebus_atys ENSCATG00000041639
mandrillus_leucophaeus ENSMLEG00000034441
chlorocebus_sabaeus ENSCSAG00000011795
rhinopithecus_bieti ENSRBIG00000000313
rhinopithecus_roxellana ENSRROG00000032471
colobus_angolensis_palliatus ENSCANG00000025288
piliocolobus_tephrosceles ENSPTEG00000037286
saimiri_boliviensis_boliviensis ENSSBOG00000029540
callithrix_jacchus ENSCJAG00000004583
cebus_capucinus_imitator ENSCCAG00000027554
aotus_nancymaae ENSANAG00000029851
carlito_syrichta ENSTSYG00000009896
propithecus_coquereli ENSPCOG00000019507
microcebus_murinus ENSMICG00000027224
prolemur_simus ENSPSMG00000000924
otolemur_garnettii ENSOGAG00000001279
oryctolagus_cuniculus ENSOCUG00000001309
ochotona_princeps ENSOPRG00000004011
tupaia_belangeri ENSTBEG00000000294
castor_canadensis ENSCCNG00000026318
dipodomys_ordii ENSDORG00000030172
mus_spicilegus ENSMSIG00000025794
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025283
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074766
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024363
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025808
meriones_unguiculatus ENSMUGG00000012532
peromyscus_maniculatus_bairdii ENSPEMG00000014467
microtus_ochrogaster ENSMOCG00000003648
cricetulus_griseus_crigri_1.0 ENSCGRG00000004070
cricetulus_griseus_crigri-picr ENSCGRG00015009114
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003888
mesocricetus_auratus ENSMAUG00000019102
