castor_canadensis ENSCCNG00000031302
fukomys_damarensis ENSFDAG00000019120
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022649
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000090840
mus_spicilegus ENSMSIG00000031210
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023562
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014144
rattus_norvegicus ENSRNOG00000048966
meriones_unguiculatus ENSMUGG00000001853
cricetulus_griseus_crigri_1.0 ENSCGRG00000005788
cricetulus_griseus_crigri-picr ENSCGRG00015005278
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012530
mesocricetus_auratus ENSMAUG00000013004
peromyscus_maniculatus_bairdii ENSPEMG00000012036
microtus_ochrogaster ENSMOCG00000020857
urocitellus_parryii ENSUPAG00010005405
ictidomys_tridecemlineatus ENSSTOG00000031064
spermophilus_dauricus ENSSDAG00000005943
rhinopithecus_bieti ENSRBIG00000040059
rhinopithecus_roxellana ENSRROG00000031556
colobus_angolensis_palliatus ENSCANG00000042865
cercocebus_atys ENSCATG00000044482
mandrillus_leucophaeus ENSMLEG00000030108
macaca_nemestrina ENSMNEG00000032932
macaca_fascicularis ENSMFAG00000036054
papio_anubis ENSPANG00000034170
gorilla_gorilla ENSGGOG00000037357
pan_paniscus ENSPPAG00000012450
homo_sapiens ENSG00000283268
callithrix_jacchus ENSCJAG00000047769
microcebus_murinus ENSMICG00000046387
propithecus_coquereli ENSPCOG00000020742
equus_asinus_asinus ENSEASG00005011375
equus_caballus ENSECAG00000028010
