pan_paniscus ENSPPAG00000030756
pan_troglodytes ENSPTRG00000001300
homo_sapiens ENSG00000196407
gorilla_gorilla ENSGGOG00000002230
pongo_abelii ENSPPYG00000000852
nomascus_leucogenys ENSNLEG00000010315
rhinopithecus_roxellana ENSRROG00000042268
rhinopithecus_bieti ENSRBIG00000028002
piliocolobus_tephrosceles ENSPTEG00000027784
colobus_angolensis_palliatus ENSCANG00000036732
mandrillus_leucophaeus ENSMLEG00000037664
cercocebus_atys ENSCATG00000044867
macaca_mulatta ENSMMUG00000014359
macaca_fascicularis ENSMFAG00000041665
macaca_nemestrina ENSMNEG00000040359
papio_anubis ENSPANG00000033870
theropithecus_gelada ENSTGEG00000017592
callithrix_jacchus ENSCJAG00000042485
cebus_capucinus_imitator ENSCCAG00000024196
aotus_nancymaae ENSANAG00000016558
carlito_syrichta ENSTSYG00000004917
castor_canadensis ENSCCNG00000029090
dipodomys_ordii ENSDORG00000015328
mus_spicilegus ENSMSIG00000001644
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026248
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028148
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025306
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026749
rattus_norvegicus ENSRNOG00000043445
meriones_unguiculatus ENSMUGG00000003225
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012842
cricetulus_griseus_crigri_1.0 ENSCGRG00000012899
cricetulus_griseus_crigri-picr ENSCGRG00015027360
mesocricetus_auratus ENSMAUG00000015038
peromyscus_maniculatus_bairdii ENSPEMG00000009567
microtus_ochrogaster ENSMOCG00000002275
nannospalax_galili ENSNGAG00000013042
chinchilla_lanigera ENSCLAG00000000481
octodon_degus ENSODEG00000009312
cavia_porcellus ENSCPOG00000001050
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011973
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008829
fukomys_damarensis ENSFDAG00000008106
marmota_marmota_marmota ENSMMMG00000018379
urocitellus_parryii ENSUPAG00010004930
spermophilus_dauricus ENSSDAG00000010815
ictidomys_tridecemlineatus ENSSTOG00000010754
myotis_lucifugus ENSMLUG00000002239
pteropus_vampyrus ENSPVAG00000008920
equus_asinus_asinus ENSEASG00005005198
equus_caballus ENSECAG00000020807
erinaceus_europaeus ENSEEUG00000002483
ursus_americanus ENSUAMG00000017943
ursus_maritimus ENSUMAG00000001423
ailuropoda_melanoleuca ENSAMEG00000000361
mustela_putorius_furo ENSMPUG00000003530
neovison_vison ENSNVIG00000014205
canis_lupus_familiaris ENSCAFG00000012906
canis_lupus_dingo ENSCAFG00020009506
vulpes_vulpes ENSVVUG00000013676
panthera_tigris_altaica ENSPTIG00000010208
panthera_pardus ENSPPRG00000023321
felis_catus ENSFCAG00000010981
capra_hircus ENSCHIG00000021133
ovis_aries ENSOARG00000021066
bos_mutus ENSBMUG00000024818
bos_taurus ENSBTAG00000000690
bison_bison_bison ENSBBBG00000002989
sus_scrofa ENSSSCG00000006614
tursiops_truncatus ENSTTRG00000003152
dasypus_novemcinctus ENSDNOG00000011426
prolemur_simus ENSPSMG00000003096
microcebus_murinus ENSMICG00000035350
propithecus_coquereli ENSPCOG00000028042
otolemur_garnettii ENSOGAG00000003189
oryctolagus_cuniculus ENSOCUG00000009679
ochotona_princeps ENSOPRG00000016069
loxodonta_africana ENSLAFG00000020836
procavia_capensis ENSPCAG00000000264
echinops_telfairi ENSETEG00000012939
notamacropus_eugenii ENSMEUG00000000500
phascolarctos_cinereus ENSPCIG00000021241
sarcophilus_harrisii ENSSHAG00000016088
monodelphis_domestica ENSMODG00000018917
bos_taurus ENSBTAG00000015493
bison_bison_bison ENSBBBG00000021207
ovis_aries ENSOARG00000002255
equus_caballus ENSECAG00000000681
equus_asinus_asinus ENSEASG00005007596
loxodonta_africana ENSLAFG00000026074
ornithorhynchus_anatinus ENSOANG00000020290
apteryx_haastii ENSAHAG00000009498
apteryx_rowi ENSARWG00000004757
