calidris_pygmaea ENSCPGG00000012507
calidris_pugnax ENSCPUG00000011628
melopsittacus_undulatus ENSMUNG00000009184
manacus_vitellinus ENSMVIG00005013375
lepidothrix_coronata ENSLCOG00000003454
lonchura_striata_domestica ENSLSDG00000012812
taeniopygia_guttata ENSTGUG00000006442
zonotrichia_albicollis ENSZALG00000002494
junco_hyemalis ENSJHYG00000012716
serinus_canaria ENSSCAG00000011500
cyanistes_caeruleus ENSCCEG00000012840
parus_major ENSPMJG00000010965
ficedula_albicollis ENSFALG00000001530
gallus_gallus ENSGALG00000016231
coturnix_japonica ENSCJPG00005012635
meleagris_gallopavo ENSMGAG00000014609
numida_meleagris ENSNMEG00000014274
anser_brachyrhynchus ENSABRG00000010314
anas_platyrhynchos_platyrhynchos ENSAPLG00000014240
apteryx_owenii ENSAOWG00000010301
apteryx_haastii ENSAHAG00000009404
apteryx_rowi ENSARWG00000018795
dromaius_novaehollandiae ENSDNVG00000010993
nothoprocta_perdicaria ENSNPEG00000012639
crocodylus_porosus ENSCPRG00005000367
gopherus_agassizii ENSGAGG00000004207
chelonoidis_abingdonii ENSCABG00000018944
chrysemys_picta_bellii ENSCPBG00000019916
pelodiscus_sinensis ENSPSIG00000011217
pogona_vitticeps ENSPVIG00000018662
anolis_carolinensis ENSACAG00000017928
notechis_scutatus ENSNSUG00000019320
salvator_merianae ENSSMRG00000022881
sphenodon_punctatus ENSSPUG00000005312
phascolarctos_cinereus ENSPCIG00000000219
notamacropus_eugenii ENSMEUG00000006501
monodelphis_domestica ENSMODG00000021097
sarcophilus_harrisii ENSSHAG00000007623
ursus_americanus ENSUAMG00000013185
ursus_maritimus ENSUMAG00000016796
ailuropoda_melanoleuca ENSAMEG00000006801
neovison_vison ENSNVIG00000015149
mustela_putorius_furo ENSMPUG00000012631
canis_lupus_dingo ENSCAFG00020027227
canis_lupus_familiaris ENSCAFG00000014251
vulpes_vulpes ENSVVUG00000011589
panthera_pardus ENSPPRG00000005269
panthera_tigris_altaica ENSPTIG00000014814
felis_catus ENSFCAG00000025339
equus_asinus_asinus ENSEASG00005009841
equus_caballus ENSECAG00000009901
vicugna_pacos ENSVPAG00000007680
sus_scrofa ENSSSCG00000012252
capra_hircus ENSCHIG00000024903
ovis_aries ENSOARG00000002433
bos_taurus ENSBTAG00000035907
bos_mutus ENSBMUG00000012662
capra_hircus ENSCHIG00000000047
tursiops_truncatus ENSTTRG00000001906
pteropus_vampyrus ENSPVAG00000014651
myotis_lucifugus ENSMLUG00000010216
erinaceus_europaeus ENSEEUG00000002817
prolemur_simus ENSPSMG00000000334
microcebus_murinus ENSMICG00000032772
propithecus_coquereli ENSPCOG00000027628
otolemur_garnettii ENSOGAG00000005311
piliocolobus_tephrosceles ENSPTEG00000005812
rhinopithecus_bieti ENSRBIG00000042259
pongo_abelii ENSPPYG00000020257
homo_sapiens ENSG00000215301
saimiri_boliviensis_boliviensis ENSSBOG00000025327
pan_troglodytes ENSPTRG00000049651
pan_paniscus ENSPPAG00000041809
gorilla_gorilla ENSGGOG00000003181
nomascus_leucogenys ENSNLEG00000001876
colobus_angolensis_palliatus ENSCANG00000031127
rhinopithecus_roxellana ENSRROG00000030233
mandrillus_leucophaeus ENSMLEG00000044178
cercocebus_atys ENSCATG00000010148
papio_anubis ENSPANG00000023917
theropithecus_gelada ENSTGEG00000009486
macaca_fascicularis ENSMFAG00000034876
macaca_mulatta ENSMMUG00000017569
macaca_nemestrina ENSMNEG00000031741
saimiri_boliviensis_boliviensis ENSSBOG00000019095
aotus_nancymaae ENSANAG00000017441
cebus_capucinus_imitator ENSCCAG00000023934
callithrix_jacchus ENSCJAG00000015787
carlito_syrichta ENSTSYG00000003895
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004805
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005685
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005604
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005088
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010084
fukomys_damarensis ENSFDAG00000006053
fukomys_damarensis ENSFDAG00000011500
octodon_degus ENSODEG00000001355
octodon_degus ENSODEG00000001314
chinchilla_lanigera ENSCLAG00000000993
cavia_porcellus ENSCPOG00000039190
cavia_aperea ENSCAPG00000014373
cavia_porcellus ENSCPOG00000013557
marmota_marmota_marmota ENSMMMG00000010865
ictidomys_tridecemlineatus ENSSTOG00000008094
spermophilus_dauricus ENSSDAG00000005768
urocitellus_parryii ENSUPAG00010001313
castor_canadensis ENSCCNG00000022645
castor_canadensis ENSCCNG00000030769
dipodomys_ordii ENSDORG00000029882
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015828
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039224
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015028
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028260
rattus_norvegicus ENSRNOG00000002501
meriones_unguiculatus ENSMUGG00000015826
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002373
cricetulus_griseus_crigri-picr ENSCGRG00015008287
mesocricetus_auratus ENSMAUG00000000329
microtus_ochrogaster ENSMOCG00000002596
peromyscus_maniculatus_bairdii ENSPEMG00000010847
jaculus_jaculus ENSJJAG00000017736
carlito_syrichta ENSTSYG00000029157
nannospalax_galili ENSNGAG00000018077
jaculus_jaculus ENSJJAG00000019645
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000787
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034092
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032941
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031487
rattus_norvegicus ENSRNOG00000023383
meriones_unguiculatus ENSMUGG00000021271
cricetulus_griseus_crigri_1.0 ENSCGRG00000010880
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022185
cricetulus_griseus_crigri-picr ENSCGRG00015003856
mesocricetus_auratus ENSMAUG00000021962
microtus_ochrogaster ENSMOCG00000014170
peromyscus_maniculatus_bairdii ENSPEMG00000014021
mus_spicilegus ENSMSIG00000001024
chlorocebus_sabaeus ENSCSAG00000013949
oryctolagus_cuniculus ENSOCUG00000012338
ochotona_princeps ENSOPRG00000004720
loxodonta_africana ENSLAFG00000017378
procavia_capensis ENSPCAG00000007534
echinops_telfairi ENSETEG00000006882
dasypus_novemcinctus ENSDNOG00000007452
dasypus_novemcinctus ENSDNOG00000005693
choloepus_hoffmanni ENSCHOG00000011076
capra_hircus ENSCHIG00000010585
bison_bison_bison ENSBBBG00000017763
sus_scrofa ENSSSCG00000026430
ursus_americanus ENSUAMG00000012970
ursus_maritimus ENSUMAG00000010366
vulpes_vulpes ENSVVUG00000030358
panthera_tigris_altaica ENSPTIG00000016749
equus_asinus_asinus ENSEASG00005012087
prolemur_simus ENSPSMG00000023578
