pteropus_vampyrus ENSPVAG00000012336
myotis_lucifugus ENSMLUG00000015480
ursus_maritimus ENSUMAG00000004030
ailuropoda_melanoleuca ENSAMEG00000000837
mustela_putorius_furo ENSMPUG00000003405
neovison_vison ENSNVIG00000020452
vulpes_vulpes ENSVVUG00000013353
canis_lupus_dingo ENSCAFG00020019997
panthera_tigris_altaica ENSPTIG00000022101
panthera_pardus ENSPPRG00000000964
felis_catus ENSFCAG00000029548
equus_asinus_asinus ENSEASG00005014113
equus_caballus ENSECAG00000000272
capra_hircus ENSCHIG00000017784
ovis_aries ENSOARG00000020490
bos_mutus ENSBMUG00000012135
bos_taurus ENSBTAG00000003179
bison_bison_bison ENSBBBG00000020218
sus_scrofa ENSSSCG00000011809
sorex_araneus ENSSARG00000009114
erinaceus_europaeus ENSEEUG00000000340
vicugna_pacos ENSVPAG00000003882
tursiops_truncatus ENSTTRG00000012676
ursus_americanus ENSUAMG00000011601
mus_spicilegus ENSMSIG00000026292
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047531
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021517
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020621
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016326
rattus_norvegicus ENSRNOG00000022160
meriones_unguiculatus ENSMUGG00000026751
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023610
cricetulus_griseus_crigri-picr ENSCGRG00015025061
cricetulus_griseus_crigri_1.0 ENSCGRG00000011476
mesocricetus_auratus ENSMAUG00000010768
microtus_ochrogaster ENSMOCG00000001704
peromyscus_maniculatus_bairdii ENSPEMG00000020551
nannospalax_galili ENSNGAG00000020730
jaculus_jaculus ENSJJAG00000013069
jaculus_jaculus ENSJJAG00000010075
castor_canadensis ENSCCNG00000008647
dipodomys_ordii ENSDORG00000005606
cavia_porcellus ENSCPOG00000009665
cavia_aperea ENSCAPG00000015046
octodon_degus ENSODEG00000000495
chinchilla_lanigera ENSCLAG00000014964
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016449
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019367
fukomys_damarensis ENSFDAG00000011822
tupaia_belangeri ENSTBEG00000009377
prolemur_simus ENSPSMG00000018537
propithecus_coquereli ENSPCOG00000006581
microcebus_murinus ENSMICG00000049274
carlito_syrichta ENSTSYG00000033778
oryctolagus_cuniculus ENSOCUG00000005426
ochotona_princeps ENSOPRG00000005792
spermophilus_dauricus ENSSDAG00000019287
ictidomys_tridecemlineatus ENSSTOG00000025837
urocitellus_parryii ENSUPAG00010001211
marmota_marmota_marmota ENSMMMG00000009435
pan_troglodytes ENSPTRG00000023089
pan_paniscus ENSPPAG00000043898
homo_sapiens ENSG00000198471
gorilla_gorilla ENSGGOG00000003127
pongo_abelii ENSPPYG00000014394
nomascus_leucogenys ENSNLEG00000006702
colobus_angolensis_palliatus ENSCANG00000041365
piliocolobus_tephrosceles ENSPTEG00000010463
rhinopithecus_bieti ENSRBIG00000041980
rhinopithecus_roxellana ENSRROG00000045579
theropithecus_gelada ENSTGEG00000023375
papio_anubis ENSPANG00000024520
cercocebus_atys ENSCATG00000043231
mandrillus_leucophaeus ENSMLEG00000032353
chlorocebus_sabaeus ENSCSAG00000009160
macaca_nemestrina ENSMNEG00000035103
macaca_fascicularis ENSMFAG00000043246
cebus_capucinus_imitator ENSCCAG00000026363
saimiri_boliviensis_boliviensis ENSSBOG00000032336
callithrix_jacchus ENSCJAG00000014409
aotus_nancymaae ENSANAG00000022581
otolemur_garnettii ENSOGAG00000029969
dasypus_novemcinctus ENSDNOG00000016564
choloepus_hoffmanni ENSCHOG00000013910
loxodonta_africana ENSLAFG00000031797
procavia_capensis ENSPCAG00000007650
