notamacropus_eugenii ENSMEUG00000007392
phascolarctos_cinereus ENSPCIG00000019816
monodelphis_domestica ENSMODG00000003530
sarcophilus_harrisii ENSSHAG00000002176
pteropus_vampyrus ENSPVAG00000009658
myotis_lucifugus ENSMLUG00000008143
equus_asinus_asinus ENSEASG00005022481
equus_caballus ENSECAG00000016210
bos_taurus ENSBTAG00000014207
bison_bison_bison ENSBBBG00000005155
capra_hircus ENSCHIG00000025021
ovis_aries ENSOARG00000004292
sus_scrofa ENSSSCG00000026994
tursiops_truncatus ENSTTRG00000009792
ursus_americanus ENSUAMG00000005261
ursus_maritimus ENSUMAG00000012829
ailuropoda_melanoleuca ENSAMEG00000005088
neovison_vison ENSNVIG00000016863
mustela_putorius_furo ENSMPUG00000007181
canis_lupus_familiaris ENSCAFG00000018557
canis_lupus_dingo ENSCAFG00020021899
vulpes_vulpes ENSVVUG00000024744
felis_catus ENSFCAG00000045886
felis_catus ENSFCAG00000015222
panthera_pardus ENSPPRG00000003456
sorex_araneus ENSSARG00000007100
erinaceus_europaeus ENSEEUG00000015421
microcebus_murinus ENSMICG00000006214
carlito_syrichta ENSTSYG00000012494
dasypus_novemcinctus ENSDNOG00000000872
spermophilus_dauricus ENSSDAG00000020067
procavia_capensis ENSPCAG00000005293
loxodonta_africana ENSLAFG00000011470
echinops_telfairi ENSETEG00000015706
macaca_mulatta ENSMMUG00000016821
pan_troglodytes ENSPTRG00000010429
carlito_syrichta ENSTSYG00000031221
tupaia_belangeri ENSTBEG00000006904
bos_mutus ENSBMUG00000025711
bison_bison_bison ENSBBBG00000019753
fukomys_damarensis ENSFDAG00000014779
cavia_aperea ENSCAPG00000005448
ornithorhynchus_anatinus ENSOANG00000029762
ornithorhynchus_anatinus ENSOANG00000009111
prolemur_simus ENSPSMG00000018823
propithecus_coquereli ENSPCOG00000026576
otolemur_garnettii ENSOGAG00000006542
pan_paniscus ENSPPAG00000040699
homo_sapiens ENSG00000142303
gorilla_gorilla ENSGGOG00000009626
pongo_abelii ENSPPYG00000009510
nomascus_leucogenys ENSNLEG00000001981
theropithecus_gelada ENSTGEG00000022729
papio_anubis ENSPANG00000011403
mandrillus_leucophaeus ENSMLEG00000033505
cercocebus_atys ENSCATG00000037858
macaca_fascicularis ENSMFAG00000040772
