phascolarctos_cinereus ENSPCIG00000025388
notamacropus_eugenii ENSMEUG00000002892
sarcophilus_harrisii ENSSHAG00000004724
monodelphis_domestica ENSMODG00000000675
prolemur_simus ENSPSMG00000019220
propithecus_coquereli ENSPCOG00000016923
microcebus_murinus ENSMICG00000045224
otolemur_garnettii ENSOGAG00000017150
pan_troglodytes ENSPTRG00000010279
pan_paniscus ENSPPAG00000031541
homo_sapiens ENSG00000105278
gorilla_gorilla ENSGGOG00000002866
pongo_abelii ENSPPYG00000009389
nomascus_leucogenys ENSNLEG00000002912
rhinopithecus_roxellana ENSRROG00000039340
rhinopithecus_bieti ENSRBIG00000038095
colobus_angolensis_palliatus ENSCANG00000039001
macaca_fascicularis ENSMFAG00000031215
macaca_nemestrina ENSMNEG00000043770
theropithecus_gelada ENSTGEG00000015265
papio_anubis ENSPANG00000003088
mandrillus_leucophaeus ENSMLEG00000004713
cercocebus_atys ENSCATG00000028559
chlorocebus_sabaeus ENSCSAG00000010914
piliocolobus_tephrosceles ENSPTEG00000022367
aotus_nancymaae ENSANAG00000028699
cebus_capucinus_imitator ENSCCAG00000025541
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034949
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016445
mus_spicilegus ENSMSIG00000024392
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015627
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031040
rattus_norvegicus ENSRNOG00000020416
meriones_unguiculatus ENSMUGG00000010898
cricetulus_griseus_crigri_1.0 ENSCGRG00000003072
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019870
cricetulus_griseus_crigri-picr ENSCGRG00015001984
mesocricetus_auratus ENSMAUG00000016438
microtus_ochrogaster ENSMOCG00000010727
peromyscus_maniculatus_bairdii ENSPEMG00000020763
nannospalax_galili ENSNGAG00000021831
jaculus_jaculus ENSJJAG00000014635
dipodomys_ordii ENSDORG00000009741
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004670
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010154
fukomys_damarensis ENSFDAG00000002707
chinchilla_lanigera ENSCLAG00000010137
ictidomys_tridecemlineatus ENSSTOG00000025821
urocitellus_parryii ENSUPAG00010009277
marmota_marmota_marmota ENSMMMG00000016959
tursiops_truncatus ENSTTRG00000006762
sus_scrofa ENSSSCG00000013495
bison_bison_bison ENSBBBG00000023003
bos_mutus ENSBMUG00000018402
bos_taurus ENSBTAG00000000755
capra_hircus ENSCHIG00000024368
