takifugu_rubripes ENSTRUG00000006670
tetraodon_nigroviridis ENSTNIG00000002706
cynoglossus_semilaevis ENSCSEG00000015812
kryptolebias_marmoratus ENSKMAG00000014367
gambusia_affinis ENSGAFG00000009521
oryzias_latipes_asm223471v1 ENSORLG00020008558
oryzias_latipes_asm223467v1 ENSORLG00000015310
oryzias_latipes_asm223469v1 ENSORLG00015003655
oryzias_melastigma ENSOMEG00000011713
fundulus_heteroclitus ENSFHEG00000011503
cyprinodon_variegatus ENSCVAG00000001078
poecilia_formosa ENSPFOG00000004145
poecilia_mexicana ENSPMEG00000009249
poecilia_latipinna ENSPLAG00000001207
poecilia_reticulata ENSPREG00000020355
xiphophorus_maculatus ENSXMAG00000004998
xiphophorus_couchianus ENSXCOG00000001316
amphiprion_percula ENSAPEG00000004245
amphiprion_ocellaris ENSAOCG00000014541
acanthochromis_polyacanthus ENSAPOG00000005904
astatotilapia_calliptera ENSACLG00000018467
maylandia_zebra ENSMZEG00005015546
pundamilia_nyererei ENSPNYG00000010608
haplochromis_burtoni ENSHBUG00000021518
neolamprologus_brichardi ENSNBRG00000010947
oreochromis_niloticus ENSONIG00000011400
monopterus_albus ENSMALG00000018887
mastacembelus_armatus ENSMAMG00000004525
labrus_bergylta ENSLBEG00000012172
anabas_testudineus ENSATEG00000013141
gasterosteus_aculeatus ENSGACG00000006639
seriola_dumerili ENSSDUG00000010647
seriola_lalandi_dorsalis ENSSLDG00000021975
scophthalmus_maximus ENSSMAG00000017653
stegastes_partitus ENSSPAG00000017442
amphilophus_citrinellus ENSACIG00000006837
mola_mola ENSMMOG00000014859
periophthalmus_magnuspinnatus ENSPMGG00000002277
hippocampus_comes ENSHCOG00000007333
esox_lucius ENSELUG00000018746
scleropages_formosus ENSSFOG00015020750
paramormyrops_kingsleyae ENSPKIG00000019748
pygocentrus_nattereri ENSPNAG00000002199
astyanax_mexicanus ENSAMXG00000014167
ictalurus_punctatus ENSIPUG00000006626
danio_rerio ENSDARG00000043854
gadus_morhua ENSGMOG00000006191
lepisosteus_oculatus ENSLOCG00000017002
monodelphis_domestica ENSMODG00000016825
sarcophilus_harrisii ENSSHAG00000017140
phascolarctos_cinereus ENSPCIG00000025561
notamacropus_eugenii ENSMEUG00000012475
ovis_aries ENSOARG00000002675
capra_hircus ENSCHIG00000010600
bos_mutus ENSBMUG00000012390
bos_taurus ENSBTAG00000016980
bison_bison_bison ENSBBBG00000010427
tursiops_truncatus ENSTTRG00000006014
sus_scrofa ENSSSCG00000028867
vicugna_pacos ENSVPAG00000005157
ursus_americanus ENSUAMG00000006065
ailuropoda_melanoleuca ENSAMEG00000018278
ursus_maritimus ENSUMAG00000002774
mustela_putorius_furo ENSMPUG00000018073
neovison_vison ENSNVIG00000022079
canis_lupus_dingo ENSCAFG00020013550
canis_lupus_familiaris ENSCAFG00000000379
vulpes_vulpes ENSVVUG00000005119
panthera_pardus ENSPPRG00000004682
panthera_tigris_altaica ENSPTIG00000014238
felis_catus ENSFCAG00000046720
equus_asinus_asinus ENSEASG00005008935
equus_caballus ENSECAG00000021819
myotis_lucifugus ENSMLUG00000002766
pteropus_vampyrus ENSPVAG00000000746
sorex_araneus ENSSARG00000011244
erinaceus_europaeus ENSEEUG00000000959
cricetulus_griseus_crigri-picr ENSCGRG00015023656
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019623
cricetulus_griseus_crigri_1.0 ENSCGRG00000003980
mesocricetus_auratus ENSMAUG00000015059
peromyscus_maniculatus_bairdii ENSPEMG00000010912
microtus_ochrogaster ENSMOCG00000012720
microtus_ochrogaster ENSMOCG00000000256
mus_spicilegus ENSMSIG00000025000
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015757
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015910
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015103
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023722
rattus_norvegicus ENSRNOG00000015552
meriones_unguiculatus ENSMUGG00000017968
meriones_unguiculatus ENSMUGG00000018542
nannospalax_galili ENSNGAG00000008801
jaculus_jaculus ENSJJAG00000017619
dipodomys_ordii ENSDORG00000007186
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007609
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008308
fukomys_damarensis ENSFDAG00000008146
cavia_porcellus ENSCPOG00000032871
cavia_aperea ENSCAPG00000004550
chinchilla_lanigera ENSCLAG00000003991
octodon_degus ENSODEG00000002499
ictidomys_tridecemlineatus ENSSTOG00000013980
urocitellus_parryii ENSUPAG00010016806
spermophilus_dauricus ENSSDAG00000005023
marmota_marmota_marmota ENSMMMG00000002523
oryctolagus_cuniculus ENSOCUG00000007696
ochotona_princeps ENSOPRG00000005619
pongo_abelii ENSPPYG00000029525
pongo_abelii ENSPPYG00000017785
pan_paniscus ENSPPAG00000042154
pan_troglodytes ENSPTRG00000018692
homo_sapiens ENSG00000131013
gorilla_gorilla ENSGGOG00000009686
nomascus_leucogenys ENSNLEG00000015316
rhinopithecus_bieti ENSRBIG00000043467
rhinopithecus_roxellana ENSRROG00000002923
colobus_angolensis_palliatus ENSCANG00000030948
piliocolobus_tephrosceles ENSPTEG00000005274
theropithecus_gelada ENSTGEG00000027469
papio_anubis ENSPANG00000017996
mandrillus_leucophaeus ENSMLEG00000041942
macaca_mulatta ENSMMUG00000023067
macaca_fascicularis ENSMFAG00000032721
macaca_nemestrina ENSMNEG00000042362
chlorocebus_sabaeus ENSCSAG00000017219
cercocebus_atys ENSCATG00000039936
cebus_capucinus_imitator ENSCCAG00000022598
saimiri_boliviensis_boliviensis ENSSBOG00000004498
callithrix_jacchus ENSCJAG00000019613
aotus_nancymaae ENSANAG00000006499
carlito_syrichta ENSTSYG00000009860
prolemur_simus ENSPSMG00000019538
propithecus_coquereli ENSPCOG00000016997
microcebus_murinus ENSMICG00000006287
otolemur_garnettii ENSOGAG00000014153
otolemur_garnettii ENSOGAG00000025753
tupaia_belangeri ENSTBEG00000001467
dasypus_novemcinctus ENSDNOG00000040219
choloepus_hoffmanni ENSCHOG00000000236
echinops_telfairi ENSETEG00000010745
loxodonta_africana ENSLAFG00000026804
procavia_capensis ENSPCAG00000008203
ornithorhynchus_anatinus ENSOANG00000001063
calidris_pygmaea ENSCPGG00000005191
calidris_pugnax ENSCPUG00000014053
melopsittacus_undulatus ENSMUNG00000006521
junco_hyemalis ENSJHYG00000013334
zonotrichia_albicollis ENSZALG00000010188
serinus_canaria ENSSCAG00000008120
lonchura_striata_domestica ENSLSDG00000014086
taeniopygia_guttata ENSTGUG00000010655
lonchura_striata_domestica ENSLSDG00000009534
taeniopygia_guttata ENSTGUG00000009274
junco_hyemalis ENSJHYG00000015028
zonotrichia_albicollis ENSZALG00000003758
serinus_canaria ENSSCAG00000007426
parus_major ENSPMJG00000007379
cyanistes_caeruleus ENSCCEG00000016113
serinus_canaria ENSSCAG00000007423
serinus_canaria ENSSCAG00000003841
cyanistes_caeruleus ENSCCEG00000001152
cyanistes_caeruleus ENSCCEG00000001177
parus_major ENSPMJG00000010260
ficedula_albicollis ENSFALG00000013130
manacus_vitellinus ENSMVIG00005015807
lepidothrix_coronata ENSLCOG00000014002
anser_brachyrhynchus ENSABRG00000009200
anas_platyrhynchos_platyrhynchos ENSAPLG00000008437
coturnix_japonica ENSCJPG00005006198
meleagris_gallopavo ENSMGAG00000012596
gallus_gallus ENSGALG00000012364
numida_meleagris ENSNMEG00000021547
apteryx_haastii ENSAHAG00000013438
apteryx_rowi ENSARWG00000001389
apteryx_owenii ENSAOWG00000010240
dromaius_novaehollandiae ENSDNVG00000000144
nothoprocta_perdicaria ENSNPEG00000015522
crocodylus_porosus ENSCPRG00005018248
chelonoidis_abingdonii ENSCABG00000022390
gopherus_agassizii ENSGAGG00000005926
chrysemys_picta_bellii ENSCPBG00000016612
pelodiscus_sinensis ENSPSIG00000016651
anolis_carolinensis ENSACAG00000006936
pogona_vitticeps ENSPVIG00000012856
salvator_merianae ENSSMRG00000022639
notechis_scutatus ENSNSUG00000010769
sphenodon_punctatus ENSSPUG00000005655
xenopus_tropicalis ENSXETG00000021385
latimeria_chalumnae ENSLACG00000016551
ictalurus_punctatus ENSIPUG00000008401
ictalurus_punctatus ENSIPUG00000006491
ictalurus_punctatus ENSIPUG00000008392
cyanistes_caeruleus ENSCCEG00000001170
anabas_testudineus ENSATEG00000015954
piliocolobus_tephrosceles ENSPTEG00000022090
piliocolobus_tephrosceles ENSPTEG00000007486
eptatretus_burgeri ENSEBUG00000009649
ciona_savignyi ENSCSAVG00000010619
ciona_intestinalis ENSCING00000006773
caenorhabditis_elegans_strain_n2 WBGene00000890
drosophila_melanogaster FBgn0027617
