caenorhabditis_elegans_strain_n2 WBGene00011771
petromyzon_marinus ENSPMAG00000003351
scophthalmus_maximus ENSSMAG00000004129
cynoglossus_semilaevis ENSCSEG00000019559
seriola_dumerili ENSSDUG00000021345
seriola_lalandi_dorsalis ENSSLDG00000012855
monopterus_albus ENSMALG00000014433
mastacembelus_armatus ENSMAMG00000001774
anabas_testudineus ENSATEG00000016087
tetraodon_nigroviridis ENSTNIG00000008598
tetraodon_nigroviridis ENSTNIG00000001900
takifugu_rubripes ENSTRUG00000004087
mola_mola ENSMMOG00000006202
labrus_bergylta ENSLBEG00000021060
gasterosteus_aculeatus ENSGACG00000020113
poecilia_formosa ENSPFOG00000014657
poecilia_latipinna ENSPLAG00000004054
poecilia_mexicana ENSPMEG00000009556
poecilia_reticulata ENSPREG00000013753
xiphophorus_maculatus ENSXMAG00000001626
xiphophorus_couchianus ENSXCOG00000007272
gambusia_affinis ENSGAFG00000011322
fundulus_heteroclitus ENSFHEG00000010705
cyprinodon_variegatus ENSCVAG00000001385
kryptolebias_marmoratus ENSKMAG00000016216
oryzias_latipes_asm223467v1 ENSORLG00000019342
oryzias_latipes_asm223471v1 ENSORLG00020005303
oryzias_latipes_asm223469v1 ENSORLG00015010615
oryzias_melastigma ENSOMEG00000011086
amphiprion_percula ENSAPEG00000014522
amphiprion_ocellaris ENSAOCG00000020362
acanthochromis_polyacanthus ENSAPOG00000004399
stegastes_partitus ENSSPAG00000000960
pundamilia_nyererei ENSPNYG00000001758
haplochromis_burtoni ENSHBUG00000021755
astatotilapia_calliptera ENSACLG00000004327
maylandia_zebra ENSMZEG00005023528
neolamprologus_brichardi ENSNBRG00000005021
oreochromis_niloticus ENSONIG00000004764
amphilophus_citrinellus ENSACIG00000018970
hippocampus_comes ENSHCOG00000007284
periophthalmus_magnuspinnatus ENSPMGG00000003521
gadus_morhua ENSGMOG00000015921
esox_lucius ENSELUG00000016398
pygocentrus_nattereri ENSPNAG00000000759
astyanax_mexicanus ENSAMXG00000014988
ictalurus_punctatus ENSIPUG00000006212
danio_rerio ENSDARG00000013670
scleropages_formosus ENSSFOG00015011714
paramormyrops_kingsleyae ENSPKIG00000003796
lepisosteus_oculatus ENSLOCG00000005640
latimeria_chalumnae ENSLACG00000017594
meleagris_gallopavo ENSMGAG00000004423
coturnix_japonica ENSCJPG00005011924
gallus_gallus ENSGALG00000007659
numida_meleagris ENSNMEG00000003366
anas_platyrhynchos_platyrhynchos ENSAPLG00000006043
lepidothrix_coronata ENSLCOG00000003807
manacus_vitellinus ENSMVIG00005000516
lonchura_striata_domestica ENSLSDG00000007646
taeniopygia_guttata ENSTGUG00000000039
serinus_canaria ENSSCAG00000017171
cyanistes_caeruleus ENSCCEG00000018825
parus_major ENSPMJG00000007531
ficedula_albicollis ENSFALG00000009869
junco_hyemalis ENSJHYG00000008833
zonotrichia_albicollis ENSZALG00000012182
melopsittacus_undulatus ENSMUNG00000009828
calidris_pygmaea ENSCPGG00000002611
calidris_pugnax ENSCPUG00000017943
apteryx_owenii ENSAOWG00000010142
apteryx_rowi ENSARWG00000002582
apteryx_haastii ENSAHAG00000004626
dromaius_novaehollandiae ENSDNVG00000003714
nothoprocta_perdicaria ENSNPEG00000003274
crocodylus_porosus ENSCPRG00005006785
gopherus_agassizii ENSGAGG00000000437
chelonoidis_abingdonii ENSCABG00000010507
chrysemys_picta_bellii ENSCPBG00000004398
sphenodon_punctatus ENSSPUG00000004220
pogona_vitticeps ENSPVIG00000009569
anolis_carolinensis ENSACAG00000014089
notechis_scutatus ENSNSUG00000005319
salvator_merianae ENSSMRG00000021719
pan_paniscus ENSPPAG00000007806
pan_troglodytes ENSPTRG00000004364
homo_sapiens ENSG00000149428
gorilla_gorilla ENSGGOG00000008022
pongo_abelii ENSPPYG00000003951
nomascus_leucogenys ENSNLEG00000007381
piliocolobus_tephrosceles ENSPTEG00000018245
colobus_angolensis_palliatus ENSCANG00000030723
rhinopithecus_bieti ENSRBIG00000040830
rhinopithecus_roxellana ENSRROG00000035771
macaca_fascicularis ENSMFAG00000001531
macaca_mulatta ENSMMUG00000030891
macaca_nemestrina ENSMNEG00000045561
theropithecus_gelada ENSTGEG00000024729
papio_anubis ENSPANG00000012741
cercocebus_atys ENSCATG00000039888
mandrillus_leucophaeus ENSMLEG00000031666
chlorocebus_sabaeus ENSCSAG00000002541
saimiri_boliviensis_boliviensis ENSSBOG00000025611
cebus_capucinus_imitator ENSCCAG00000026008
callithrix_jacchus ENSCJAG00000013761
aotus_nancymaae ENSANAG00000029705
carlito_syrichta ENSTSYG00000000095
propithecus_coquereli ENSPCOG00000012987
prolemur_simus ENSPSMG00000003333
microcebus_murinus ENSMICG00000002699
otolemur_garnettii ENSOGAG00000007278
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032115
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033250
mus_spicilegus ENSMSIG00000007085
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014982
rattus_norvegicus ENSRNOG00000010944
meriones_unguiculatus ENSMUGG00000010303
cricetulus_griseus_crigri_1.0 ENSCGRG00000005233
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003994
cricetulus_griseus_crigri-picr ENSCGRG00015015091
mesocricetus_auratus ENSMAUG00000013000
peromyscus_maniculatus_bairdii ENSPEMG00000009007
microtus_ochrogaster ENSMOCG00000006614
castor_canadensis ENSCCNG00000018468
urocitellus_parryii ENSUPAG00010018291
spermophilus_dauricus ENSSDAG00000017724
ictidomys_tridecemlineatus ENSSTOG00000014355
marmota_marmota_marmota ENSMMMG00000022491
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013508
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006941
fukomys_damarensis ENSFDAG00000018024
chinchilla_lanigera ENSCLAG00000014893
octodon_degus ENSODEG00000008854
cavia_aperea ENSCAPG00000006970
cavia_porcellus ENSCPOG00000006451
oryctolagus_cuniculus ENSOCUG00000004239
ochotona_princeps ENSOPRG00000016236
ovis_aries ENSOARG00000012531
capra_hircus ENSCHIG00000017538
bos_mutus ENSBMUG00000011267
bos_taurus ENSBTAG00000010322
bison_bison_bison ENSBBBG00000020429
tursiops_truncatus ENSTTRG00000002989
sus_scrofa ENSSSCG00000015106
vicugna_pacos ENSVPAG00000010036
erinaceus_europaeus ENSEEUG00000003131
sorex_araneus ENSSARG00000005606
