eptatretus_burgeri ENSEBUG00000013485
petromyzon_marinus ENSPMAG00000001717
crocodylus_porosus ENSCPRG00005002837
crocodylus_porosus ENSCPRG00005002834
manacus_vitellinus ENSMVIG00005002039
lepidothrix_coronata ENSLCOG00000009292
taeniopygia_guttata ENSTGUG00000014844
taeniopygia_guttata ENSTGUG00000002633
ficedula_albicollis ENSFALG00000011920
parus_major ENSPMJG00000011885
cyanistes_caeruleus ENSCCEG00000015624
serinus_canaria ENSSCAG00000007610
junco_hyemalis ENSJHYG00000003818
lonchura_striata_domestica ENSLSDG00000010591
melopsittacus_undulatus ENSMUNG00000013170
calidris_pygmaea ENSCPGG00000018414
calidris_pugnax ENSCPUG00000017991
anas_platyrhynchos_platyrhynchos ENSAPLG00000007441
anser_brachyrhynchus ENSABRG00000015477
meleagris_gallopavo ENSMGAG00000008330
coturnix_japonica ENSCJPG00005007128
gallus_gallus ENSGALG00000009382
numida_meleagris ENSNMEG00000014654
apteryx_owenii ENSAOWG00000003912
apteryx_haastii ENSAHAG00000001534
dromaius_novaehollandiae ENSDNVG00000015121
nothoprocta_perdicaria ENSNPEG00000002191
chrysemys_picta_bellii ENSCPBG00000012414
chelonoidis_abingdonii ENSCABG00000017900
salvator_merianae ENSSMRG00000000452
pogona_vitticeps ENSPVIG00000014122
anolis_carolinensis ENSACAG00000002512
notechis_scutatus ENSNSUG00000009947
sphenodon_punctatus ENSSPUG00000007013
chrysemys_picta_bellii ENSCPBG00000012412
chelonoidis_abingdonii ENSCABG00000017898
gopherus_agassizii ENSGAGG00000004631
pelodiscus_sinensis ENSPSIG00000014086
capra_hircus ENSCHIG00000012089
ovis_aries ENSOARG00000014644
bos_mutus ENSBMUG00000006928
bos_taurus ENSBTAG00000003600
bison_bison_bison ENSBBBG00000002515
sus_scrofa ENSSSCG00000034746
equus_caballus ENSECAG00000018301
equus_asinus_asinus ENSEASG00005013672
ursus_maritimus ENSUMAG00000016422
ursus_americanus ENSUAMG00000021496
ailuropoda_melanoleuca ENSAMEG00000015498
neovison_vison ENSNVIG00000016004
mustela_putorius_furo ENSMPUG00000003953
canis_lupus_familiaris ENSCAFG00000016432
canis_lupus_dingo ENSCAFG00020003741
vulpes_vulpes ENSVVUG00000003937
panthera_pardus ENSPPRG00000018078
panthera_tigris_altaica ENSPTIG00000013625
felis_catus ENSFCAG00000010669
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004466
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011889
fukomys_damarensis ENSFDAG00000012085
chinchilla_lanigera ENSCLAG00000002333
octodon_degus ENSODEG00000015314
cavia_aperea ENSCAPG00000012853
cavia_porcellus ENSCPOG00000024119
pteropus_vampyrus ENSPVAG00000012756
tursiops_truncatus ENSTTRG00000004489
myotis_lucifugus ENSMLUG00000001718
erinaceus_europaeus ENSEEUG00000015733
choloepus_hoffmanni ENSCHOG00000003438
procavia_capensis ENSPCAG00000006810
pan_troglodytes ENSPTRG00000043346
pan_paniscus ENSPPAG00000035387
homo_sapiens ENSG00000203697
gorilla_gorilla ENSGGOG00000034990
pongo_abelii ENSPPYG00000000188
nomascus_leucogenys ENSNLEG00000013334
piliocolobus_tephrosceles ENSPTEG00000005291
colobus_angolensis_palliatus ENSCANG00000013240
rhinopithecus_bieti ENSRBIG00000038782
rhinopithecus_roxellana ENSRROG00000034922
macaca_fascicularis ENSMFAG00000042857
macaca_mulatta ENSMMUG00000042038
papio_anubis ENSPANG00000005933
mandrillus_leucophaeus ENSMLEG00000044021
macaca_nemestrina ENSMNEG00000027844
theropithecus_gelada ENSTGEG00000005083
cercocebus_atys ENSCATG00000036644
chlorocebus_sabaeus ENSCSAG00000016122
callithrix_jacchus ENSCJAG00000008270
saimiri_boliviensis_boliviensis ENSSBOG00000020907
cebus_capucinus_imitator ENSCCAG00000030926
