ciona_savignyi ENSCSAVG00000009165
ciona_intestinalis ENSCING00000024446
caenorhabditis_elegans_strain_n2 WBGene00017268
petromyzon_marinus ENSPMAG00000009073
eptatretus_burgeri ENSEBUG00000015142
mastacembelus_armatus ENSMAMG00000017650
monopterus_albus ENSMALG00000007001
anabas_testudineus ENSATEG00000008992
seriola_dumerili ENSSDUG00000009356
seriola_lalandi_dorsalis ENSSLDG00000010504
scophthalmus_maximus ENSSMAG00000017306
takifugu_rubripes ENSTRUG00000013186
tetraodon_nigroviridis ENSTNIG00000004289
mola_mola ENSMMOG00000001545
labrus_bergylta ENSLBEG00000003504
gasterosteus_aculeatus ENSGACG00000001258
poecilia_formosa ENSPFOG00000005273
poecilia_latipinna ENSPLAG00000001319
poecilia_mexicana ENSPMEG00000015326
poecilia_reticulata ENSPREG00000012276
xiphophorus_maculatus ENSXMAG00000006482
xiphophorus_couchianus ENSXCOG00000001878
gambusia_affinis ENSGAFG00000006108
fundulus_heteroclitus ENSFHEG00000023266
cyprinodon_variegatus ENSCVAG00000000631
kryptolebias_marmoratus ENSKMAG00000015001
oryzias_latipes_asm223469v1 ENSORLG00015005384
oryzias_latipes_asm223471v1 ENSORLG00020014433
oryzias_latipes_asm223467v1 ENSORLG00000017313
oryzias_melastigma ENSOMEG00000003003
maylandia_zebra ENSMZEG00005023585
maylandia_zebra ENSMZEG00005018425
astatotilapia_calliptera ENSACLG00000017730
pundamilia_nyererei ENSPNYG00000006232
haplochromis_burtoni ENSHBUG00000011250
oreochromis_niloticus ENSONIG00000003545
neolamprologus_brichardi ENSNBRG00000008965
amphilophus_citrinellus ENSACIG00000007426
amphiprion_ocellaris ENSAOCG00000016096
amphiprion_percula ENSAPEG00000013032
acanthochromis_polyacanthus ENSAPOG00000005503
stegastes_partitus ENSSPAG00000017620
cynoglossus_semilaevis ENSCSEG00000008804
hippocampus_comes ENSHCOG00000001973
periophthalmus_magnuspinnatus ENSPMGG00000001518
gadus_morhua ENSGMOG00000005774
esox_lucius ENSELUG00000006676
pygocentrus_nattereri ENSPNAG00000028218
astyanax_mexicanus ENSAMXG00000007971
ictalurus_punctatus ENSIPUG00000018368
danio_rerio ENSDARG00000052734
scleropages_formosus ENSSFOG00015016250
paramormyrops_kingsleyae ENSPKIG00000018702
takifugu_rubripes ENSTRUG00000018375
tetraodon_nigroviridis ENSTNIG00000013487
mola_mola ENSMMOG00000008556
gasterosteus_aculeatus ENSGACG00000015741
labrus_bergylta ENSLBEG00000028020
periophthalmus_magnuspinnatus ENSPMGG00000017130
mastacembelus_armatus ENSMAMG00000004461
monopterus_albus ENSMALG00000009091
anabas_testudineus ENSATEG00000007723
amphiprion_percula ENSAPEG00000004677
amphiprion_ocellaris ENSAOCG00000008816
acanthochromis_polyacanthus ENSAPOG00000002024
stegastes_partitus ENSSPAG00000010880
pundamilia_nyererei ENSPNYG00000005594
maylandia_zebra ENSMZEG00005007061
haplochromis_burtoni ENSHBUG00000008413
astatotilapia_calliptera ENSACLG00000025791
neolamprologus_brichardi ENSNBRG00000020016
oreochromis_niloticus ENSONIG00000015431
amphilophus_citrinellus ENSACIG00000006291
scophthalmus_maximus ENSSMAG00000010211
cynoglossus_semilaevis ENSCSEG00000011342
seriola_dumerili ENSSDUG00000023408
seriola_lalandi_dorsalis ENSSLDG00000013913
xiphophorus_maculatus ENSXMAG00000018982
xiphophorus_couchianus ENSXCOG00000017661
gambusia_affinis ENSGAFG00000003215
poecilia_formosa ENSPFOG00000009328
poecilia_latipinna ENSPLAG00000023247
poecilia_mexicana ENSPMEG00000011236
poecilia_mexicana ENSPMEG00000007390
poecilia_formosa ENSPFOG00000005012
poecilia_latipinna ENSPLAG00000002118
poecilia_reticulata ENSPREG00000018525
fundulus_heteroclitus ENSFHEG00000006120
cyprinodon_variegatus ENSCVAG00000013227
kryptolebias_marmoratus ENSKMAG00000011914
oryzias_latipes_asm223471v1 ENSORLG00020014030
oryzias_latipes_asm223467v1 ENSORLG00000002060
oryzias_latipes_asm223469v1 ENSORLG00015021958
oryzias_melastigma ENSOMEG00000017841
hippocampus_comes ENSHCOG00000012477
gadus_morhua ENSGMOG00000014912
esox_lucius ENSELUG00000007320
pygocentrus_nattereri ENSPNAG00000010023
astyanax_mexicanus ENSAMXG00000016175
ictalurus_punctatus ENSIPUG00000014685
danio_rerio ENSDARG00000105206
lepisosteus_oculatus ENSLOCG00000005433
sorex_araneus ENSSARG00000008289
erinaceus_europaeus ENSEEUG00000009599
castor_canadensis ENSCCNG00000028071
dipodomys_ordii ENSDORG00000005455
peromyscus_maniculatus_bairdii ENSPEMG00000016961
microtus_ochrogaster ENSMOCG00000008012
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016870
cricetulus_griseus_crigri_1.0 ENSCGRG00000003265
cricetulus_griseus_crigri-picr ENSCGRG00015009730
mesocricetus_auratus ENSMAUG00000012278
mus_spicilegus ENSMSIG00000002008
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021670
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019691
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018808
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015885
rattus_norvegicus ENSRNOG00000016122
meriones_unguiculatus ENSMUGG00000001292
meriones_unguiculatus ENSMUGG00000003019
nannospalax_galili ENSNGAG00000000531
jaculus_jaculus ENSJJAG00000010723
urocitellus_parryii ENSUPAG00010005462
ictidomys_tridecemlineatus ENSSTOG00000009610
spermophilus_dauricus ENSSDAG00000015747
marmota_marmota_marmota ENSMMMG00000001547
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000270
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017976
fukomys_damarensis ENSFDAG00000008823
chinchilla_lanigera ENSCLAG00000010132
octodon_degus ENSODEG00000003319
cavia_porcellus ENSCPOG00000004276
cavia_aperea ENSCAPG00000007584
oryctolagus_cuniculus ENSOCUG00000017427
ochotona_princeps ENSOPRG00000003618
tupaia_belangeri ENSTBEG00000004419
pan_paniscus ENSPPAG00000034707
gorilla_gorilla ENSGGOG00000010919
pan_troglodytes ENSPTRG00000016994
homo_sapiens ENSG00000113161
pongo_abelii ENSPPYG00000015560
nomascus_leucogenys ENSNLEG00000005082
papio_anubis ENSPANG00000001531
cercocebus_atys ENSCATG00000014646
theropithecus_gelada ENSTGEG00000021926
mandrillus_leucophaeus ENSMLEG00000030530
macaca_fascicularis ENSMFAG00000036118
macaca_mulatta ENSMMUG00000006139
macaca_nemestrina ENSMNEG00000036782
chlorocebus_sabaeus ENSCSAG00000015420
piliocolobus_tephrosceles ENSPTEG00000001447
colobus_angolensis_palliatus ENSCANG00000043418
rhinopithecus_roxellana ENSRROG00000039933
rhinopithecus_bieti ENSRBIG00000037269
cebus_capucinus_imitator ENSCCAG00000023164
saimiri_boliviensis_boliviensis ENSSBOG00000028283
callithrix_jacchus ENSCJAG00000016954
aotus_nancymaae ENSANAG00000030341
carlito_syrichta ENSTSYG00000010355
propithecus_coquereli ENSPCOG00000016696
prolemur_simus ENSPSMG00000006165
microcebus_murinus ENSMICG00000014536
otolemur_garnettii ENSOGAG00000003776
myotis_lucifugus ENSMLUG00000004238
pteropus_vampyrus ENSPVAG00000007959
equus_asinus_asinus ENSEASG00005018428
equus_caballus ENSECAG00000021330
ursus_maritimus ENSUMAG00000007258
ursus_americanus ENSUAMG00000010311
ailuropoda_melanoleuca ENSAMEG00000000634
neovison_vison ENSNVIG00000013689
mustela_putorius_furo ENSMPUG00000005662
canis_lupus_familiaris ENSCAFG00000009517
canis_lupus_dingo ENSCAFG00020024948
vulpes_vulpes ENSVVUG00000025191
panthera_tigris_altaica ENSPTIG00000018612
panthera_pardus ENSPPRG00000008332
felis_catus ENSFCAG00000000007
ovis_aries ENSOARG00000016724
capra_hircus ENSCHIG00000015556
bos_taurus ENSBTAG00000007840
bos_mutus ENSBMUG00000012171
bison_bison_bison ENSBBBG00000005907
vicugna_pacos ENSVPAG00000009376
tursiops_truncatus ENSTTRG00000009654
sus_scrofa ENSSSCG00000014080
dasypus_novemcinctus ENSDNOG00000006472
choloepus_hoffmanni ENSCHOG00000012101
loxodonta_africana ENSLAFG00000013291
procavia_capensis ENSPCAG00000010325
echinops_telfairi ENSETEG00000013940
echinops_telfairi ENSETEG00000000230
phascolarctos_cinereus ENSPCIG00000027473
notamacropus_eugenii ENSMEUG00000000371
monodelphis_domestica ENSMODG00000002057
sarcophilus_harrisii ENSSHAG00000004177
ornithorhynchus_anatinus ENSOANG00000014109
pogona_vitticeps ENSPVIG00000010467
anolis_carolinensis ENSACAG00000008698
notechis_scutatus ENSNSUG00000010526
salvator_merianae ENSSMRG00000004085
sphenodon_punctatus ENSSPUG00000015403
apteryx_owenii ENSAOWG00000006785
apteryx_haastii ENSAHAG00000013656
apteryx_rowi ENSARWG00000014222
dromaius_novaehollandiae ENSDNVG00000013306
nothoprocta_perdicaria ENSNPEG00000015992
meleagris_gallopavo ENSMGAG00000003947
meleagris_gallopavo ENSMGAG00000001146
gallus_gallus ENSGALG00000014948
coturnix_japonica ENSCJPG00005001819
numida_meleagris ENSNMEG00000008483
anser_brachyrhynchus ENSABRG00000000510
anas_platyrhynchos_platyrhynchos ENSAPLG00000006209
melopsittacus_undulatus ENSMUNG00000016568
calidris_pygmaea ENSCPGG00000016371
calidris_pugnax ENSCPUG00000013515
calidris_pygmaea ENSCPGG00000008988
lonchura_striata_domestica ENSLSDG00000014300
taeniopygia_guttata ENSTGUG00000006083
serinus_canaria ENSSCAG00000004885
zonotrichia_albicollis ENSZALG00000016552
parus_major ENSPMJG00000016159
cyanistes_caeruleus ENSCCEG00000016448
