pteropus_vampyrus ENSPVAG00000003225
myotis_lucifugus ENSMLUG00000012569
equus_caballus ENSECAG00000030001
equus_asinus_asinus ENSEASG00005007870
neovison_vison ENSNVIG00000011249
mustela_putorius_furo ENSMPUG00000000803
canis_lupus_dingo ENSCAFG00020017412
bison_bison_bison ENSBBBG00000013668
bos_taurus ENSBTAG00000012182
ovis_aries ENSOARG00000010122
tursiops_truncatus ENSTTRG00000002757
sus_scrofa ENSSSCG00000003797
marmota_marmota_marmota ENSMMMG00000018034
spermophilus_dauricus ENSSDAG00000018946
urocitellus_parryii ENSUPAG00010014133
castor_canadensis ENSCCNG00000002971
oryctolagus_cuniculus ENSOCUG00000024881
ochotona_princeps ENSOPRG00000017061
prolemur_simus ENSPSMG00000015308
otolemur_garnettii ENSOGAG00000003734
pan_paniscus ENSPPAG00000024921
pan_troglodytes ENSPTRG00000046970
homo_sapiens ENSG00000162595
gorilla_gorilla ENSGGOG00000043773
pongo_abelii ENSPPYG00000001252
nomascus_leucogenys ENSNLEG00000029641
rhinopithecus_bieti ENSRBIG00000008401
rhinopithecus_roxellana ENSRROG00000028393
colobus_angolensis_palliatus ENSCANG00000014454
piliocolobus_tephrosceles ENSPTEG00000012680
chlorocebus_sabaeus ENSCSAG00000000151
theropithecus_gelada ENSTGEG00000014778
macaca_mulatta ENSMMUG00000013333
callithrix_jacchus ENSCJAG00000039919
choloepus_hoffmanni ENSCHOG00000006628
choloepus_hoffmanni ENSCHOG00000005788
dasypus_novemcinctus ENSDNOG00000039860
loxodonta_africana ENSLAFG00000002162
notechis_scutatus ENSNSUG00000003877
