anser_brachyrhynchus ENSABRG00000012147
anas_platyrhynchos_platyrhynchos ENSAPLG00000019742
meleagris_gallopavo ENSMGAG00000002041
coturnix_japonica ENSCJPG00005016305
gallus_gallus ENSGALG00000001262
numida_meleagris ENSNMEG00000005941
calidris_pugnax ENSCPUG00000016265
calidris_pygmaea ENSCPGG00000009965
melopsittacus_undulatus ENSMUNG00000009071
manacus_vitellinus ENSMVIG00005008511
lepidothrix_coronata ENSLCOG00000009591
taeniopygia_guttata ENSTGUG00000013952
taeniopygia_guttata ENSTGUG00000001132
lonchura_striata_domestica ENSLSDG00000000398
serinus_canaria ENSSCAG00000006957
junco_hyemalis ENSJHYG00000000667
zonotrichia_albicollis ENSZALG00000000078
cyanistes_caeruleus ENSCCEG00000016793
parus_major ENSPMJG00000000208
ficedula_albicollis ENSFALG00000000472
apteryx_haastii ENSAHAG00000010666
apteryx_owenii ENSAOWG00000010986
apteryx_rowi ENSARWG00000010710
dromaius_novaehollandiae ENSDNVG00000008444
nothoprocta_perdicaria ENSNPEG00000010469
crocodylus_porosus ENSCPRG00005016689
chelonoidis_abingdonii ENSCABG00000001892
gopherus_agassizii ENSGAGG00000010656
chrysemys_picta_bellii ENSCPBG00000025078
pelodiscus_sinensis ENSPSIG00000012773
sphenodon_punctatus ENSSPUG00000015765
notamacropus_eugenii ENSMEUG00000008789
phascolarctos_cinereus ENSPCIG00000014243
sarcophilus_harrisii ENSSHAG00000011886
monodelphis_domestica ENSMODG00000013939
cricetulus_griseus_crigri-picr ENSCGRG00015018680
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015756
cricetulus_griseus_crigri_1.0 ENSCGRG00000017654
mesocricetus_auratus ENSMAUG00000016358
microtus_ochrogaster ENSMOCG00000016683
peromyscus_maniculatus_bairdii ENSPEMG00000020345
peromyscus_maniculatus_bairdii ENSPEMG00000026568
mus_spicilegus ENSMSIG00000003290
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027615
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037242
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026635
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028968
rattus_norvegicus ENSRNOG00000018109
meriones_unguiculatus ENSMUGG00000026663
nannospalax_galili ENSNGAG00000017080
jaculus_jaculus ENSJJAG00000023938
dipodomys_ordii ENSDORG00000008730
oryctolagus_cuniculus ENSOCUG00000003196
ochotona_princeps ENSOPRG00000011264
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011802
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016126
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014074
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001024
fukomys_damarensis ENSFDAG00000019819
cavia_aperea ENSCAPG00000014916
cavia_porcellus ENSCPOG00000038478
chinchilla_lanigera ENSCLAG00000007919
octodon_degus ENSODEG00000015014
spermophilus_dauricus ENSSDAG00000020753
urocitellus_parryii ENSUPAG00010021786
ictidomys_tridecemlineatus ENSSTOG00000002184
marmota_marmota_marmota ENSMMMG00000018318
urocitellus_parryii ENSUPAG00010010077
ictidomys_tridecemlineatus ENSSTOG00000023266
spermophilus_dauricus ENSSDAG00000001007
callithrix_jacchus ENSCJAG00000039482
cebus_capucinus_imitator ENSCCAG00000022797
aotus_nancymaae ENSANAG00000036667
gorilla_gorilla ENSGGOG00000038888
nomascus_leucogenys ENSNLEG00000032912
rhinopithecus_bieti ENSRBIG00000031946
macaca_mulatta ENSMMUG00000043372
macaca_fascicularis ENSMFAG00000041841
macaca_nemestrina ENSMNEG00000034064
papio_anubis ENSPANG00000023507
mandrillus_leucophaeus ENSMLEG00000011061
rhinopithecus_roxellana ENSRROG00000033360
pan_paniscus ENSPPAG00000042937
pan_troglodytes ENSPTRG00000045378
homo_sapiens ENSG00000169504
pan_troglodytes ENSPTRG00000000350
pongo_abelii ENSPPYG00000001715
nomascus_leucogenys ENSNLEG00000008997
piliocolobus_tephrosceles ENSPTEG00000015353
colobus_angolensis_palliatus ENSCANG00000031877
rhinopithecus_roxellana ENSRROG00000013652
rhinopithecus_bieti ENSRBIG00000039218
macaca_mulatta ENSMMUG00000002416
macaca_fascicularis ENSMFAG00000038789
macaca_nemestrina ENSMNEG00000032964
theropithecus_gelada ENSTGEG00000005403
papio_anubis ENSPANG00000023168
cercocebus_atys ENSCATG00000033748
gorilla_gorilla ENSGGOG00000005586
pan_paniscus ENSPPAG00000035372
chlorocebus_sabaeus ENSCSAG00000000946
mandrillus_leucophaeus ENSMLEG00000043578
saimiri_boliviensis_boliviensis ENSSBOG00000021456
macaca_fascicularis ENSMFAG00000041145
macaca_nemestrina ENSMNEG00000039834
macaca_mulatta ENSMMUG00000022178
mandrillus_leucophaeus ENSMLEG00000029179
colobus_angolensis_palliatus ENSCANG00000039990
piliocolobus_tephrosceles ENSPTEG00000037621
pan_paniscus ENSPPAG00000034197
carlito_syrichta ENSTSYG00000032697
propithecus_coquereli ENSPCOG00000016950
microcebus_murinus ENSMICG00000038442
prolemur_simus ENSPSMG00000012750
tupaia_belangeri ENSTBEG00000012038
ursus_americanus ENSUAMG00000002267
ursus_americanus ENSUAMG00000011579
piliocolobus_tephrosceles ENSPTEG00000018481
theropithecus_gelada ENSTGEG00000009725
piliocolobus_tephrosceles ENSPTEG00000003018
castor_canadensis ENSCCNG00000022776
cricetulus_griseus_crigri-picr ENSCGRG00015026109
marmota_marmota_marmota ENSMMMG00000009661
ursus_americanus ENSUAMG00000020130
pan_troglodytes ENSPTRG00000044090
ailuropoda_melanoleuca ENSAMEG00000010080
ursus_maritimus ENSUMAG00000013116
canis_lupus_familiaris ENSCAFG00000012914
vulpes_vulpes ENSVVUG00000027166
canis_lupus_dingo ENSCAFG00020021078
panthera_pardus ENSPPRG00000002006
panthera_tigris_altaica ENSPTIG00000008083
felis_catus ENSFCAG00000044507
mustela_putorius_furo ENSMPUG00000015829
neovison_vison ENSNVIG00000023177
equus_caballus ENSECAG00000016168
equus_asinus_asinus ENSEASG00005004261
pteropus_vampyrus ENSPVAG00000005838
erinaceus_europaeus ENSEEUG00000014160
bos_mutus ENSBMUG00000002693
bison_bison_bison ENSBBBG00000003335
bos_taurus ENSBTAG00000009470
ovis_aries ENSOARG00000006435
capra_hircus ENSCHIG00000011710
tursiops_truncatus ENSTTRG00000009381
sus_scrofa ENSSSCG00000038994
vicugna_pacos ENSVPAG00000007699
sorex_araneus ENSSARG00000013391
myotis_lucifugus ENSMLUG00000001165
otolemur_garnettii ENSOGAG00000014620
procavia_capensis ENSPCAG00000015545
loxodonta_africana ENSLAFG00000017470
echinops_telfairi ENSETEG00000004275
dasypus_novemcinctus ENSDNOG00000031974
dasypus_novemcinctus ENSDNOG00000042215
dasypus_novemcinctus ENSDNOG00000032207
choloepus_hoffmanni ENSCHOG00000007591
notechis_scutatus ENSNSUG00000013023
ornithorhynchus_anatinus ENSOANG00000009830
xenopus_tropicalis ENSXETG00000001007
pogona_vitticeps ENSPVIG00000015658
anolis_carolinensis ENSACAG00000017852
salvator_merianae ENSSMRG00000001327
latimeria_chalumnae ENSLACG00000014571
gadus_morhua ENSGMOG00000019125
esox_lucius ENSELUG00000003406
pygocentrus_nattereri ENSPNAG00000024929
astyanax_mexicanus ENSAMXG00000031688
ictalurus_punctatus ENSIPUG00000016900
lepisosteus_oculatus ENSLOCG00000002762
paramormyrops_kingsleyae ENSPKIG00000008185
danio_rerio ENSDARG00000022995
scleropages_formosus ENSSFOG00015024015
amphiprion_ocellaris ENSAOCG00000021802
amphiprion_percula ENSAPEG00000018937
acanthochromis_polyacanthus ENSAPOG00000001171
stegastes_partitus ENSSPAG00000009528
maylandia_zebra ENSMZEG00005006374
haplochromis_burtoni ENSHBUG00000020400
pundamilia_nyererei ENSPNYG00000005035
astatotilapia_calliptera ENSACLG00000019820
oreochromis_niloticus ENSONIG00000008208
neolamprologus_brichardi ENSNBRG00000010948
amphilophus_citrinellus ENSACIG00000023438
neolamprologus_brichardi ENSNBRG00000011002
poecilia_formosa ENSPFOG00000003931
poecilia_mexicana ENSPMEG00000011764
poecilia_latipinna ENSPLAG00000006736
xiphophorus_maculatus ENSXMAG00000018849
xiphophorus_couchianus ENSXCOG00000011311
poecilia_reticulata ENSPREG00000002771
gambusia_affinis ENSGAFG00000019432
cyprinodon_variegatus ENSCVAG00000019464
fundulus_heteroclitus ENSFHEG00000007302
kryptolebias_marmoratus ENSKMAG00000013816
oryzias_latipes_asm223467v1 ENSORLG00000017513
oryzias_latipes_asm223471v1 ENSORLG00020018399
oryzias_latipes_asm223469v1 ENSORLG00015014722
oryzias_melastigma ENSOMEG00000014015
labrus_bergylta ENSLBEG00000014036
mola_mola ENSMMOG00000002392
monopterus_albus ENSMALG00000010788
mastacembelus_armatus ENSMAMG00000010326
anabas_testudineus ENSATEG00000007667
seriola_lalandi_dorsalis ENSSLDG00000012731
seriola_dumerili ENSSDUG00000013016
scophthalmus_maximus ENSSMAG00000009357
cynoglossus_semilaevis ENSCSEG00000000121
gasterosteus_aculeatus ENSGACG00000007280
hippocampus_comes ENSHCOG00000012847
periophthalmus_magnuspinnatus ENSPMGG00000009033
tetraodon_nigroviridis ENSTNIG00000016910
takifugu_rubripes ENSTRUG00000001919
