gallus_gallus ENSGALG00000004230
meleagris_gallopavo ENSMGAG00000005444
coturnix_japonica ENSCJPG00005012746
numida_meleagris ENSNMEG00000021852
anas_platyrhynchos_platyrhynchos ENSAPLG00000014018
anser_brachyrhynchus ENSABRG00000016671
calidris_pugnax ENSCPUG00000016144
calidris_pygmaea ENSCPGG00000011505
melopsittacus_undulatus ENSMUNG00000016657
taeniopygia_guttata ENSTGUG00000006120
lonchura_striata_domestica ENSLSDG00000015417
zonotrichia_albicollis ENSZALG00000002266
junco_hyemalis ENSJHYG00000016301
serinus_canaria ENSSCAG00000000234
ficedula_albicollis ENSFALG00000012245
cyanistes_caeruleus ENSCCEG00000019964
parus_major ENSPMJG00000016726
lepidothrix_coronata ENSLCOG00000004981
manacus_vitellinus ENSMVIG00005016364
apteryx_owenii ENSAOWG00000007976
apteryx_rowi ENSARWG00000006130
apteryx_haastii ENSAHAG00000012867
dromaius_novaehollandiae ENSDNVG00000018572
nothoprocta_perdicaria ENSNPEG00000014613
pogona_vitticeps ENSPVIG00000018982
anolis_carolinensis ENSACAG00000014883
notechis_scutatus ENSNSUG00000014540
salvator_merianae ENSSMRG00000022661
chelonoidis_abingdonii ENSCABG00000006642
gopherus_agassizii ENSGAGG00000009691
chrysemys_picta_bellii ENSCPBG00000003167
pelodiscus_sinensis ENSPSIG00000014171
crocodylus_porosus ENSCPRG00005009476
sphenodon_punctatus ENSSPUG00000000810
phascolarctos_cinereus ENSPCIG00000028345
notamacropus_eugenii ENSMEUG00000009489
sarcophilus_harrisii ENSSHAG00000006097
monodelphis_domestica ENSMODG00000008689
rhinopithecus_roxellana ENSRROG00000034862
rhinopithecus_bieti ENSRBIG00000044876
colobus_angolensis_palliatus ENSCANG00000028437
piliocolobus_tephrosceles ENSPTEG00000028242
macaca_fascicularis ENSMFAG00000034000
chlorocebus_sabaeus ENSCSAG00000011971
pan_troglodytes ENSPTRG00000007115
gorilla_gorilla ENSGGOG00000008125
homo_sapiens ENSG00000166035
pongo_abelii ENSPPYG00000006511
nomascus_leucogenys ENSNLEG00000011332
pan_paniscus ENSPPAG00000000168
papio_anubis ENSPANG00000017219
theropithecus_gelada ENSTGEG00000018475
cercocebus_atys ENSCATG00000039767
mandrillus_leucophaeus ENSMLEG00000030869
macaca_mulatta ENSMMUG00000009566
macaca_nemestrina ENSMNEG00000034628
cebus_capucinus_imitator ENSCCAG00000000841
callithrix_jacchus ENSCJAG00000020441
saimiri_boliviensis_boliviensis ENSSBOG00000025703
aotus_nancymaae ENSANAG00000032517
carlito_syrichta ENSTSYG00000002990
prolemur_simus ENSPSMG00000020516
propithecus_coquereli ENSPCOG00000020000
microcebus_murinus ENSMICG00000005871
otolemur_garnettii ENSOGAG00000033011
urocitellus_parryii ENSUPAG00010019417
spermophilus_dauricus ENSSDAG00000017659
marmota_marmota_marmota ENSMMMG00000014432
ictidomys_tridecemlineatus ENSSTOG00000000547
castor_canadensis ENSCCNG00000030419
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032207
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033546
mus_spicilegus ENSMSIG00000024928
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032408
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015272
rattus_norvegicus ENSRNOG00000060338
meriones_unguiculatus ENSMUGG00000019169
meriones_unguiculatus ENSMUGG00000019220
peromyscus_maniculatus_bairdii ENSPEMG00000021222
