notamacropus_eugenii ENSMEUG00000008339
phascolarctos_cinereus ENSPCIG00000033626
monodelphis_domestica ENSMODG00000029300
monodelphis_domestica ENSMODG00000024137
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016929
mus_spicilegus ENSMSIG00000010283
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046634
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016087
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016804
rattus_norvegicus ENSRNOG00000004865
meriones_unguiculatus ENSMUGG00000017618
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021143
cricetulus_griseus_crigri_1.0 ENSCGRG00000007996
cricetulus_griseus_crigri-picr ENSCGRG00015028115
mesocricetus_auratus ENSMAUG00000007338
peromyscus_maniculatus_bairdii ENSPEMG00000025958
nannospalax_galili ENSNGAG00000005394
dipodomys_ordii ENSDORG00000001324
urocitellus_parryii ENSUPAG00010022631
ictidomys_tridecemlineatus ENSSTOG00000005345
spermophilus_dauricus ENSSDAG00000000834
marmota_marmota_marmota ENSMMMG00000015029
oryctolagus_cuniculus ENSOCUG00000015374
ochotona_princeps ENSOPRG00000011582
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013594
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010373
chinchilla_lanigera ENSCLAG00000008764
tupaia_belangeri ENSTBEG00000009107
tupaia_belangeri ENSTBEG00000013638
prolemur_simus ENSPSMG00000022013
microcebus_murinus ENSMICG00000046628
propithecus_coquereli ENSPCOG00000025044
otolemur_garnettii ENSOGAG00000006926
pan_troglodytes ENSPTRG00000051208
pan_troglodytes ENSPTRG00000019172
pan_paniscus ENSPPAG00000036245
homo_sapiens ENSG00000158683
gorilla_gorilla ENSGGOG00000010078
nomascus_leucogenys ENSNLEG00000004465
colobus_angolensis_palliatus ENSCANG00000040863
piliocolobus_tephrosceles ENSPTEG00000037783
rhinopithecus_roxellana ENSRROG00000038509
rhinopithecus_bieti ENSRBIG00000033436
mandrillus_leucophaeus ENSMLEG00000005748
papio_anubis ENSPANG00000016093
theropithecus_gelada ENSTGEG00000009261
cercocebus_atys ENSCATG00000030467
macaca_mulatta ENSMMUG00000007032
macaca_fascicularis ENSMFAG00000031282
macaca_nemestrina ENSMNEG00000040553
cebus_capucinus_imitator ENSCCAG00000034493
saimiri_boliviensis_boliviensis ENSSBOG00000023201
aotus_nancymaae ENSANAG00000030206
erinaceus_europaeus ENSEEUG00000010876
sorex_araneus ENSSARG00000012897
mustela_putorius_furo ENSMPUG00000018171
mustela_putorius_furo ENSMPUG00000018173
mustela_putorius_furo ENSMPUG00000018175
mustela_putorius_furo ENSMPUG00000018176
mustela_putorius_furo ENSMPUG00000018174
mustela_putorius_furo ENSMPUG00000018172
canis_lupus_familiaris ENSCAFG00000014734
canis_lupus_dingo ENSCAFG00020020412
vulpes_vulpes ENSVVUG00000029508
ailuropoda_melanoleuca ENSAMEG00000004808
panthera_tigris_altaica ENSPTIG00000012271
pteropus_vampyrus ENSPVAG00000002832
myotis_lucifugus ENSMLUG00000015360
choloepus_hoffmanni ENSCHOG00000012394
loxodonta_africana ENSLAFG00000012906
procavia_capensis ENSPCAG00000000411
echinops_telfairi ENSETEG00000018300
ornithorhynchus_anatinus ENSOANG00000003085
xenopus_tropicalis ENSXETG00000032537
latimeria_chalumnae ENSLACG00000008845
monopterus_albus ENSMALG00000008509
mastacembelus_armatus ENSMAMG00000022910
anabas_testudineus ENSATEG00000014832
seriola_lalandi_dorsalis ENSSLDG00000009531
seriola_dumerili ENSSDUG00000003202
scophthalmus_maximus ENSSMAG00000018278
haplochromis_burtoni ENSHBUG00000022361
pundamilia_nyererei ENSPNYG00000022515
neolamprologus_brichardi ENSNBRG00000002604
oreochromis_niloticus ENSONIG00000014420
amphilophus_citrinellus ENSACIG00000002413
amphiprion_ocellaris ENSAOCG00000022376
amphiprion_percula ENSAPEG00000023508
acanthochromis_polyacanthus ENSAPOG00000001011
xiphophorus_maculatus ENSXMAG00000018830
xiphophorus_couchianus ENSXCOG00000006649
gambusia_affinis ENSGAFG00000009346
poecilia_mexicana ENSPMEG00000006671
poecilia_latipinna ENSPLAG00000020292
poecilia_formosa ENSPFOG00000005261
poecilia_reticulata ENSPREG00000014890
fundulus_heteroclitus ENSFHEG00000004012
cyprinodon_variegatus ENSCVAG00000007598
kryptolebias_marmoratus ENSKMAG00000015499
oryzias_latipes_asm223471v1 ENSORLG00020018868
oryzias_latipes_asm223467v1 ENSORLG00000025002
oryzias_latipes_asm223469v1 ENSORLG00015019146
oryzias_melastigma ENSOMEG00000013107
cynoglossus_semilaevis ENSCSEG00000011416
hippocampus_comes ENSHCOG00000005504
periophthalmus_magnuspinnatus ENSPMGG00000015319
esox_lucius ENSELUG00000010794
lepisosteus_oculatus ENSLOCG00000013313
eptatretus_burgeri ENSEBUG00000004611
petromyzon_marinus ENSPMAG00000009641
