notamacropus_eugenii ENSMEUG00000004360
phascolarctos_cinereus ENSPCIG00000009694
sarcophilus_harrisii ENSSHAG00000011099
monodelphis_domestica ENSMODG00000006307
choloepus_hoffmanni ENSCHOG00000001052
dasypus_novemcinctus ENSDNOG00000009252
ochotona_princeps ENSOPRG00000003522
oryctolagus_cuniculus ENSOCUG00000022572
cricetulus_griseus_crigri_1.0 ENSCGRG00000003182
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020096
cricetulus_griseus_crigri-picr ENSCGRG00015003728
mesocricetus_auratus ENSMAUG00000015447
microtus_ochrogaster ENSMOCG00000012403
peromyscus_maniculatus_bairdii ENSPEMG00000012728
mus_spicilegus ENSMSIG00000000188
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000441
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029783
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028755
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022506
rattus_norvegicus ENSRNOG00000010153
meriones_unguiculatus ENSMUGG00000021146
nannospalax_galili ENSNGAG00000019548
jaculus_jaculus ENSJJAG00000016961
spermophilus_dauricus ENSSDAG00000024077
spermophilus_dauricus ENSSDAG00000024874
ictidomys_tridecemlineatus ENSSTOG00000025146
urocitellus_parryii ENSUPAG00010023038
marmota_marmota_marmota ENSMMMG00000010957
castor_canadensis ENSCCNG00000011323
ursus_americanus ENSUAMG00000022973
equus_asinus_asinus ENSEASG00005012065
dipodomys_ordii ENSDORG00000015622
jaculus_jaculus ENSJJAG00000012477
pteropus_vampyrus ENSPVAG00000005823
myotis_lucifugus ENSMLUG00000017645
sus_scrofa ENSSSCG00000024453
mustela_putorius_furo ENSMPUG00000017185
neovison_vison ENSNVIG00000008700
ailuropoda_melanoleuca ENSAMEG00000004650
ursus_maritimus ENSUMAG00000017600
canis_lupus_dingo ENSCAFG00020007230
canis_lupus_familiaris ENSCAFG00000004951
vulpes_vulpes ENSVVUG00000015233
panthera_pardus ENSPPRG00000021390
panthera_tigris_altaica ENSPTIG00000019431
felis_catus ENSFCAG00000026299
equus_asinus_asinus ENSEASG00005014777
propithecus_coquereli ENSPCOG00000013436
microcebus_murinus ENSMICG00000012172
prolemur_simus ENSPSMG00000000725
otolemur_garnettii ENSOGAG00000003256
carlito_syrichta ENSTSYG00000007438
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018092
capra_hircus ENSCHIG00000006954
ovis_aries ENSOARG00000015630
bos_mutus ENSBMUG00000011029
bos_taurus ENSBTAG00000045748
bison_bison_bison ENSBBBG00000011493
vicugna_pacos ENSVPAG00000011066
equus_caballus ENSECAG00000033308
equus_caballus ENSECAG00000040548
equus_caballus ENSECAG00000011807
equus_caballus ENSECAG00000028094
ursus_americanus ENSUAMG00000023646
cavia_porcellus ENSCPOG00000001210
cavia_aperea ENSCAPG00000010421
octodon_degus ENSODEG00000002734
chinchilla_lanigera ENSCLAG00000010316
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003779
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018214
fukomys_damarensis ENSFDAG00000012393
