castor_canadensis ENSCCNG00000012029
dipodomys_ordii ENSDORG00000024007
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027529
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028528
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017302
urocitellus_parryii ENSUPAG00010022992
spermophilus_dauricus ENSSDAG00000017560
marmota_marmota_marmota ENSMMMG00000009027
oryctolagus_cuniculus ENSOCUG00000025347
rhinopithecus_bieti ENSRBIG00000032247
colobus_angolensis_palliatus ENSCANG00000030012
nomascus_leucogenys ENSNLEG00000000998
saimiri_boliviensis_boliviensis ENSSBOG00000026401
tupaia_belangeri ENSTBEG00000013271
canis_lupus_dingo ENSCAFG00020027061
meleagris_gallopavo ENSMGAG00000017330
anas_platyrhynchos_platyrhynchos ENSAPLG00000019361
