anser_brachyrhynchus ENSABRG00000022162
anas_platyrhynchos_platyrhynchos ENSAPLG00000004711
meleagris_gallopavo ENSMGAG00000007684
meleagris_gallopavo ENSMGAG00000003618
gallus_gallus ENSGALG00000001513
coturnix_japonica ENSCJPG00005009392
numida_meleagris ENSNMEG00000011297
serinus_canaria ENSSCAG00000000839
zonotrichia_albicollis ENSZALG00000012165
lonchura_striata_domestica ENSLSDG00000003954
taeniopygia_guttata ENSTGUG00000006602
ficedula_albicollis ENSFALG00000001813
cyanistes_caeruleus ENSCCEG00000009604
parus_major ENSPMJG00000000732
manacus_vitellinus ENSMVIG00005010720
lepidothrix_coronata ENSLCOG00000014213
melopsittacus_undulatus ENSMUNG00000009946
calidris_pygmaea ENSCPGG00000011902
calidris_pugnax ENSCPUG00000015723
apteryx_haastii ENSAHAG00000012515
apteryx_owenii ENSAOWG00000003027
apteryx_rowi ENSARWG00000010417
dromaius_novaehollandiae ENSDNVG00000011335
nothoprocta_perdicaria ENSNPEG00000013162
crocodylus_porosus ENSCPRG00005009852
gopherus_agassizii ENSGAGG00000004995
chelonoidis_abingdonii ENSCABG00000001716
chrysemys_picta_bellii ENSCPBG00000009966
pelodiscus_sinensis ENSPSIG00000004005
sphenodon_punctatus ENSSPUG00000018780
anolis_carolinensis ENSACAG00000027104
anolis_carolinensis ENSACAG00000025027
anolis_carolinensis ENSACAG00000003061
notechis_scutatus ENSNSUG00000004503
salvator_merianae ENSSMRG00000008075
pogona_vitticeps ENSPVIG00000021252
notechis_scutatus ENSNSUG00000012920
anabas_testudineus ENSATEG00000013311
anabas_testudineus ENSATEG00000013333
junco_hyemalis ENSJHYG00000003843
junco_hyemalis ENSJHYG00000003865
junco_hyemalis ENSJHYG00000003855
pogona_vitticeps ENSPVIG00000011823
ornithorhynchus_anatinus ENSOANG00000031878
ornithorhynchus_anatinus ENSOANG00000001102
ornithorhynchus_anatinus ENSOANG00000028438
ornithorhynchus_anatinus ENSOANG00000012012
ornithorhynchus_anatinus ENSOANG00000004456
dipodomys_ordii ENSDORG00000023752
dipodomys_ordii ENSDORG00000025990
dipodomys_ordii ENSDORG00000023155
castor_canadensis ENSCCNG00000031655
