notamacropus_eugenii ENSMEUG00000007291
sarcophilus_harrisii ENSSHAG00000003141
phascolarctos_cinereus ENSPCIG00000025435
homo_sapiens ENSG00000166869
gorilla_gorilla ENSGGOG00000004293
pan_troglodytes ENSPTRG00000007894
pan_paniscus ENSPPAG00000041421
pongo_abelii ENSPPYG00000007197
nomascus_leucogenys ENSNLEG00000011946
cercocebus_atys ENSCATG00000035279
theropithecus_gelada ENSTGEG00000019218
mandrillus_leucophaeus ENSMLEG00000038646
papio_anubis ENSPANG00000009027
macaca_fascicularis ENSMFAG00000045880
chlorocebus_sabaeus ENSCSAG00000006646
rhinopithecus_roxellana ENSRROG00000043885
piliocolobus_tephrosceles ENSPTEG00000017516
rhinopithecus_bieti ENSRBIG00000033550
macaca_nemestrina ENSMNEG00000029883
colobus_angolensis_palliatus ENSCANG00000040001
saimiri_boliviensis_boliviensis ENSSBOG00000030280
callithrix_jacchus ENSCJAG00000038981
cebus_capucinus_imitator ENSCCAG00000031154
aotus_nancymaae ENSANAG00000027365
carlito_syrichta ENSTSYG00000032454
microcebus_murinus ENSMICG00000042210
propithecus_coquereli ENSPCOG00000027760
prolemur_simus ENSPSMG00000019116
otolemur_garnettii ENSOGAG00000005582
castor_canadensis ENSCCNG00000021857
dipodomys_ordii ENSDORG00000012355
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031535
mus_spicilegus ENSMSIG00000028289
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030865
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030421
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013631
rattus_norvegicus ENSRNOG00000019112
meriones_unguiculatus ENSMUGG00000010105
cricetulus_griseus_crigri_1.0 ENSCGRG00000000789
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017404
cricetulus_griseus_crigri-picr ENSCGRG00015015076
mesocricetus_auratus ENSMAUG00000013421
peromyscus_maniculatus_bairdii ENSPEMG00000018102
microtus_ochrogaster ENSMOCG00000020942
nannospalax_galili ENSNGAG00000016093
jaculus_jaculus ENSJJAG00000013230
urocitellus_parryii ENSUPAG00010011009
ictidomys_tridecemlineatus ENSSTOG00000024854
spermophilus_dauricus ENSSDAG00000005815
cavia_aperea ENSCAPG00000012473
cavia_porcellus ENSCPOG00000015334
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012194
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010026
octodon_degus ENSODEG00000012692
chinchilla_lanigera ENSCLAG00000010480
oryctolagus_cuniculus ENSOCUG00000000793
ochotona_princeps ENSOPRG00000012135
tupaia_belangeri ENSTBEG00000002078
capra_hircus ENSCHIG00000020390
ovis_aries ENSOARG00000017512
bos_taurus ENSBTAG00000012541
bos_mutus ENSBMUG00000017241
bison_bison_bison ENSBBBG00000019901
sus_scrofa ENSSSCG00000034827
equus_asinus_asinus ENSEASG00005017665
equus_caballus ENSECAG00000017525
myotis_lucifugus ENSMLUG00000024026
ailuropoda_melanoleuca ENSAMEG00000014188
ursus_maritimus ENSUMAG00000008824
ursus_americanus ENSUAMG00000021029
canis_lupus_dingo ENSCAFG00020021338
panthera_pardus ENSPPRG00000002486
panthera_tigris_altaica ENSPTIG00000015708
felis_catus ENSFCAG00000043201
sorex_araneus ENSSARG00000004747
erinaceus_europaeus ENSEEUG00000001345
pteropus_vampyrus ENSPVAG00000002815
vulpes_vulpes ENSVVUG00000005588
neovison_vison ENSNVIG00000005936
procavia_capensis ENSPCAG00000015876
loxodonta_africana ENSLAFG00000029582
echinops_telfairi ENSETEG00000013084
dasypus_novemcinctus ENSDNOG00000037863
canis_lupus_familiaris ENSCAFG00000030063
ornithorhynchus_anatinus ENSOANG00000007302
anolis_carolinensis ENSACAG00000028583
pogona_vitticeps ENSPVIG00000020840
notechis_scutatus ENSNSUG00000012534
salvator_merianae ENSSMRG00000015383
sphenodon_punctatus ENSSPUG00000011705
chelonoidis_abingdonii ENSCABG00000007826
chelonoidis_abingdonii ENSCABG00000007828
gopherus_agassizii ENSGAGG00000019217
chrysemys_picta_bellii ENSCPBG00000006889
pelodiscus_sinensis ENSPSIG00000013840
latimeria_chalumnae ENSLACG00000022104
