pteropus_vampyrus ENSPVAG00000016601
myotis_lucifugus ENSMLUG00000010268
equus_caballus ENSECAG00000017388
equus_asinus_asinus ENSEASG00005012925
vicugna_pacos ENSVPAG00000004415
sus_scrofa ENSSSCG00000002768
capra_hircus ENSCHIG00000026636
ovis_aries ENSOARG00000003186
bos_mutus ENSBMUG00000003116
bos_taurus ENSBTAG00000006404
bison_bison_bison ENSBBBG00000015380
tursiops_truncatus ENSTTRG00000009249
ursus_maritimus ENSUMAG00000019581
ursus_americanus ENSUAMG00000021056
ailuropoda_melanoleuca ENSAMEG00000017537
mustela_putorius_furo ENSMPUG00000006643
neovison_vison ENSNVIG00000009318
vulpes_vulpes ENSVVUG00000012613
panthera_pardus ENSPPRG00000012729
panthera_tigris_altaica ENSPTIG00000019288
felis_catus ENSFCAG00000012849
erinaceus_europaeus ENSEEUG00000004788
homo_sapiens ENSG00000102901
gorilla_gorilla ENSGGOG00000001458
pan_troglodytes ENSPTRG00000008246
pan_paniscus ENSPPAG00000034857
pongo_abelii ENSPPYG00000007470
nomascus_leucogenys ENSNLEG00000004913
papio_anubis ENSPANG00000017333
theropithecus_gelada ENSTGEG00000006808
macaca_fascicularis ENSMFAG00000000806
macaca_mulatta ENSMMUG00000007802
macaca_nemestrina ENSMNEG00000037705
mandrillus_leucophaeus ENSMLEG00000005136
cercocebus_atys ENSCATG00000031326
chlorocebus_sabaeus ENSCSAG00000003949
piliocolobus_tephrosceles ENSPTEG00000015374
colobus_angolensis_palliatus ENSCANG00000006744
rhinopithecus_bieti ENSRBIG00000041361
rhinopithecus_roxellana ENSRROG00000041945
cebus_capucinus_imitator ENSCCAG00000031335
saimiri_boliviensis_boliviensis ENSSBOG00000025770
callithrix_jacchus ENSCJAG00000016022
aotus_nancymaae ENSANAG00000033134
carlito_syrichta ENSTSYG00000005847
prolemur_simus ENSPSMG00000010158
microcebus_murinus ENSMICG00000012233
propithecus_coquereli ENSPCOG00000007216
otolemur_garnettii ENSOGAG00000015562
tupaia_belangeri ENSTBEG00000010759
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032615
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036672
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031497
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023097
rattus_norvegicus ENSRNOG00000024178
meriones_unguiculatus ENSMUGG00000016898
cricetulus_griseus_crigri_1.0 ENSCGRG00000013946
cricetulus_griseus_crigri-picr ENSCGRG00015007973
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021344
mesocricetus_auratus ENSMAUG00000019766
peromyscus_maniculatus_bairdii ENSPEMG00000013987
microtus_ochrogaster ENSMOCG00000021308
nannospalax_galili ENSNGAG00000016593
jaculus_jaculus ENSJJAG00000023604
castor_canadensis ENSCCNG00000015053
castor_canadensis ENSCCNG00000000834
urocitellus_parryii ENSUPAG00010000580
ictidomys_tridecemlineatus ENSSTOG00000002860
marmota_marmota_marmota ENSMMMG00000014796
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010478
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015949
fukomys_damarensis ENSFDAG00000011179
chinchilla_lanigera ENSCLAG00000005547
octodon_degus ENSODEG00000014887
cavia_porcellus ENSCPOG00000001013
oryctolagus_cuniculus ENSOCUG00000006314
ochotona_princeps ENSOPRG00000013710
sorex_araneus ENSSARG00000008500
choloepus_hoffmanni ENSCHOG00000008284
dasypus_novemcinctus ENSDNOG00000040033
loxodonta_africana ENSLAFG00000006545
procavia_capensis ENSPCAG00000000170
echinops_telfairi ENSETEG00000016348
phascolarctos_cinereus ENSPCIG00000028041
monodelphis_domestica ENSMODG00000005562
sarcophilus_harrisii ENSSHAG00000005061
ornithorhynchus_anatinus ENSOANG00000005197
xenopus_tropicalis ENSXETG00000034252
chrysemys_picta_bellii ENSCPBG00000015842
chelonoidis_abingdonii ENSCABG00000003969
pelodiscus_sinensis ENSPSIG00000008716
lonchura_striata_domestica ENSLSDG00000015776
serinus_canaria ENSSCAG00000006088
parus_major ENSPMJG00000014121
ficedula_albicollis ENSFALG00000007027
junco_hyemalis ENSJHYG00000002379
zonotrichia_albicollis ENSZALG00000012784
manacus_vitellinus ENSMVIG00005012376
melopsittacus_undulatus ENSMUNG00000000153
calidris_pugnax ENSCPUG00000010506
calidris_pygmaea ENSCPGG00000018974
taeniopygia_guttata ENSTGUG00000005260
anser_brachyrhynchus ENSABRG00000006074
anas_platyrhynchos_platyrhynchos ENSAPLG00000008854
gallus_gallus ENSGALG00000028900
coturnix_japonica ENSCJPG00005011965
meleagris_gallopavo ENSMGAG00000002733
numida_meleagris ENSNMEG00000013093
apteryx_rowi ENSARWG00000018433
apteryx_haastii ENSAHAG00000016092
apteryx_owenii ENSAOWG00000014854
dromaius_novaehollandiae ENSDNVG00000017117
nothoprocta_perdicaria ENSNPEG00000007859
anolis_carolinensis ENSACAG00000001517
salvator_merianae ENSSMRG00000008770
sphenodon_punctatus ENSSPUG00000002970
latimeria_chalumnae ENSLACG00000022166
oryzias_latipes_asm223471v1 ENSORLG00020016950
oryzias_latipes_asm223467v1 ENSORLG00000005597
oryzias_latipes_asm223469v1 ENSORLG00015014932
oryzias_melastigma ENSOMEG00000022139
takifugu_rubripes ENSTRUG00000019665
scophthalmus_maximus ENSSMAG00000018138
anabas_testudineus ENSATEG00000020061
poecilia_latipinna ENSPLAG00000013099
poecilia_formosa ENSPFOG00000010835
xiphophorus_maculatus ENSXMAG00000029816
poecilia_mexicana ENSPMEG00000018545
gambusia_affinis ENSGAFG00000019328
kryptolebias_marmoratus ENSKMAG00000021077
astatotilapia_calliptera ENSACLG00000010638
haplochromis_burtoni ENSHBUG00000000749
maylandia_zebra ENSMZEG00005014828
oreochromis_niloticus ENSONIG00000011586
amphiprion_ocellaris ENSAOCG00000006230
acanthochromis_polyacanthus ENSAPOG00000000633
seriola_dumerili ENSSDUG00000022836
seriola_lalandi_dorsalis ENSSLDG00000018310
cynoglossus_semilaevis ENSCSEG00000006199
labrus_bergylta ENSLBEG00000021626
mastacembelus_armatus ENSMAMG00000013961
stegastes_partitus ENSSPAG00000014509
hippocampus_comes ENSHCOG00000017481
fundulus_heteroclitus ENSFHEG00000008887
esox_lucius ENSELUG00000011726
pygocentrus_nattereri ENSPNAG00000000944
ictalurus_punctatus ENSIPUG00000005275
danio_rerio ENSDARG00000091271
paramormyrops_kingsleyae ENSPKIG00000002084
amphilophus_citrinellus ENSACIG00000013788
neolamprologus_brichardi ENSNBRG00000010666
amphiprion_percula ENSAPEG00000013182
lepisosteus_oculatus ENSLOCG00000006761
scleropages_formosus ENSSFOG00015010969
ciona_intestinalis ENSCING00000018882
ciona_savignyi ENSCSAVG00000011514
