notamacropus_eugenii ENSMEUG00000009266
phascolarctos_cinereus ENSPCIG00000027847
sarcophilus_harrisii ENSSHAG00000013877
monodelphis_domestica ENSMODG00000000229
ornithorhynchus_anatinus ENSOANG00000007591
loxodonta_africana ENSLAFG00000006873
echinops_telfairi ENSETEG00000005862
procavia_capensis ENSPCAG00000001306
dipodomys_ordii ENSDORG00000004265
castor_canadensis ENSCCNG00000031228
cricetulus_griseus_crigri_1.0 ENSCGRG00000011958
cricetulus_griseus_crigri-picr ENSCGRG00015009323
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009789
mesocricetus_auratus ENSMAUG00000012650
peromyscus_maniculatus_bairdii ENSPEMG00000006693
microtus_ochrogaster ENSMOCG00000016470
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026380
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015316
mus_spicilegus ENSMSIG00000008871
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014509
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027745
rattus_norvegicus ENSRNOG00000002414
meriones_unguiculatus ENSMUGG00000021959
nannospalax_galili ENSNGAG00000008600
jaculus_jaculus ENSJJAG00000011525
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005946
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008777
fukomys_damarensis ENSFDAG00000019395
cavia_porcellus ENSCPOG00000011523
cavia_aperea ENSCAPG00000013325
octodon_degus ENSODEG00000006910
chinchilla_lanigera ENSCLAG00000003321
spermophilus_dauricus ENSSDAG00000006477
urocitellus_parryii ENSUPAG00010018983
ictidomys_tridecemlineatus ENSSTOG00000013080
marmota_marmota_marmota ENSMMMG00000015130
oryctolagus_cuniculus ENSOCUG00000006877
tupaia_belangeri ENSTBEG00000001670
callithrix_jacchus ENSCJAG00000013356
ochotona_princeps ENSOPRG00000012852
myotis_lucifugus ENSMLUG00000002967
ursus_americanus ENSUAMG00000006608
ursus_maritimus ENSUMAG00000013047
ailuropoda_melanoleuca ENSAMEG00000005284
mustela_putorius_furo ENSMPUG00000001036
neovison_vison ENSNVIG00000003481
canis_lupus_familiaris ENSCAFG00000004788
canis_lupus_dingo ENSCAFG00020013694
vulpes_vulpes ENSVVUG00000018476
panthera_tigris_altaica ENSPTIG00000009065
panthera_pardus ENSPPRG00000017348
felis_catus ENSFCAG00000012143
pteropus_vampyrus ENSPVAG00000001653
equus_asinus_asinus ENSEASG00005015834
equus_caballus ENSECAG00000024837
ovis_aries ENSOARG00000013124
capra_hircus ENSCHIG00000014608
bos_mutus ENSBMUG00000001255
bos_taurus ENSBTAG00000007765
bison_bison_bison ENSBBBG00000007171
tursiops_truncatus ENSTTRG00000003387
sus_scrofa ENSSSCG00000015732
theropithecus_gelada ENSTGEG00000003960
theropithecus_gelada ENSTGEG00000001213
papio_anubis ENSPANG00000016702
chlorocebus_sabaeus ENSCSAG00000016679
macaca_mulatta ENSMMUG00000008829
