pan_paniscus ENSPPAG00000024853
pan_troglodytes ENSPTRG00000044431
gorilla_gorilla ENSGGOG00000023740
pongo_abelii ENSPPYG00000016507
macaca_fascicularis ENSMFAG00000037076
macaca_nemestrina ENSMNEG00000041642
papio_anubis ENSPANG00000007623
mandrillus_leucophaeus ENSMLEG00000009976
theropithecus_gelada ENSTGEG00000029485
cercocebus_atys ENSCATG00000036623
rhinopithecus_roxellana ENSRROG00000045017
rhinopithecus_bieti ENSRBIG00000035323
piliocolobus_tephrosceles ENSPTEG00000029174
aotus_nancymaae ENSANAG00000035534
