labrus_bergylta ENSLBEG00000005985
gasterosteus_aculeatus ENSGACG00000001687
tetraodon_nigroviridis ENSTNIG00000008715
takifugu_rubripes ENSTRUG00000004452
mola_mola ENSMMOG00000005605
scophthalmus_maximus ENSSMAG00000003033
cynoglossus_semilaevis ENSCSEG00000013698
seriola_dumerili ENSSDUG00000003701
seriola_lalandi_dorsalis ENSSLDG00000002250
monopterus_albus ENSMALG00000009935
mastacembelus_armatus ENSMAMG00000014237
anabas_testudineus ENSATEG00000021875
poecilia_latipinna ENSPLAG00000021252
poecilia_formosa ENSPFOG00000006738
poecilia_mexicana ENSPMEG00000016494
poecilia_reticulata ENSPREG00000005875
xiphophorus_maculatus ENSXMAG00000011910
xiphophorus_maculatus ENSXMAG00000024960
fundulus_heteroclitus ENSFHEG00000019468
cyprinodon_variegatus ENSCVAG00000013513
oryzias_latipes_asm223469v1 ENSORLG00015004820
oryzias_latipes_asm223467v1 ENSORLG00000004608
oryzias_latipes_asm223471v1 ENSORLG00020008419
oryzias_melastigma ENSOMEG00000020718
amphilophus_citrinellus ENSACIG00000022943
amphilophus_citrinellus ENSACIG00000022869
maylandia_zebra ENSMZEG00005000372
neolamprologus_brichardi ENSNBRG00000013452
maylandia_zebra ENSMZEG00005023028
pundamilia_nyererei ENSPNYG00000007135
haplochromis_burtoni ENSHBUG00000001508
astatotilapia_calliptera ENSACLG00000011033
oreochromis_niloticus ENSONIG00000003729
amphiprion_ocellaris ENSAOCG00000016163
amphiprion_percula ENSAPEG00000005308
acanthochromis_polyacanthus ENSAPOG00000013127
stegastes_partitus ENSSPAG00000015825
hippocampus_comes ENSHCOG00000017630
periophthalmus_magnuspinnatus ENSPMGG00000020774
gadus_morhua ENSGMOG00000002710
pygocentrus_nattereri ENSPNAG00000001881
astyanax_mexicanus ENSAMXG00000005540
ictalurus_punctatus ENSIPUG00000002969
danio_rerio ENSDARG00000055128
scleropages_formosus ENSSFOG00015017505
scleropages_formosus ENSSFOG00015017363
esox_lucius ENSELUG00000003879
paramormyrops_kingsleyae ENSPKIG00000009701
lepisosteus_oculatus ENSLOCG00000007443
petromyzon_marinus ENSPMAG00000009094
fundulus_heteroclitus ENSFHEG00000019680
pogona_vitticeps ENSPVIG00000023544
anolis_carolinensis ENSACAG00000007785
notechis_scutatus ENSNSUG00000001359
salvator_merianae ENSSMRG00000014235
sphenodon_punctatus ENSSPUG00000017638
lonchura_striata_domestica ENSLSDG00000001929
taeniopygia_guttata ENSTGUG00000001101
junco_hyemalis ENSJHYG00000008775
zonotrichia_albicollis ENSZALG00000015843
serinus_canaria ENSSCAG00000008955
parus_major ENSPMJG00000006117
cyanistes_caeruleus ENSCCEG00000014224
ficedula_albicollis ENSFALG00000007152
lepidothrix_coronata ENSLCOG00000010615
manacus_vitellinus ENSMVIG00005007171
melopsittacus_undulatus ENSMUNG00000006945
calidris_pygmaea ENSCPGG00000007466
calidris_pugnax ENSCPUG00000019268
anser_brachyrhynchus ENSABRG00000002137
anas_platyrhynchos_platyrhynchos ENSAPLG00000010322
gallus_gallus ENSGALG00000007417
coturnix_japonica ENSCJPG00005003873
meleagris_gallopavo ENSMGAG00000006643
numida_meleagris ENSNMEG00000008948
apteryx_owenii ENSAOWG00000008966
apteryx_haastii ENSAHAG00000012638
apteryx_rowi ENSARWG00000008718
dromaius_novaehollandiae ENSDNVG00000005565
nothoprocta_perdicaria ENSNPEG00000005004
crocodylus_porosus ENSCPRG00005008226
gopherus_agassizii ENSGAGG00000015652
chelonoidis_abingdonii ENSCABG00000010508
chrysemys_picta_bellii ENSCPBG00000015843
pelodiscus_sinensis ENSPSIG00000004746
phascolarctos_cinereus ENSPCIG00000028701
sarcophilus_harrisii ENSSHAG00000013953
monodelphis_domestica ENSMODG00000008232
homo_sapiens ENSG00000169126
gorilla_gorilla ENSGGOG00000014550
pan_paniscus ENSPPAG00000017967
pan_troglodytes ENSPTRG00000002386
pongo_abelii ENSPPYG00000002174
nomascus_leucogenys ENSNLEG00000016984
colobus_angolensis_palliatus ENSCANG00000042065
piliocolobus_tephrosceles ENSPTEG00000021719
rhinopithecus_roxellana ENSRROG00000034521
rhinopithecus_bieti ENSRBIG00000033950
macaca_mulatta ENSMMUG00000020661
macaca_nemestrina ENSMNEG00000022625
macaca_fascicularis ENSMFAG00000038877
theropithecus_gelada ENSTGEG00000000652
papio_anubis ENSPANG00000022989
chlorocebus_sabaeus ENSCSAG00000011739
cebus_capucinus_imitator ENSCCAG00000030918
saimiri_boliviensis_boliviensis ENSSBOG00000002509
callithrix_jacchus ENSCJAG00000013045
aotus_nancymaae ENSANAG00000020594
carlito_syrichta ENSTSYG00000002148
prolemur_simus ENSPSMG00000007529
microcebus_murinus ENSMICG00000002962
propithecus_coquereli ENSPCOG00000025424
otolemur_garnettii ENSOGAG00000012743
chinchilla_lanigera ENSCLAG00000010273
octodon_degus ENSODEG00000004199
cavia_porcellus ENSCPOG00000009603
cavia_aperea ENSCAPG00000007709
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015611
