castor_canadensis ENSCCNG00000011186
dipodomys_ordii ENSDORG00000003585
cavia_porcellus ENSCPOG00000022898
cavia_aperea ENSCAPG00000013377
chinchilla_lanigera ENSCLAG00000012189
octodon_degus ENSODEG00000015893
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007859
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008967
fukomys_damarensis ENSFDAG00000011965
mus_spicilegus ENSMSIG00000017171
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031046
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000011154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029942
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013163
rattus_norvegicus ENSRNOG00000012301
meriones_unguiculatus ENSMUGG00000022499
peromyscus_maniculatus_bairdii ENSPEMG00000023527
microtus_ochrogaster ENSMOCG00000006777
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012218
cricetulus_griseus_crigri_1.0 ENSCGRG00000000799
cricetulus_griseus_crigri-picr ENSCGRG00015004749
mesocricetus_auratus ENSMAUG00000014479
nannospalax_galili ENSNGAG00000009900
jaculus_jaculus ENSJJAG00000023420
spermophilus_dauricus ENSSDAG00000024947
marmota_marmota_marmota ENSMMMG00000018537
urocitellus_parryii ENSUPAG00010013893
ictidomys_tridecemlineatus ENSSTOG00000006457
ochotona_princeps ENSOPRG00000002044
pan_paniscus ENSPPAG00000041335
pan_troglodytes ENSPTRG00000007368
homo_sapiens ENSG00000156206
gorilla_gorilla ENSGGOG00000007062
pongo_abelii ENSPPYG00000006719
nomascus_leucogenys ENSNLEG00000009040
macaca_mulatta ENSMMUG00000021143
macaca_fascicularis ENSMFAG00000039949
macaca_nemestrina ENSMNEG00000035506
chlorocebus_sabaeus ENSCSAG00000015112
mandrillus_leucophaeus ENSMLEG00000014503
cercocebus_atys ENSCATG00000032251
theropithecus_gelada ENSTGEG00000002764
papio_anubis ENSPANG00000015644
rhinopithecus_bieti ENSRBIG00000032540
rhinopithecus_roxellana ENSRROG00000039042
colobus_angolensis_palliatus ENSCANG00000031385
cebus_capucinus_imitator ENSCCAG00000028910
saimiri_boliviensis_boliviensis ENSSBOG00000023404
carlito_syrichta ENSTSYG00000005529
prolemur_simus ENSPSMG00000003073
propithecus_coquereli ENSPCOG00000012904
microcebus_murinus ENSMICG00000045169
otolemur_garnettii ENSOGAG00000004784
sorex_araneus ENSSARG00000001517
tursiops_truncatus ENSTTRG00000000621
sus_scrofa ENSSSCG00000001786
bos_taurus ENSBTAG00000011861
bos_mutus ENSBMUG00000026425
bison_bison_bison ENSBBBG00000011320
capra_hircus ENSCHIG00000013714
ovis_aries ENSOARG00000015687
vicugna_pacos ENSVPAG00000002889
pteropus_vampyrus ENSPVAG00000015907
equus_caballus ENSECAG00000014126
equus_asinus_asinus ENSEASG00005007058
ursus_americanus ENSUAMG00000025439
ursus_maritimus ENSUMAG00000010371
ailuropoda_melanoleuca ENSAMEG00000006146
mustela_putorius_furo ENSMPUG00000015460
neovison_vison ENSNVIG00000011977
canis_lupus_familiaris ENSCAFG00000013849
canis_lupus_dingo ENSCAFG00020015816
vulpes_vulpes ENSVVUG00000004889
panthera_pardus ENSPPRG00000017270
panthera_tigris_altaica ENSPTIG00000005765
felis_catus ENSFCAG00000013952
