notamacropus_eugenii ENSMEUG00000010838
phascolarctos_cinereus ENSPCIG00000026686
sarcophilus_harrisii ENSSHAG00000010559
monodelphis_domestica ENSMODG00000007964
bos_mutus ENSBMUG00000014484
bos_taurus ENSBTAG00000011981
bison_bison_bison ENSBBBG00000018513
capra_hircus ENSCHIG00000022375
ovis_aries ENSOARG00000017663
tursiops_truncatus ENSTTRG00000017138
sus_scrofa ENSSSCG00000027872
vicugna_pacos ENSVPAG00000004194
mustela_putorius_furo ENSMPUG00000009976
mustela_putorius_furo ENSMPUG00000002654
neovison_vison ENSNVIG00000023910
ursus_maritimus ENSUMAG00000014273
ursus_americanus ENSUAMG00000019130
ailuropoda_melanoleuca ENSAMEG00000012401
canis_lupus_familiaris ENSCAFG00000007344
canis_lupus_dingo ENSCAFG00020016060
vulpes_vulpes ENSVVUG00000018480
panthera_pardus ENSPPRG00000008678
panthera_tigris_altaica ENSPTIG00000017638
felis_catus ENSFCAG00000031398
pteropus_vampyrus ENSPVAG00000013648
myotis_lucifugus ENSMLUG00000003166
equus_asinus_asinus ENSEASG00005001342
equus_caballus ENSECAG00000015959
sorex_araneus ENSSARG00000006938
erinaceus_europaeus ENSEEUG00000003583
chinchilla_lanigera ENSCLAG00000002380
octodon_degus ENSODEG00000007171
cavia_porcellus ENSCPOG00000007578
cavia_aperea ENSCAPG00000007451
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015635
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014497
fukomys_damarensis ENSFDAG00000011008
ictidomys_tridecemlineatus ENSSTOG00000006634
urocitellus_parryii ENSUPAG00010001424
spermophilus_dauricus ENSSDAG00000020881
marmota_marmota_marmota ENSMMMG00000002500
dipodomys_ordii ENSDORG00000014378
castor_canadensis ENSCCNG00000023649
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020818
cricetulus_griseus_crigri_1.0 ENSCGRG00000011115
cricetulus_griseus_crigri-picr ENSCGRG00015022039
mesocricetus_auratus ENSMAUG00000021844
microtus_ochrogaster ENSMOCG00000006699
peromyscus_maniculatus_bairdii ENSPEMG00000015073
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014742
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025912
mus_spicilegus ENSMSIG00000007902
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013939
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023880
rattus_norvegicus ENSRNOG00000021669
meriones_unguiculatus ENSMUGG00000007791
nannospalax_galili ENSNGAG00000020557
jaculus_jaculus ENSJJAG00000018106
oryctolagus_cuniculus ENSOCUG00000015184
ochotona_princeps ENSOPRG00000005971
pan_troglodytes ENSPTRG00000020308
pan_paniscus ENSPPAG00000031091
gorilla_gorilla ENSGGOG00000003892
homo_sapiens ENSG00000185697
pongo_abelii ENSPPYG00000018640
nomascus_leucogenys ENSNLEG00000007536
colobus_angolensis_palliatus ENSCANG00000010860
piliocolobus_tephrosceles ENSPTEG00000006764
rhinopithecus_roxellana ENSRROG00000043732
rhinopithecus_bieti ENSRBIG00000026465
papio_anubis ENSPANG00000008051
theropithecus_gelada ENSTGEG00000020349
macaca_fascicularis ENSMFAG00000043365
macaca_mulatta ENSMMUG00000013974
macaca_nemestrina ENSMNEG00000039299
mandrillus_leucophaeus ENSMLEG00000032838
cercocebus_atys ENSCATG00000044999
chlorocebus_sabaeus ENSCSAG00000014195
saimiri_boliviensis_boliviensis ENSSBOG00000023826
cebus_capucinus_imitator ENSCCAG00000026826
callithrix_jacchus ENSCJAG00000004466
aotus_nancymaae ENSANAG00000025284
carlito_syrichta ENSTSYG00000003129
microcebus_murinus ENSMICG00000009881
propithecus_coquereli ENSPCOG00000007372
prolemur_simus ENSPSMG00000000451
otolemur_garnettii ENSOGAG00000004344
loxodonta_africana ENSLAFG00000004821
procavia_capensis ENSPCAG00000009301
echinops_telfairi ENSETEG00000009840
dasypus_novemcinctus ENSDNOG00000016860
choloepus_hoffmanni ENSCHOG00000012311
ornithorhynchus_anatinus ENSOANG00000002308
anser_brachyrhynchus ENSABRG00000007258
anas_platyrhynchos_platyrhynchos ENSAPLG00000014596
gallus_gallus ENSGALG00000033304
coturnix_japonica ENSCJPG00005011654
meleagris_gallopavo ENSMGAG00000016426
meleagris_gallopavo ENSMGAG00000017140
meleagris_gallopavo ENSMGAG00000011229
numida_meleagris ENSNMEG00000016836
calidris_pygmaea ENSCPGG00000003125
calidris_pugnax ENSCPUG00000009118
zonotrichia_albicollis ENSZALG00000008745
junco_hyemalis ENSJHYG00000016533
serinus_canaria ENSSCAG00000013810
lonchura_striata_domestica ENSLSDG00000014201
taeniopygia_guttata ENSTGUG00000011289
cyanistes_caeruleus ENSCCEG00000012930
parus_major ENSPMJG00000000464
ficedula_albicollis ENSFALG00000005444
manacus_vitellinus ENSMVIG00005000208
manacus_vitellinus ENSMVIG00005006229
lepidothrix_coronata ENSLCOG00000003590
melopsittacus_undulatus ENSMUNG00000005654
apteryx_haastii ENSAHAG00000015067
apteryx_rowi ENSARWG00000016153
apteryx_owenii ENSAOWG00000007935
dromaius_novaehollandiae ENSDNVG00000010022
nothoprocta_perdicaria ENSNPEG00000014084
crocodylus_porosus ENSCPRG00005017683
gopherus_agassizii ENSGAGG00000003921
chelonoidis_abingdonii ENSCABG00000003360
chrysemys_picta_bellii ENSCPBG00000021364
pelodiscus_sinensis ENSPSIG00000011935
pogona_vitticeps ENSPVIG00000000596
anolis_carolinensis ENSACAG00000016577
notechis_scutatus ENSNSUG00000015328
salvator_merianae ENSSMRG00000011750
sphenodon_punctatus ENSSPUG00000000191
latimeria_chalumnae ENSLACG00000011097
scleropages_formosus ENSSFOG00015014486
paramormyrops_kingsleyae ENSPKIG00000007912
pygocentrus_nattereri ENSPNAG00000021760
astyanax_mexicanus ENSAMXG00000013759
ictalurus_punctatus ENSIPUG00000014428
danio_rerio ENSDARG00000030999
tetraodon_nigroviridis ENSTNIG00000010104
takifugu_rubripes ENSTRUG00000008816
mola_mola ENSMMOG00000003429
gasterosteus_aculeatus ENSGACG00000002964
labrus_bergylta ENSLBEG00000016520
periophthalmus_magnuspinnatus ENSPMGG00000023805
periophthalmus_magnuspinnatus ENSPMGG00000023803
xiphophorus_maculatus ENSXMAG00000001658
xiphophorus_couchianus ENSXCOG00000009788
gambusia_affinis ENSGAFG00000006370
