takifugu_rubripes ENSTRUG00000012008
tetraodon_nigroviridis ENSTNIG00000016296
mola_mola ENSMMOG00000001200
fundulus_heteroclitus ENSFHEG00000021222
fundulus_heteroclitus ENSFHEG00000021230
cyprinodon_variegatus ENSCVAG00000002576
xiphophorus_maculatus ENSXMAG00000007609
xiphophorus_couchianus ENSXCOG00000008550
gambusia_affinis ENSGAFG00000020283
poecilia_formosa ENSPFOG00000010375
poecilia_mexicana ENSPMEG00000019698
poecilia_latipinna ENSPLAG00000019694
poecilia_reticulata ENSPREG00000015984
kryptolebias_marmoratus ENSKMAG00000003595
oryzias_latipes_asm223467v1 ENSORLG00000002521
oryzias_latipes_asm223471v1 ENSORLG00020016482
oryzias_latipes_asm223469v1 ENSORLG00015005249
oryzias_melastigma ENSOMEG00000001356
cynoglossus_semilaevis ENSCSEG00000006851
mastacembelus_armatus ENSMAMG00000013713
monopterus_albus ENSMALG00000009379
anabas_testudineus ENSATEG00000009760
seriola_dumerili ENSSDUG00000019618
seriola_lalandi_dorsalis ENSSLDG00000006232
scophthalmus_maximus ENSSMAG00000001301
labrus_bergylta ENSLBEG00000014662
labrus_bergylta ENSLBEG00000017747
gasterosteus_aculeatus ENSGACG00000012248
astatotilapia_calliptera ENSACLG00000022243
maylandia_zebra ENSMZEG00005024093
haplochromis_burtoni ENSHBUG00000009587
pundamilia_nyererei ENSPNYG00000008583
neolamprologus_brichardi ENSNBRG00000003416
oreochromis_niloticus ENSONIG00000005752
amphilophus_citrinellus ENSACIG00000023980
amphiprion_percula ENSAPEG00000012979
amphiprion_percula ENSAPEG00000013018
amphiprion_ocellaris ENSAOCG00000022805
acanthochromis_polyacanthus ENSAPOG00000007728
stegastes_partitus ENSSPAG00000023244
periophthalmus_magnuspinnatus ENSPMGG00000023710
gadus_morhua ENSGMOG00000009520
esox_lucius ENSELUG00000022695
pygocentrus_nattereri ENSPNAG00000015090
astyanax_mexicanus ENSAMXG00000019526
ictalurus_punctatus ENSIPUG00000000574
danio_rerio ENSDARG00000077911
scleropages_formosus ENSSFOG00015023224
paramormyrops_kingsleyae ENSPKIG00000013790
lepisosteus_oculatus ENSLOCG00000000719
latimeria_chalumnae ENSLACG00000017106
chelonoidis_abingdonii ENSCABG00000004088
gopherus_agassizii ENSGAGG00000020603
chrysemys_picta_bellii ENSCPBG00000004313
pelodiscus_sinensis ENSPSIG00000014586
crocodylus_porosus ENSCPRG00005007229
