drosophila_melanogaster FBgn0023506
caenorhabditis_elegans_strain_n2 WBGene00018371
pogona_vitticeps ENSPVIG00000006236
anolis_carolinensis ENSACAG00000002608
salvator_merianae ENSSMRG00000013911
notechis_scutatus ENSNSUG00000006122
sphenodon_punctatus ENSSPUG00000003923
junco_hyemalis ENSJHYG00000014354
zonotrichia_albicollis ENSZALG00000009461
serinus_canaria ENSSCAG00000004539
lonchura_striata_domestica ENSLSDG00000003665
taeniopygia_guttata ENSTGUG00000008886
ficedula_albicollis ENSFALG00000007834
parus_major ENSPMJG00000017285
cyanistes_caeruleus ENSCCEG00000020898
manacus_vitellinus ENSMVIG00005014459
lepidothrix_coronata ENSLCOG00000012652
calidris_pygmaea ENSCPGG00000000781
calidris_pugnax ENSCPUG00000006093
melopsittacus_undulatus ENSMUNG00000013374
meleagris_gallopavo ENSMGAG00000007157
coturnix_japonica ENSCJPG00005008532
gallus_gallus ENSGALG00000005885
numida_meleagris ENSNMEG00000021624
apteryx_owenii ENSAOWG00000009092
apteryx_haastii ENSAHAG00000018429
dromaius_novaehollandiae ENSDNVG00000003864
nothoprocta_perdicaria ENSNPEG00000009869
crocodylus_porosus ENSCPRG00005001435
gopherus_agassizii ENSGAGG00000015565
chelonoidis_abingdonii ENSCABG00000014566
chrysemys_picta_bellii ENSCPBG00000010360
pelodiscus_sinensis ENSPSIG00000005691
notamacropus_eugenii ENSMEUG00000007959
phascolarctos_cinereus ENSPCIG00000001953
monodelphis_domestica ENSMODG00000010066
sarcophilus_harrisii ENSSHAG00000008002
oryctolagus_cuniculus ENSOCUG00000007030
ochotona_princeps ENSOPRG00000011624
tupaia_belangeri ENSTBEG00000014916
propithecus_coquereli ENSPCOG00000006014
callithrix_jacchus ENSCJAG00000001679
cebus_capucinus_imitator ENSCCAG00000021557
saimiri_boliviensis_boliviensis ENSSBOG00000032190
aotus_nancymaae ENSANAG00000023850
pan_troglodytes ENSPTRG00000014055
pan_paniscus ENSPPAG00000034139
homo_sapiens ENSG00000100056
gorilla_gorilla ENSGGOG00000006187
pongo_abelii ENSPPYG00000011574
nomascus_leucogenys ENSNLEG00000005148
macaca_mulatta ENSMMUG00000017384
macaca_nemestrina ENSMNEG00000029888
macaca_fascicularis ENSMFAG00000042569
cercocebus_atys ENSCATG00000044330
mandrillus_leucophaeus ENSMLEG00000028952
theropithecus_gelada ENSTGEG00000003042
papio_anubis ENSPANG00000001052
chlorocebus_sabaeus ENSCSAG00000011488
colobus_angolensis_palliatus ENSCANG00000031376
colobus_angolensis_palliatus ENSCANG00000001633
piliocolobus_tephrosceles ENSPTEG00000011381
rhinopithecus_roxellana ENSRROG00000014140
rhinopithecus_bieti ENSRBIG00000039387
carlito_syrichta ENSTSYG00000003539
prolemur_simus ENSPSMG00000020731
propithecus_coquereli ENSPCOG00000026937
microcebus_murinus ENSMICG00000000068
otolemur_garnettii ENSOGAG00000007950
spermophilus_dauricus ENSSDAG00000010003
urocitellus_parryii ENSUPAG00010011854
ictidomys_tridecemlineatus ENSSTOG00000002817
marmota_marmota_marmota ENSMMMG00000002719
dipodomys_ordii ENSDORG00000003784
castor_canadensis ENSCCNG00000025433
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003527
mus_spicilegus ENSMSIG00000019953
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021427
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020532
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016237
rattus_norvegicus ENSRNOG00000000283
meriones_unguiculatus ENSMUGG00000021635
cricetulus_griseus_crigri_1.0 ENSCGRG00000002752
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017846
mesocricetus_auratus ENSMAUG00000012831
microtus_ochrogaster ENSMOCG00000019116
peromyscus_maniculatus_bairdii ENSPEMG00000021417
nannospalax_galili ENSNGAG00000015992
jaculus_jaculus ENSJJAG00000002400
octodon_degus ENSODEG00000012930
octodon_degus ENSODEG00000016401
chinchilla_lanigera ENSCLAG00000015255
cavia_porcellus ENSCPOG00000004596
cavia_aperea ENSCAPG00000003617
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000570
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009515
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013469
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008598
fukomys_damarensis ENSFDAG00000010415
myotis_lucifugus ENSMLUG00000007286
pteropus_vampyrus ENSPVAG00000001659
ursus_americanus ENSUAMG00000021143
ursus_maritimus ENSUMAG00000004834
