anser_brachyrhynchus ENSABRG00000014141
anas_platyrhynchos_platyrhynchos ENSAPLG00000013222
coturnix_japonica ENSCJPG00005018484
meleagris_gallopavo ENSMGAG00000009027
gallus_gallus ENSGALG00000014569
numida_meleagris ENSNMEG00000013315
calidris_pygmaea ENSCPGG00000006748
calidris_pugnax ENSCPUG00000012039
melopsittacus_undulatus ENSMUNG00000010116
lonchura_striata_domestica ENSLSDG00000015586
taeniopygia_guttata ENSTGUG00000009785
junco_hyemalis ENSJHYG00000012157
zonotrichia_albicollis ENSZALG00000005177
serinus_canaria ENSSCAG00000014542
ficedula_albicollis ENSFALG00000010479
cyanistes_caeruleus ENSCCEG00000008010
parus_major ENSPMJG00000009762
lepidothrix_coronata ENSLCOG00000013699
manacus_vitellinus ENSMVIG00005008023
apteryx_owenii ENSAOWG00000007263
apteryx_haastii ENSAHAG00000013078
apteryx_rowi ENSARWG00000008172
dromaius_novaehollandiae ENSDNVG00000012085
nothoprocta_perdicaria ENSNPEG00000001799
crocodylus_porosus ENSCPRG00005015182
gopherus_agassizii ENSGAGG00000004040
chelonoidis_abingdonii ENSCABG00000015101
chrysemys_picta_bellii ENSCPBG00000007182
pelodiscus_sinensis ENSPSIG00000010653
anolis_carolinensis ENSACAG00000015353
pogona_vitticeps ENSPVIG00000022234
notechis_scutatus ENSNSUG00000016577
salvator_merianae ENSSMRG00000014137
sphenodon_punctatus ENSSPUG00000002351
notamacropus_eugenii ENSMEUG00000003913
phascolarctos_cinereus ENSPCIG00000008261
monodelphis_domestica ENSMODG00000014995
sarcophilus_harrisii ENSSHAG00000001517
ursus_americanus ENSUAMG00000022057
ursus_maritimus ENSUMAG00000005824
ailuropoda_melanoleuca ENSAMEG00000006919
canis_lupus_familiaris ENSCAFG00000009547
canis_lupus_dingo ENSCAFG00020017628
vulpes_vulpes ENSVVUG00000000122
mustela_putorius_furo ENSMPUG00000009075
neovison_vison ENSNVIG00000006246
felis_catus ENSFCAG00000026020
panthera_pardus ENSPPRG00000001128
equus_caballus ENSECAG00000012411
equus_asinus_asinus ENSEASG00005007458
bos_taurus ENSBTAG00000005144
bison_bison_bison ENSBBBG00000005318
bos_mutus ENSBMUG00000005725
ovis_aries ENSOARG00000005483
capra_hircus ENSCHIG00000024083
tursiops_truncatus ENSTTRG00000012460
sus_scrofa ENSSSCG00000012841
pteropus_vampyrus ENSPVAG00000014851
cebus_capucinus_imitator ENSCCAG00000029658
callithrix_jacchus ENSCJAG00000011807
aotus_nancymaae ENSANAG00000038297
homo_sapiens ENSG00000177666
pan_troglodytes ENSPTRG00000003138
gorilla_gorilla ENSGGOG00000010797
pongo_abelii ENSPPYG00000002886
nomascus_leucogenys ENSNLEG00000008626
macaca_nemestrina ENSMNEG00000034529
macaca_fascicularis ENSMFAG00000045142
macaca_mulatta ENSMMUG00000020625
theropithecus_gelada ENSTGEG00000024083
papio_anubis ENSPANG00000020607
cercocebus_atys ENSCATG00000030158
rhinopithecus_bieti ENSRBIG00000014911
rhinopithecus_roxellana ENSRROG00000032539
piliocolobus_tephrosceles ENSPTEG00000018650
chlorocebus_sabaeus ENSCSAG00000010547
mandrillus_leucophaeus ENSMLEG00000042225
colobus_angolensis_palliatus ENSCANG00000043031
pan_paniscus ENSPPAG00000040524
propithecus_coquereli ENSPCOG00000014404
prolemur_simus ENSPSMG00000008119
microcebus_murinus ENSMICG00000034349
otolemur_garnettii ENSOGAG00000016299
castor_canadensis ENSCCNG00000011293
dipodomys_ordii ENSDORG00000016459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031810
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025509
mus_spicilegus ENSMSIG00000000092
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030699
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013898
rattus_norvegicus ENSRNOG00000047551
rattus_norvegicus ENSRNOG00000018736
meriones_unguiculatus ENSMUGG00000012679
cricetulus_griseus_crigri_1.0 ENSCGRG00000009148
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023662
cricetulus_griseus_crigri-picr ENSCGRG00015027075
mesocricetus_auratus ENSMAUG00000019683
microtus_ochrogaster ENSMOCG00000020286
peromyscus_maniculatus_bairdii ENSPEMG00000011478
nannospalax_galili ENSNGAG00000017278
jaculus_jaculus ENSJJAG00000010468
ictidomys_tridecemlineatus ENSSTOG00000005266
urocitellus_parryii ENSUPAG00010022864
marmota_marmota_marmota ENSMMMG00000005848
spermophilus_dauricus ENSSDAG00000001551
cavia_porcellus ENSCPOG00000005859
cavia_aperea ENSCAPG00000006367
chinchilla_lanigera ENSCLAG00000002353
octodon_degus ENSODEG00000014759
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008747
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007607
fukomys_damarensis ENSFDAG00000000337
procavia_capensis ENSPCAG00000011362
loxodonta_africana ENSLAFG00000014101
dasypus_novemcinctus ENSDNOG00000045956
echinops_telfairi ENSETEG00000012547
ornithorhynchus_anatinus ENSOANG00000022628
xenopus_tropicalis ENSXETG00000019027
latimeria_chalumnae ENSLACG00000009718
seriola_dumerili ENSSDUG00000019342
seriola_lalandi_dorsalis ENSSLDG00000022680
scophthalmus_maximus ENSSMAG00000013335
gasterosteus_aculeatus ENSGACG00000005521
takifugu_rubripes ENSTRUG00000007064
tetraodon_nigroviridis ENSTNIG00000016079
mola_mola ENSMMOG00000001037
labrus_bergylta ENSLBEG00000019243
labrus_bergylta ENSLBEG00000010101
hippocampus_comes ENSHCOG00000020575
cynoglossus_semilaevis ENSCSEG00000007838
amphiprion_percula ENSAPEG00000022221
amphiprion_ocellaris ENSAOCG00000003415
acanthochromis_polyacanthus ENSAPOG00000017699
stegastes_partitus ENSSPAG00000014667
astatotilapia_calliptera ENSACLG00000012639
maylandia_zebra ENSMZEG00005001289
pundamilia_nyererei ENSPNYG00000015520
haplochromis_burtoni ENSHBUG00000019007
neolamprologus_brichardi ENSNBRG00000014209
oreochromis_niloticus ENSONIG00000015563
amphilophus_citrinellus ENSACIG00000005273
poecilia_formosa ENSPFOG00000011909
poecilia_mexicana ENSPMEG00000012367
poecilia_latipinna ENSPLAG00000002931
poecilia_reticulata ENSPREG00000011804
xiphophorus_maculatus ENSXMAG00000003849
xiphophorus_couchianus ENSXCOG00000019771
