latimeria_chalumnae ENSLACG00000014635
xenopus_tropicalis ENSXETG00000005526
esox_lucius ENSELUG00000002706
gadus_morhua ENSGMOG00000002906
astyanax_mexicanus ENSAMXG00000008298
pygocentrus_nattereri ENSPNAG00000020294
ictalurus_punctatus ENSIPUG00000021711
danio_rerio ENSDARG00000061566
tetraodon_nigroviridis ENSTNIG00000018227
takifugu_rubripes ENSTRUG00000009937
mola_mola ENSMMOG00000014488
labrus_bergylta ENSLBEG00000001347
gasterosteus_aculeatus ENSGACG00000020436
oryzias_latipes_asm223467v1 ENSORLG00000001843
oryzias_latipes_asm223471v1 ENSORLG00020019322
oryzias_latipes_asm223469v1 ENSORLG00015003249
oryzias_melastigma ENSOMEG00000006311
amphilophus_citrinellus ENSACIG00000000159
cynoglossus_semilaevis ENSCSEG00000019132
periophthalmus_magnuspinnatus ENSPMGG00000018832
hippocampus_comes ENSHCOG00000003964
xiphophorus_maculatus ENSXMAG00000000319
gambusia_affinis ENSGAFG00000004621
poecilia_formosa ENSPFOG00000004316
poecilia_mexicana ENSPMEG00000004984
poecilia_reticulata ENSPREG00000007114
poecilia_latipinna ENSPLAG00000007284
fundulus_heteroclitus ENSFHEG00000020862
cyprinodon_variegatus ENSCVAG00000014924
kryptolebias_marmoratus ENSKMAG00000008658
pundamilia_nyererei ENSPNYG00000015736
maylandia_zebra ENSMZEG00005002192
haplochromis_burtoni ENSHBUG00000003526
astatotilapia_calliptera ENSACLG00000009474
neolamprologus_brichardi ENSNBRG00000005105
oreochromis_niloticus ENSONIG00000008534
anabas_testudineus ENSATEG00000009879
seriola_lalandi_dorsalis ENSSLDG00000006387
seriola_dumerili ENSSDUG00000020819
scophthalmus_maximus ENSSMAG00000001935
amphiprion_percula ENSAPEG00000017161
amphiprion_ocellaris ENSAOCG00000008725
acanthochromis_polyacanthus ENSAPOG00000005334
stegastes_partitus ENSSPAG00000013887
monopterus_albus ENSMALG00000018959
mastacembelus_armatus ENSMAMG00000021333
xiphophorus_couchianus ENSXCOG00000006813
gadus_morhua ENSGMOG00000010793
esox_lucius ENSELUG00000005328
astyanax_mexicanus ENSAMXG00000005898
pygocentrus_nattereri ENSPNAG00000013892
ictalurus_punctatus ENSIPUG00000024202
danio_rerio ENSDARG00000020645
paramormyrops_kingsleyae ENSPKIG00000001530
scleropages_formosus ENSSFOG00015018307
scleropages_formosus ENSSFOG00015009151
paramormyrops_kingsleyae ENSPKIG00000020876
lepisosteus_oculatus ENSLOCG00000014920
gopherus_agassizii ENSGAGG00000015978
chelonoidis_abingdonii ENSCABG00000003723
chrysemys_picta_bellii ENSCPBG00000016709
pelodiscus_sinensis ENSPSIG00000007749
crocodylus_porosus ENSCPRG00005003589
anser_brachyrhynchus ENSABRG00000019283
anas_platyrhynchos_platyrhynchos ENSAPLG00000014008
meleagris_gallopavo ENSMGAG00000002203
gallus_gallus ENSGALG00000033002
coturnix_japonica ENSCJPG00005013155
numida_meleagris ENSNMEG00000012697
manacus_vitellinus ENSMVIG00005004885
lepidothrix_coronata ENSLCOG00000013984
junco_hyemalis ENSJHYG00000012385
zonotrichia_albicollis ENSZALG00000001992
serinus_canaria ENSSCAG00000016881
lonchura_striata_domestica ENSLSDG00000008815
taeniopygia_guttata ENSTGUG00000007296
ficedula_albicollis ENSFALG00000011909
parus_major ENSPMJG00000011465
cyanistes_caeruleus ENSCCEG00000020045
melopsittacus_undulatus ENSMUNG00000012029
calidris_pugnax ENSCPUG00000013674
calidris_pygmaea ENSCPGG00000001615
apteryx_owenii ENSAOWG00000016391
apteryx_haastii ENSAHAG00000017601
apteryx_rowi ENSARWG00000012319
dromaius_novaehollandiae ENSDNVG00000017474
nothoprocta_perdicaria ENSNPEG00000001224
pogona_vitticeps ENSPVIG00000020684
anolis_carolinensis ENSACAG00000004018
notechis_scutatus ENSNSUG00000012219
salvator_merianae ENSSMRG00000003947
sphenodon_punctatus ENSSPUG00000000710
phascolarctos_cinereus ENSPCIG00000028993
notamacropus_eugenii ENSMEUG00000004274
sarcophilus_harrisii ENSSHAG00000002063
monodelphis_domestica ENSMODG00000005060
equus_caballus ENSECAG00000020612
equus_asinus_asinus ENSEASG00005021419
erinaceus_europaeus ENSEEUG00000010165
bos_taurus ENSBTAG00000007403
bos_mutus ENSBMUG00000025328
bison_bison_bison ENSBBBG00000017834
capra_hircus ENSCHIG00000012862
tursiops_truncatus ENSTTRG00000007890
sus_scrofa ENSSSCG00000024346
ursus_maritimus ENSUMAG00000000251
ursus_americanus ENSUAMG00000011100
ailuropoda_melanoleuca ENSAMEG00000009415
mustela_putorius_furo ENSMPUG00000004592
canis_lupus_dingo ENSCAFG00020019293
canis_lupus_familiaris ENSCAFG00000016908
vulpes_vulpes ENSVVUG00000006862
panthera_tigris_altaica ENSPTIG00000021868
panthera_pardus ENSPPRG00000002635
felis_catus ENSFCAG00000011209
castor_canadensis ENSCCNG00000007780
dipodomys_ordii ENSDORG00000015674
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034442
mus_spicilegus ENSMSIG00000002464
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031297
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033278
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031816
rattus_norvegicus ENSRNOG00000004133
meriones_unguiculatus ENSMUGG00000005882
cricetulus_griseus_crigri-picr ENSCGRG00015011593
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017791
cricetulus_griseus_crigri_1.0 ENSCGRG00000011895
mesocricetus_auratus ENSMAUG00000002237
peromyscus_maniculatus_bairdii ENSPEMG00000011675
nannospalax_galili ENSNGAG00000016276
jaculus_jaculus ENSJJAG00000019367
urocitellus_parryii ENSUPAG00010005959
ictidomys_tridecemlineatus ENSSTOG00000014255
spermophilus_dauricus ENSSDAG00000009566
marmota_marmota_marmota ENSMMMG00000022021
chinchilla_lanigera ENSCLAG00000010508
octodon_degus ENSODEG00000003945
cavia_porcellus ENSCPOG00000005002
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005348
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001502
fukomys_damarensis ENSFDAG00000006569
oryctolagus_cuniculus ENSOCUG00000010551
ochotona_princeps ENSOPRG00000005646
tupaia_belangeri ENSTBEG00000015518
pan_troglodytes ENSPTRG00000022002
pan_paniscus ENSPPAG00000000208
homo_sapiens ENSG00000165349
gorilla_gorilla ENSGGOG00000001116
pongo_abelii ENSPPYG00000020442
nomascus_leucogenys ENSNLEG00000001098
cercocebus_atys ENSCATG00000039492
mandrillus_leucophaeus ENSMLEG00000030566
theropithecus_gelada ENSTGEG00000006766
papio_anubis ENSPANG00000019289
macaca_fascicularis ENSMFAG00000002533
macaca_mulatta ENSMMUG00000003274
macaca_nemestrina ENSMNEG00000031301
chlorocebus_sabaeus ENSCSAG00000011570
colobus_angolensis_palliatus ENSCANG00000024542
piliocolobus_tephrosceles ENSPTEG00000020224
rhinopithecus_bieti ENSRBIG00000042418
rhinopithecus_roxellana ENSRROG00000028751
cebus_capucinus_imitator ENSCCAG00000028393
callithrix_jacchus ENSCJAG00000013431
saimiri_boliviensis_boliviensis ENSSBOG00000027088
aotus_nancymaae ENSANAG00000024429
carlito_syrichta ENSTSYG00000034257
propithecus_coquereli ENSPCOG00000015546
microcebus_murinus ENSMICG00000011546
prolemur_simus ENSPSMG00000025440
otolemur_garnettii ENSOGAG00000006429
loxodonta_africana ENSLAFG00000003361
procavia_capensis ENSPCAG00000010822
echinops_telfairi ENSETEG00000001377
dasypus_novemcinctus ENSDNOG00000005912
myotis_lucifugus ENSMLUG00000023615
pteropus_vampyrus ENSPVAG00000016486
sorex_araneus ENSSARG00000012908
ursus_maritimus ENSUMAG00000003867
ursus_americanus ENSUAMG00000012649
ailuropoda_melanoleuca ENSAMEG00000019517
vulpes_vulpes ENSVVUG00000001181
ailuropoda_melanoleuca ENSAMEG00000015438
canis_lupus_familiaris ENSCAFG00000024414
canis_lupus_dingo ENSCAFG00020007827
vulpes_vulpes ENSVVUG00000001218
ursus_americanus ENSUAMG00000001390
ursus_maritimus ENSUMAG00000013801
ailuropoda_melanoleuca ENSAMEG00000019449
ailuropoda_melanoleuca ENSAMEG00000019850
canis_lupus_familiaris ENSCAFG00000016289
ursus_americanus ENSUAMG00000012646
ursus_maritimus ENSUMAG00000003857
canis_lupus_dingo ENSCAFG00020007805
canis_lupus_familiaris ENSCAFG00000029531
ursus_maritimus ENSUMAG00000003841
ursus_americanus ENSUAMG00000012635
ailuropoda_melanoleuca ENSAMEG00000000877
mustela_putorius_furo ENSMPUG00000019928
neovison_vison ENSNVIG00000009825
canis_lupus_dingo ENSCAFG00020007798
canis_lupus_dingo ENSCAFG00020007794
vulpes_vulpes ENSVVUG00000001243
ailuropoda_melanoleuca ENSAMEG00000009562
ursus_maritimus ENSUMAG00000000756
ailuropoda_melanoleuca ENSAMEG00000019262
ursus_maritimus ENSUMAG00000001515
ursus_maritimus ENSUMAG00000001506
ursus_americanus ENSUAMG00000006325
ailuropoda_melanoleuca ENSAMEG00000007684
ursus_maritimus ENSUMAG00000013804
mustela_putorius_furo ENSMPUG00000000207
neovison_vison ENSNVIG00000020194
neovison_vison ENSNVIG00000020200
mustela_putorius_furo ENSMPUG00000011264
neovison_vison ENSNVIG00000009849
vulpes_vulpes ENSVVUG00000001142
vulpes_vulpes ENSVVUG00000001133
canis_lupus_familiaris ENSCAFG00000025557
canis_lupus_familiaris ENSCAFG00000025568
vulpes_vulpes ENSVVUG00000001237
ursus_maritimus ENSUMAG00000003826
ursus_americanus ENSUAMG00000012629
felis_catus ENSFCAG00000045958
mustela_putorius_furo ENSMPUG00000019929
mustela_putorius_furo ENSMPUG00000019930
canis_lupus_familiaris ENSCAFG00000025484
canis_lupus_dingo ENSCAFG00020007774
vulpes_vulpes ENSVVUG00000001262
panthera_tigris_altaica ENSPTIG00000010078
panthera_pardus ENSPPRG00000011457
ursus_americanus ENSUAMG00000001669
ursus_maritimus ENSUMAG00000001482
felis_catus ENSFCAG00000035338
panthera_pardus ENSPPRG00000022168
canis_lupus_dingo ENSCAFG00020007847
canis_lupus_familiaris ENSCAFG00000016278
vulpes_vulpes ENSVVUG00000001196
ursus_maritimus ENSUMAG00000001473
ursus_americanus ENSUAMG00000006378
felis_catus ENSFCAG00000045529
panthera_pardus ENSPPRG00000011625
felis_catus ENSFCAG00000043544
canis_lupus_dingo ENSCAFG00020020699
canis_lupus_familiaris ENSCAFG00000006653
vulpes_vulpes ENSVVUG00000028173
mustela_putorius_furo ENSMPUG00000005897
panthera_tigris_altaica ENSPTIG00000012759
panthera_pardus ENSPPRG00000019762
felis_catus ENSFCAG00000027105
ochotona_princeps ENSOPRG00000012872
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006141
ciona_intestinalis ENSCING00000008259
