latimeria_chalumnae ENSLACG00000005670
xenopus_tropicalis ENSXETG00000016946
pogona_vitticeps ENSPVIG00000007350
anolis_carolinensis ENSACAG00000006016
notechis_scutatus ENSNSUG00000014282
salvator_merianae ENSSMRG00000007464
sphenodon_punctatus ENSSPUG00000014814
gallus_gallus ENSGALG00000036850
coturnix_japonica ENSCJPG00005008062
meleagris_gallopavo ENSMGAG00000003789
numida_meleagris ENSNMEG00000011929
anser_brachyrhynchus ENSABRG00000005135
calidris_pugnax ENSCPUG00000000007
lonchura_striata_domestica ENSLSDG00000015723
lonchura_striata_domestica ENSLSDG00000010279
taeniopygia_guttata ENSTGUG00000003285
serinus_canaria ENSSCAG00000012550
junco_hyemalis ENSJHYG00000015578
ficedula_albicollis ENSFALG00000010621
cyanistes_caeruleus ENSCCEG00000023448
lepidothrix_coronata ENSLCOG00000015636
manacus_vitellinus ENSMVIG00005014065
parus_major ENSPMJG00000008483
zonotrichia_albicollis ENSZALG00000016649
melopsittacus_undulatus ENSMUNG00000012568
nothoprocta_perdicaria ENSNPEG00000014511
apteryx_rowi ENSARWG00000014631
apteryx_rowi ENSARWG00000014630
apteryx_owenii ENSAOWG00000014687
apteryx_haastii ENSAHAG00000002865
dromaius_novaehollandiae ENSDNVG00000009299
anas_platyrhynchos_platyrhynchos ENSAPLG00000001467
crocodylus_porosus ENSCPRG00005008346
chelonoidis_abingdonii ENSCABG00000002319
chrysemys_picta_bellii ENSCPBG00000024241
pelodiscus_sinensis ENSPSIG00000009731
notamacropus_eugenii ENSMEUG00000015982
phascolarctos_cinereus ENSPCIG00000022866
sarcophilus_harrisii ENSSHAG00000017740
monodelphis_domestica ENSMODG00000011688
bos_taurus ENSBTAG00000015942
bos_mutus ENSBMUG00000007398
bison_bison_bison ENSBBBG00000010573
ovis_aries ENSOARG00000000742
capra_hircus ENSCHIG00000024271
tursiops_truncatus ENSTTRG00000015868
sus_scrofa ENSSSCG00000037646
vicugna_pacos ENSVPAG00000001494
ailuropoda_melanoleuca ENSAMEG00000012576
mustela_putorius_furo ENSMPUG00000011024
canis_lupus_dingo ENSCAFG00020015153
canis_lupus_familiaris ENSCAFG00000014214
vulpes_vulpes ENSVVUG00000001149
equus_asinus_asinus ENSEASG00005015617
equus_caballus ENSECAG00000023807
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018876
cricetulus_griseus_crigri_1.0 ENSCGRG00000015072
cricetulus_griseus_crigri-picr ENSCGRG00015026247
mesocricetus_auratus ENSMAUG00000008986
microtus_ochrogaster ENSMOCG00000020435
peromyscus_maniculatus_bairdii ENSPEMG00000010813
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032285
mus_spicilegus ENSMSIG00000004037
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033372
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032232
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015100
rattus_norvegicus ENSRNOG00000012106
meriones_unguiculatus ENSMUGG00000015891
castor_canadensis ENSCCNG00000027930
marmota_marmota_marmota ENSMMMG00000001119
ictidomys_tridecemlineatus ENSSTOG00000007771
urocitellus_parryii ENSUPAG00010023610
choloepus_hoffmanni ENSCHOG00000002839
dasypus_novemcinctus ENSDNOG00000038805
echinops_telfairi ENSETEG00000004320
microcebus_murinus ENSMICG00000008789
microcebus_murinus ENSMICG00000042846
microcebus_murinus ENSMICG00000027816
propithecus_coquereli ENSPCOG00000024147
prolemur_simus ENSPSMG00000000394
otolemur_garnettii ENSOGAG00000006752
spermophilus_dauricus ENSSDAG00000015009
dipodomys_ordii ENSDORG00000005972
chinchilla_lanigera ENSCLAG00000009345
octodon_degus ENSODEG00000014402
cavia_porcellus ENSCPOG00000001571
cavia_aperea ENSCAPG00000008314
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000467
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011341
fukomys_damarensis ENSFDAG00000011639
ochotona_princeps ENSOPRG00000007594
colobus_angolensis_palliatus ENSCANG00000001654
piliocolobus_tephrosceles ENSPTEG00000009602
rhinopithecus_roxellana ENSRROG00000034248
rhinopithecus_bieti ENSRBIG00000033631
papio_anubis ENSPANG00000015827
theropithecus_gelada ENSTGEG00000001151
macaca_mulatta ENSMMUG00000014204
macaca_fascicularis ENSMFAG00000031045
macaca_nemestrina ENSMNEG00000029933
chlorocebus_sabaeus ENSCSAG00000014879
mandrillus_leucophaeus ENSMLEG00000037526
cercocebus_atys ENSCATG00000027950
pan_paniscus ENSPPAG00000035988
pan_troglodytes ENSPTRG00000007338
homo_sapiens ENSG00000140403
gorilla_gorilla ENSGGOG00000011469
pongo_abelii ENSPPYG00000006692
nomascus_leucogenys ENSNLEG00000008494
cebus_capucinus_imitator ENSCCAG00000035377
saimiri_boliviensis_boliviensis ENSSBOG00000014038
callithrix_jacchus ENSCJAG00000010194
aotus_nancymaae ENSANAG00000031922
tupaia_belangeri ENSTBEG00000009268
panthera_pardus ENSPPRG00000004483
panthera_tigris_altaica ENSPTIG00000006773
felis_catus ENSFCAG00000025623
carlito_syrichta ENSTSYG00000008600
carlito_syrichta ENSTSYG00000034803
oryctolagus_cuniculus ENSOCUG00000000228
pteropus_vampyrus ENSPVAG00000009030
erinaceus_europaeus ENSEEUG00000007057
ursus_americanus ENSUAMG00000017911
ursus_maritimus ENSUMAG00000011167
neovison_vison ENSNVIG00000010017
loxodonta_africana ENSLAFG00000003174
procavia_capensis ENSPCAG00000004992
ornithorhynchus_anatinus ENSOANG00000029543
ornithorhynchus_anatinus ENSOANG00000013217
calidris_pygmaea ENSCPGG00000018721
gopherus_agassizii ENSGAGG00000005749
sphenodon_punctatus ENSSPUG00000014822
notechis_scutatus ENSNSUG00000014281
nannospalax_galili ENSNGAG00000007927
nannospalax_galili ENSNGAG00000013635
jaculus_jaculus ENSJJAG00000016763
castor_canadensis ENSCCNG00000004441
panthera_pardus ENSPPRG00000012656
bison_bison_bison ENSBBBG00000006610
fundulus_heteroclitus ENSFHEG00000021343
cyprinodon_variegatus ENSCVAG00000021811
fundulus_heteroclitus ENSFHEG00000001918
poecilia_formosa ENSPFOG00000004644
poecilia_latipinna ENSPLAG00000007403
poecilia_mexicana ENSPMEG00000014642
poecilia_reticulata ENSPREG00000009132
xiphophorus_couchianus ENSXCOG00000020040
xiphophorus_maculatus ENSXMAG00000003323
gambusia_affinis ENSGAFG00000020647
kryptolebias_marmoratus ENSKMAG00000018201
takifugu_rubripes ENSTRUG00000012457
tetraodon_nigroviridis ENSTNIG00000008401
astatotilapia_calliptera ENSACLG00000018191
maylandia_zebra ENSMZEG00005022484
pundamilia_nyererei ENSPNYG00000012347
haplochromis_burtoni ENSHBUG00000014388
neolamprologus_brichardi ENSNBRG00000017991
oreochromis_niloticus ENSONIG00000015325
amphilophus_citrinellus ENSACIG00000002214
oryzias_latipes_asm223469v1 ENSORLG00015000570
oryzias_latipes_asm223471v1 ENSORLG00020006343
oryzias_latipes_asm223467v1 ENSORLG00000007453
oryzias_melastigma ENSOMEG00000022617
cynoglossus_semilaevis ENSCSEG00000002459
monopterus_albus ENSMALG00000008967
mastacembelus_armatus ENSMAMG00000007531
anabas_testudineus ENSATEG00000007633
labrus_bergylta ENSLBEG00000017248
mola_mola ENSMMOG00000003042
gasterosteus_aculeatus ENSGACG00000010346
seriola_dumerili ENSSDUG00000009307
seriola_lalandi_dorsalis ENSSLDG00000024627
scophthalmus_maximus ENSSMAG00000015751
amphiprion_percula ENSAPEG00000019440
amphiprion_ocellaris ENSAOCG00000005567
acanthochromis_polyacanthus ENSAPOG00000006506
stegastes_partitus ENSSPAG00000017490
hippocampus_comes ENSHCOG00000013210
periophthalmus_magnuspinnatus ENSPMGG00000008102
gadus_morhua ENSGMOG00000013423
esox_lucius ENSELUG00000004060
pygocentrus_nattereri ENSPNAG00000013415
astyanax_mexicanus ENSAMXG00000000320
ictalurus_punctatus ENSIPUG00000021428
scleropages_formosus ENSSFOG00015021324
paramormyrops_kingsleyae ENSPKIG00000000969
scleropages_formosus ENSSFOG00015023893
paramormyrops_kingsleyae ENSPKIG00000007728
lepisosteus_oculatus ENSLOCG00000014817
danio_rerio ENSDARG00000051762
canis_lupus_dingo ENSCAFG00020014164
canis_lupus_dingo ENSCAFG00020018304
vulpes_vulpes ENSVVUG00000004085
ursus_maritimus ENSUMAG00000019209
ursus_americanus ENSUAMG00000019416
panthera_pardus ENSPPRG00000005737
panthera_tigris_altaica ENSPTIG00000020362
bos_taurus ENSBTAG00000049994
equus_caballus ENSECAG00000039738
prolemur_simus ENSPSMG00000023840
urocitellus_parryii ENSUPAG00010012787
dasypus_novemcinctus ENSDNOG00000031291
eptatretus_burgeri ENSEBUG00000003597
eptatretus_burgeri ENSEBUG00000000798
petromyzon_marinus ENSPMAG00000002266
petromyzon_marinus ENSPMAG00000006954
ciona_savignyi ENSCSAVG00000003847
