eptatretus_burgeri ENSEBUG00000008256
petromyzon_marinus ENSPMAG00000006042
taeniopygia_guttata ENSTGUG00000015847
nothoprocta_perdicaria ENSNPEG00000015343
oryctolagus_cuniculus ENSOCUG00000022650
ochotona_princeps ENSOPRG00000009890
carlito_syrichta ENSTSYG00000001014
chinchilla_lanigera ENSCLAG00000017187
octodon_degus ENSODEG00000018215
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014875
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011777
fukomys_damarensis ENSFDAG00000001570
cavia_porcellus ENSCPOG00000022104
cavia_aperea ENSCAPG00000006055
urocitellus_parryii ENSUPAG00010009983
ictidomys_tridecemlineatus ENSSTOG00000003351
spermophilus_dauricus ENSSDAG00000006897
marmota_marmota_marmota ENSMMMG00000009710
castor_canadensis ENSCCNG00000024894
dipodomys_ordii ENSDORG00000003610
peromyscus_maniculatus_bairdii ENSPEMG00000004066
microtus_ochrogaster ENSMOCG00000014259
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009803
cricetulus_griseus_crigri_1.0 ENSCGRG00000002029
cricetulus_griseus_crigri-picr ENSCGRG00015014339
mesocricetus_auratus ENSMAUG00000008845
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024807
mus_spicilegus ENSMSIG00000030275
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023494
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022583
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014077
rattus_norvegicus ENSRNOG00000020950
meriones_unguiculatus ENSMUGG00000020405
nannospalax_galili ENSNGAG00000010252
jaculus_jaculus ENSJJAG00000011203
tupaia_belangeri ENSTBEG00000008146
propithecus_coquereli ENSPCOG00000016867
microcebus_murinus ENSMICG00000016607
prolemur_simus ENSPSMG00000000526
otolemur_garnettii ENSOGAG00000032940
pan_paniscus ENSPPAG00000024469
pan_troglodytes ENSPTRG00000003868
homo_sapiens ENSG00000162298
gorilla_gorilla ENSGGOG00000002718
pongo_abelii ENSPPYG00000003075
nomascus_leucogenys ENSNLEG00000005509
piliocolobus_tephrosceles ENSPTEG00000023595
colobus_angolensis_palliatus ENSCANG00000043296
rhinopithecus_bieti ENSRBIG00000042217
rhinopithecus_roxellana ENSRROG00000039025
theropithecus_gelada ENSTGEG00000009722
papio_anubis ENSPANG00000003694
cercocebus_atys ENSCATG00000000959
mandrillus_leucophaeus ENSMLEG00000043824
