caenorhabditis_elegans_strain_n2 WBGene00019996
drosophila_melanogaster FBgn0033685
cynoglossus_semilaevis ENSCSEG00000019001
periophthalmus_magnuspinnatus ENSPMGG00000002392
takifugu_rubripes ENSTRUG00000011056
tetraodon_nigroviridis ENSTNIG00000012191
mola_mola ENSMMOG00000000485
labrus_bergylta ENSLBEG00000009007
gasterosteus_aculeatus ENSGACG00000013774
seriola_lalandi_dorsalis ENSSLDG00000003542
seriola_dumerili ENSSDUG00000009984
scophthalmus_maximus ENSSMAG00000003827
mastacembelus_armatus ENSMAMG00000007603
anabas_testudineus ENSATEG00000009753
amphiprion_percula ENSAPEG00000005918
amphiprion_ocellaris ENSAOCG00000001002
acanthochromis_polyacanthus ENSAPOG00000024408
stegastes_partitus ENSSPAG00000020406
astatotilapia_calliptera ENSACLG00000027829
pundamilia_nyererei ENSPNYG00000013399
maylandia_zebra ENSMZEG00005007120
haplochromis_burtoni ENSHBUG00000009513
neolamprologus_brichardi ENSNBRG00000009883
oreochromis_niloticus ENSONIG00000016265
amphilophus_citrinellus ENSACIG00000018007
fundulus_heteroclitus ENSFHEG00000001008
cyprinodon_variegatus ENSCVAG00000017554
xiphophorus_maculatus ENSXMAG00000014752
xiphophorus_couchianus ENSXCOG00000001546
gambusia_affinis ENSGAFG00000008568
poecilia_formosa ENSPFOG00000013493
poecilia_mexicana ENSPMEG00000018949
poecilia_latipinna ENSPLAG00000021099
poecilia_reticulata ENSPREG00000005686
kryptolebias_marmoratus ENSKMAG00000013842
oryzias_latipes_asm223469v1 ENSORLG00015004386
oryzias_latipes_asm223471v1 ENSORLG00020019302
oryzias_latipes_asm223467v1 ENSORLG00000014500
oryzias_melastigma ENSOMEG00000018874
hippocampus_comes ENSHCOG00000006119
gadus_morhua ENSGMOG00000007938
esox_lucius ENSELUG00000017885
pygocentrus_nattereri ENSPNAG00000015372
astyanax_mexicanus ENSAMXG00000042434
ictalurus_punctatus ENSIPUG00000015510
danio_rerio ENSDARG00000101888
scleropages_formosus ENSSFOG00015005723
paramormyrops_kingsleyae ENSPKIG00000004997
lepisosteus_oculatus ENSLOCG00000003127
phascolarctos_cinereus ENSPCIG00000014866
notamacropus_eugenii ENSMEUG00000006316
sarcophilus_harrisii ENSSHAG00000018077
monodelphis_domestica ENSMODG00000017817
capra_hircus ENSCHIG00000012198
ovis_aries ENSOARG00000019703
bos_mutus ENSBMUG00000005431
bos_taurus ENSBTAG00000007994
bison_bison_bison ENSBBBG00000022249
tursiops_truncatus ENSTTRG00000011942
vicugna_pacos ENSVPAG00000000606
sus_scrofa ENSSSCG00000036709
equus_asinus_asinus ENSEASG00005012195
equus_caballus ENSECAG00000008850
pteropus_vampyrus ENSPVAG00000008646
myotis_lucifugus ENSMLUG00000006472
ursus_americanus ENSUAMG00000020264
ursus_maritimus ENSUMAG00000001369
ailuropoda_melanoleuca ENSAMEG00000001437
ursus_maritimus ENSUMAG00000007623
ursus_americanus ENSUAMG00000024901
neovison_vison ENSNVIG00000012600
mustela_putorius_furo ENSMPUG00000014774
canis_lupus_dingo ENSCAFG00020008914
canis_lupus_familiaris ENSCAFG00000003380
vulpes_vulpes ENSVVUG00000023202
panthera_pardus ENSPPRG00000024092
panthera_tigris_altaica ENSPTIG00000021848
felis_catus ENSFCAG00000005258
erinaceus_europaeus ENSEEUG00000014514
chinchilla_lanigera ENSCLAG00000008808
octodon_degus ENSODEG00000005227
cavia_porcellus ENSCPOG00000010874
cavia_aperea ENSCAPG00000006652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001824
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011822
fukomys_damarensis ENSFDAG00000017341
marmota_marmota_marmota ENSMMMG00000006174
ictidomys_tridecemlineatus ENSSTOG00000000607
spermophilus_dauricus ENSSDAG00000013801
urocitellus_parryii ENSUPAG00010017454
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042616
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027445
mus_spicilegus ENSMSIG00000015894
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026466
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028797
rattus_norvegicus ENSRNOG00000026978
meriones_unguiculatus ENSMUGG00000001929
meriones_unguiculatus ENSMUGG00000018677
