ciona_savignyi ENSCSAVG00000006575
ciona_intestinalis ENSCING00000005733
mus_spicilegus ENSMSIG00000006548
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000063897
rattus_norvegicus ENSRNOG00000028323
meriones_unguiculatus ENSMUGG00000004526
cricetulus_griseus_crigri-picr ENSCGRG00015000182
nannospalax_galili ENSNGAG00000015340
prolemur_simus ENSPSMG00000006056
microcebus_murinus ENSMICG00000041903
otolemur_garnettii ENSOGAG00000024881
ictidomys_tridecemlineatus ENSSTOG00000025091
urocitellus_parryii ENSUPAG00010020250
marmota_marmota_marmota ENSMMMG00000004461
castor_canadensis ENSCCNG00000002635
equus_caballus ENSECAG00000031419
bos_taurus ENSBTAG00000049411
ailuropoda_melanoleuca ENSAMEG00000005535
ursus_maritimus ENSUMAG00000019051
panthera_pardus ENSPPRG00000015866
panthera_tigris_altaica ENSPTIG00000006864
felis_catus ENSFCAG00000025503
pongo_abelii ENSPPYG00000020086
aotus_nancymaae ENSANAG00000028708
loxodonta_africana ENSLAFG00000031804
procavia_capensis ENSPCAG00000003278
labrus_bergylta ENSLBEG00000017609
tetraodon_nigroviridis ENSTNIG00000014495
gasterosteus_aculeatus ENSGACG00000015237
seriola_lalandi_dorsalis ENSSLDG00000013811
seriola_lalandi_dorsalis ENSSLDG00000003725
seriola_dumerili ENSSDUG00000018766
scophthalmus_maximus ENSSMAG00000009324
anabas_testudineus ENSATEG00000013588
poecilia_latipinna ENSPLAG00000019366
poecilia_formosa ENSPFOG00000002426
poecilia_reticulata ENSPREG00000018161
xiphophorus_maculatus ENSXMAG00000025222
xiphophorus_couchianus ENSXCOG00000020593
fundulus_heteroclitus ENSFHEG00000016001
cyprinodon_variegatus ENSCVAG00000019155
oryzias_latipes_asm223467v1 ENSORLG00000020643
oryzias_latipes_asm223471v1 ENSORLG00020014742
oryzias_melastigma ENSOMEG00000018760
haplochromis_burtoni ENSHBUG00000022788
astatotilapia_calliptera ENSACLG00000009459
amphilophus_citrinellus ENSACIG00000024301
stegastes_partitus ENSSPAG00000022147
esox_lucius ENSELUG00000016743
astyanax_mexicanus ENSAMXG00000024516
ictalurus_punctatus ENSIPUG00000023427
danio_rerio ENSDARG00000079280
pygocentrus_nattereri ENSPNAG00000019948
astyanax_mexicanus ENSAMXG00000029416
ictalurus_punctatus ENSIPUG00000015089
gadus_morhua ENSGMOG00000016098
petromyzon_marinus ENSPMAG00000004045
eptatretus_burgeri ENSEBUG00000015060
caenorhabditis_elegans_strain_n2 WBGene00000965
caenorhabditis_elegans_strain_n2 WBGene00000987
