chelonoidis_abingdonii ENSCABG00000010142
chrysemys_picta_bellii ENSCPBG00000016580
pelodiscus_sinensis ENSPSIG00000014555
crocodylus_porosus ENSCPRG00005008365
sphenodon_punctatus ENSSPUG00000012364
anolis_carolinensis ENSACAG00000013427
notechis_scutatus ENSNSUG00000010265
salvator_merianae ENSSMRG00000017987
procavia_capensis ENSPCAG00000011813
echinops_telfairi ENSETEG00000017854
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003919
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013431
fukomys_damarensis ENSFDAG00000010332
cavia_porcellus ENSCPOG00000034859
cavia_aperea ENSCAPG00000016173
octodon_degus ENSODEG00000010661
chinchilla_lanigera ENSCLAG00000009907
dipodomys_ordii ENSDORG00000024781
tupaia_belangeri ENSTBEG00000011876
carlito_syrichta ENSTSYG00000007435
erinaceus_europaeus ENSEEUG00000005863
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036585
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023124
mus_spicilegus ENSMSIG00000025554
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022215
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018948
rattus_norvegicus ENSRNOG00000013867
meriones_unguiculatus ENSMUGG00000020598
cricetulus_griseus_crigri-picr ENSCGRG00015026076
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017683
cricetulus_griseus_crigri_1.0 ENSCGRG00000002840
mesocricetus_auratus ENSMAUG00000011876
microtus_ochrogaster ENSMOCG00000018542
peromyscus_maniculatus_bairdii ENSPEMG00000029130
nannospalax_galili ENSNGAG00000023588
jaculus_jaculus ENSJJAG00000015769
oryctolagus_cuniculus ENSOCUG00000013987
ochotona_princeps ENSOPRG00000012865
sorex_araneus ENSSARG00000003391
urocitellus_parryii ENSUPAG00010012366
spermophilus_dauricus ENSSDAG00000019672
ictidomys_tridecemlineatus ENSSTOG00000027551
marmota_marmota_marmota ENSMMMG00000017970
bos_taurus ENSBTAG00000005198
bos_mutus ENSBMUG00000019611
capra_hircus ENSCHIG00000026836
ovis_aries ENSOARG00000001851
tursiops_truncatus ENSTTRG00000004748
sus_scrofa ENSSSCG00000024954
vicugna_pacos ENSVPAG00000008396
pteropus_vampyrus ENSPVAG00000004597
myotis_lucifugus ENSMLUG00000007107
ursus_americanus ENSUAMG00000022980
ursus_maritimus ENSUMAG00000011608
