notamacropus_eugenii ENSMEUG00000002249
phascolarctos_cinereus ENSPCIG00000033702
monodelphis_domestica ENSMODG00000011552
sarcophilus_harrisii ENSSHAG00000014893
pan_troglodytes ENSPTRG00000010554
pan_paniscus ENSPPAG00000038145
homo_sapiens ENSG00000179284
gorilla_gorilla ENSGGOG00000009692
pongo_abelii ENSPPYG00000009619
nomascus_leucogenys ENSNLEG00000012978
macaca_mulatta ENSMMUG00000016478
macaca_fascicularis ENSMFAG00000033697
macaca_nemestrina ENSMNEG00000040891
mandrillus_leucophaeus ENSMLEG00000039027
cercocebus_atys ENSCATG00000043902
papio_anubis ENSPANG00000009962
chlorocebus_sabaeus ENSCSAG00000006514
rhinopithecus_roxellana ENSRROG00000032903
rhinopithecus_bieti ENSRBIG00000042172
colobus_angolensis_palliatus ENSCANG00000017990
saimiri_boliviensis_boliviensis ENSSBOG00000027807
cebus_capucinus_imitator ENSCCAG00000018636
callithrix_jacchus ENSCJAG00000004639
aotus_nancymaae ENSANAG00000022153
carlito_syrichta ENSTSYG00000030904
propithecus_coquereli ENSPCOG00000014620
prolemur_simus ENSPSMG00000004632
microcebus_murinus ENSMICG00000046835
otolemur_garnettii ENSOGAG00000026803
castor_canadensis ENSCCNG00000018096
dipodomys_ordii ENSDORG00000007059
mus_spicilegus ENSMSIG00000014166
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053226
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032426
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031308
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022913
rattus_norvegicus ENSRNOG00000033368
meriones_unguiculatus ENSMUGG00000014150
peromyscus_maniculatus_bairdii ENSPEMG00000017061
microtus_ochrogaster ENSMOCG00000006477
cricetulus_griseus_crigri_1.0 ENSCGRG00000015999
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000588
cricetulus_griseus_crigri-picr ENSCGRG00015017334
mesocricetus_auratus ENSMAUG00000020203
nannospalax_galili ENSNGAG00000021187
jaculus_jaculus ENSJJAG00000011222
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009916
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006652
fukomys_damarensis ENSFDAG00000005092
chinchilla_lanigera ENSCLAG00000011402
spermophilus_dauricus ENSSDAG00000009060
urocitellus_parryii ENSUPAG00010008227
ictidomys_tridecemlineatus ENSSTOG00000016420
marmota_marmota_marmota ENSMMMG00000021038
oryctolagus_cuniculus ENSOCUG00000007189
equus_asinus_asinus ENSEASG00005004075
equus_caballus ENSECAG00000024508
pteropus_vampyrus ENSPVAG00000015073
tursiops_truncatus ENSTTRG00000006359
ursus_americanus ENSUAMG00000015419
ursus_maritimus ENSUMAG00000006065
ailuropoda_melanoleuca ENSAMEG00000012568
neovison_vison ENSNVIG00000004073
canis_lupus_dingo ENSCAFG00020005339
canis_lupus_familiaris ENSCAFG00000017074
vulpes_vulpes ENSVVUG00000024168
panthera_tigris_altaica ENSPTIG00000010336
panthera_pardus ENSPPRG00000002664
felis_catus ENSFCAG00000043469
loxodonta_africana ENSLAFG00000002928
procavia_capensis ENSPCAG00000003590
tupaia_belangeri ENSTBEG00000010518
dasypus_novemcinctus ENSDNOG00000042837
ornithorhynchus_anatinus ENSOANG00000014160
latimeria_chalumnae ENSLACG00000015475
monopterus_albus ENSMALG00000021376
mastacembelus_armatus ENSMAMG00000002436
anabas_testudineus ENSATEG00000003101
seriola_dumerili ENSSDUG00000023316
seriola_lalandi_dorsalis ENSSLDG00000017053
scophthalmus_maximus ENSSMAG00000014617
gasterosteus_aculeatus ENSGACG00000019460
mola_mola ENSMMOG00000008566
labrus_bergylta ENSLBEG00000002423
hippocampus_comes ENSHCOG00000017105
cynoglossus_semilaevis ENSCSEG00000013627
xiphophorus_couchianus ENSXCOG00000013605
xiphophorus_maculatus ENSXMAG00000017343
gambusia_affinis ENSGAFG00000008623
poecilia_latipinna ENSPLAG00000018314
poecilia_mexicana ENSPMEG00000008434
poecilia_formosa ENSPFOG00000013550
poecilia_reticulata ENSPREG00000013337
cyprinodon_variegatus ENSCVAG00000003728
kryptolebias_marmoratus ENSKMAG00000019010
oryzias_latipes_asm223471v1 ENSORLG00020010153
oryzias_latipes_asm223467v1 ENSORLG00000003690
oryzias_latipes_asm223469v1 ENSORLG00015000254
oryzias_melastigma ENSOMEG00000017180
maylandia_zebra ENSMZEG00005023879
astatotilapia_calliptera ENSACLG00000007596
haplochromis_burtoni ENSHBUG00000018956
pundamilia_nyererei ENSPNYG00000001954
neolamprologus_brichardi ENSNBRG00000019412
oreochromis_niloticus ENSONIG00000018078
amphilophus_citrinellus ENSACIG00000003692
amphiprion_percula ENSAPEG00000023394
amphiprion_ocellaris ENSAOCG00000001140
acanthochromis_polyacanthus ENSAPOG00000004996
stegastes_partitus ENSSPAG00000012165
tetraodon_nigroviridis ENSTNIG00000006075
takifugu_rubripes ENSTRUG00000005611
periophthalmus_magnuspinnatus ENSPMGG00000006639
esox_lucius ENSELUG00000023679
astyanax_mexicanus ENSAMXG00000030931
pygocentrus_nattereri ENSPNAG00000021090
ictalurus_punctatus ENSIPUG00000024287
danio_rerio ENSDARG00000036471
paramormyrops_kingsleyae ENSPKIG00000009143
scleropages_formosus ENSSFOG00015009362
chrysemys_picta_bellii ENSCPBG00000025348
chelonoidis_abingdonii ENSCABG00000020449
pelodiscus_sinensis ENSPSIG00000011573
crocodylus_porosus ENSCPRG00005001332
sphenodon_punctatus ENSSPUG00000010245
apteryx_haastii ENSAHAG00000003274
apteryx_rowi ENSARWG00000008064
apteryx_owenii ENSAOWG00000000492
nothoprocta_perdicaria ENSNPEG00000006726
dromaius_novaehollandiae ENSDNVG00000004886
anser_brachyrhynchus ENSABRG00000018026
anas_platyrhynchos_platyrhynchos ENSAPLG00000013182
meleagris_gallopavo ENSMGAG00000005651
coturnix_japonica ENSCJPG00005007574
gallus_gallus ENSGALG00000005434
numida_meleagris ENSNMEG00000010254
calidris_pygmaea ENSCPGG00000012989
calidris_pugnax ENSCPUG00000006193
manacus_vitellinus ENSMVIG00005009848
lepidothrix_coronata ENSLCOG00000011395
taeniopygia_guttata ENSTGUG00000004618
lonchura_striata_domestica ENSLSDG00000012760
serinus_canaria ENSSCAG00000001779
zonotrichia_albicollis ENSZALG00000010913
cyanistes_caeruleus ENSCCEG00000012502
parus_major ENSPMJG00000017643
ficedula_albicollis ENSFALG00000006452
melopsittacus_undulatus ENSMUNG00000013524
pogona_vitticeps ENSPVIG00000021316
notechis_scutatus ENSNSUG00000020112
anolis_carolinensis ENSACAG00000017792
salvator_merianae ENSSMRG00000006900
cavia_aperea ENSCAPG00000007988
cavia_porcellus ENSCPOG00000011943
chinchilla_lanigera ENSCLAG00000010883
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017945
