labrus_bergylta ENSLBEG00000005408
mola_mola ENSMMOG00000019619
gasterosteus_aculeatus ENSGACG00000002886
mastacembelus_armatus ENSMAMG00000016066
monopterus_albus ENSMALG00000022065
anabas_testudineus ENSATEG00000010823
scophthalmus_maximus ENSSMAG00000014651
cynoglossus_semilaevis ENSCSEG00000014377
seriola_dumerili ENSSDUG00000021003
seriola_lalandi_dorsalis ENSSLDG00000013031
cyprinodon_variegatus ENSCVAG00000013612
fundulus_heteroclitus ENSFHEG00000004311
xiphophorus_maculatus ENSXMAG00000005847
xiphophorus_couchianus ENSXCOG00000007699
gambusia_affinis ENSGAFG00000014865
poecilia_latipinna ENSPLAG00000015769
poecilia_latipinna ENSPLAG00000010847
poecilia_mexicana ENSPMEG00000017501
poecilia_formosa ENSPFOG00000006246
poecilia_mexicana ENSPMEG00000000635
poecilia_reticulata ENSPREG00000017158
kryptolebias_marmoratus ENSKMAG00000019616
oryzias_latipes_asm223471v1 ENSORLG00020017706
oryzias_latipes_asm223469v1 ENSORLG00015008018
oryzias_latipes_asm223467v1 ENSORLG00000013082
oryzias_melastigma ENSOMEG00000014149
haplochromis_burtoni ENSHBUG00000011050
pundamilia_nyererei ENSPNYG00000010518
maylandia_zebra ENSMZEG00005010654
astatotilapia_calliptera ENSACLG00000022038
neolamprologus_brichardi ENSNBRG00000007469
oreochromis_niloticus ENSONIG00000011159
amphilophus_citrinellus ENSACIG00000016709
amphiprion_percula ENSAPEG00000023021
amphiprion_ocellaris ENSAOCG00000022696
acanthochromis_polyacanthus ENSAPOG00000022153
stegastes_partitus ENSSPAG00000001498
periophthalmus_magnuspinnatus ENSPMGG00000013856
esox_lucius ENSELUG00000000589
pygocentrus_nattereri ENSPNAG00000005083
astyanax_mexicanus ENSAMXG00000003651
ictalurus_punctatus ENSIPUG00000019679
paramormyrops_kingsleyae ENSPKIG00000022182
scleropages_formosus ENSSFOG00015011552
lepisosteus_oculatus ENSLOCG00000007780
parus_major ENSPMJG00000014080
cyanistes_caeruleus ENSCCEG00000008542
lonchura_striata_domestica ENSLSDG00000015810
taeniopygia_guttata ENSTGUG00000005115
ficedula_albicollis ENSFALG00000006980
manacus_vitellinus ENSMVIG00005012402
lepidothrix_coronata ENSLCOG00000015482
