notamacropus_eugenii ENSMEUG00000010581
phascolarctos_cinereus ENSPCIG00000023329
monodelphis_domestica ENSMODG00000000172
sarcophilus_harrisii ENSSHAG00000018157
pteropus_vampyrus ENSPVAG00000016781
myotis_lucifugus ENSMLUG00000009574
equus_caballus ENSECAG00000026962
equus_asinus_asinus ENSEASG00005007842
bos_mutus ENSBMUG00000011219
bos_taurus ENSBTAG00000004647
bison_bison_bison ENSBBBG00000011805
ovis_aries ENSOARG00000012510
capra_hircus ENSCHIG00000011037
vicugna_pacos ENSVPAG00000005241
ursus_americanus ENSUAMG00000010783
ursus_maritimus ENSUMAG00000015121
ailuropoda_melanoleuca ENSAMEG00000002869
neovison_vison ENSNVIG00000019689
mustela_putorius_furo ENSMPUG00000016103
panthera_tigris_altaica ENSPTIG00000005728
panthera_pardus ENSPPRG00000022839
felis_catus ENSFCAG00000008906
erinaceus_europaeus ENSEEUG00000005182
sorex_araneus ENSSARG00000000985
chinchilla_lanigera ENSCLAG00000007517
octodon_degus ENSODEG00000002693
cavia_porcellus ENSCPOG00000001969
cavia_aperea ENSCAPG00000007780
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000166
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000928
fukomys_damarensis ENSFDAG00000019687
urocitellus_parryii ENSUPAG00010012125
ictidomys_tridecemlineatus ENSSTOG00000003104
marmota_marmota_marmota ENSMMMG00000000628
cricetulus_griseus_crigri-picr ENSCGRG00015013394
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020013
cricetulus_griseus_crigri_1.0 ENSCGRG00000017473
mesocricetus_auratus ENSMAUG00000001700
microtus_ochrogaster ENSMOCG00000010167
peromyscus_maniculatus_bairdii ENSPEMG00000022488
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032385
mus_spicilegus ENSMSIG00000011518
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031710
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031265
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022871
rattus_norvegicus ENSRNOG00000046239
rattus_norvegicus ENSRNOG00000003580
meriones_unguiculatus ENSMUGG00000015600
nannospalax_galili ENSNGAG00000003442
jaculus_jaculus ENSJJAG00000019452
castor_canadensis ENSCCNG00000003976
dipodomys_ordii ENSDORG00000001952
oryctolagus_cuniculus ENSOCUG00000002297
ochotona_princeps ENSOPRG00000004634
tupaia_belangeri ENSTBEG00000000042
homo_sapiens ENSG00000109424
gorilla_gorilla ENSGGOG00000023085
pan_troglodytes ENSPTRG00000016463
pan_paniscus ENSPPAG00000027664
pongo_abelii ENSPPYG00000015081
nomascus_leucogenys ENSNLEG00000005170
mandrillus_leucophaeus ENSMLEG00000030341
cercocebus_atys ENSCATG00000039147
macaca_mulatta ENSMMUG00000015244
macaca_fascicularis ENSMFAG00000043786
macaca_nemestrina ENSMNEG00000034442
theropithecus_gelada ENSTGEG00000011068
papio_anubis ENSPANG00000019036
chlorocebus_sabaeus ENSCSAG00000003508
colobus_angolensis_palliatus ENSCANG00000041510
piliocolobus_tephrosceles ENSPTEG00000038733
rhinopithecus_bieti ENSRBIG00000042098
rhinopithecus_roxellana ENSRROG00000031778
cebus_capucinus_imitator ENSCCAG00000037986
callithrix_jacchus ENSCJAG00000003017
saimiri_boliviensis_boliviensis ENSSBOG00000026412
aotus_nancymaae ENSANAG00000029189
carlito_syrichta ENSTSYG00000000738
prolemur_simus ENSPSMG00000024550
propithecus_coquereli ENSPCOG00000020219
microcebus_murinus ENSMICG00000008999
otolemur_garnettii ENSOGAG00000006807
loxodonta_africana ENSLAFG00000007077
echinops_telfairi ENSETEG00000010924
canis_lupus_dingo ENSCAFG00020020904
canis_lupus_familiaris ENSCAFG00000003684
vulpes_vulpes ENSVVUG00000021376
ornithorhynchus_anatinus ENSOANG00000015294
xenopus_tropicalis ENSXETG00000014927
latimeria_chalumnae ENSLACG00000006487
scleropages_formosus ENSSFOG00015017355
paramormyrops_kingsleyae ENSPKIG00000015063
scleropages_formosus ENSSFOG00015013477
pygocentrus_nattereri ENSPNAG00000016153
astyanax_mexicanus ENSAMXG00000005590
ictalurus_punctatus ENSIPUG00000005843
danio_rerio ENSDARG00000023151
poecilia_formosa ENSPFOG00000006307
poecilia_latipinna ENSPLAG00000001117
poecilia_mexicana ENSPMEG00000019575
poecilia_reticulata ENSPREG00000000928
gambusia_affinis ENSGAFG00000017640
xiphophorus_maculatus ENSXMAG00000009829
fundulus_heteroclitus ENSFHEG00000006841
cyprinodon_variegatus ENSCVAG00000003274
kryptolebias_marmoratus ENSKMAG00000003320
oryzias_latipes_asm223471v1 ENSORLG00020018261
oryzias_latipes_asm223467v1 ENSORLG00000018506
oryzias_latipes_asm223469v1 ENSORLG00015017676
oryzias_melastigma ENSOMEG00000004260
amphiprion_percula ENSAPEG00000011739
amphiprion_ocellaris ENSAOCG00000010552
acanthochromis_polyacanthus ENSAPOG00000001636
stegastes_partitus ENSSPAG00000007699
maylandia_zebra ENSMZEG00005009660
astatotilapia_calliptera ENSACLG00000024214
pundamilia_nyererei ENSPNYG00000011941
haplochromis_burtoni ENSHBUG00000008949
neolamprologus_brichardi ENSNBRG00000009854
oreochromis_niloticus ENSONIG00000017431
amphilophus_citrinellus ENSACIG00000017327
labrus_bergylta ENSLBEG00000017630
gasterosteus_aculeatus ENSGACG00000017283
tetraodon_nigroviridis ENSTNIG00000006838
takifugu_rubripes ENSTRUG00000013144
mola_mola ENSMMOG00000005591
seriola_lalandi_dorsalis ENSSLDG00000025071
seriola_dumerili ENSSDUG00000006854
scophthalmus_maximus ENSSMAG00000005526
mastacembelus_armatus ENSMAMG00000014717
monopterus_albus ENSMALG00000001371
anabas_testudineus ENSATEG00000013384
cynoglossus_semilaevis ENSCSEG00000021172
hippocampus_comes ENSHCOG00000005249
gadus_morhua ENSGMOG00000003200
esox_lucius ENSELUG00000015079
lepisosteus_oculatus ENSLOCG00000009127
petromyzon_marinus ENSPMAG00000007192
eptatretus_burgeri ENSEBUG00000011498
