notechis_scutatus ENSNSUG00000013864
pogona_vitticeps ENSPVIG00000019778
salvator_merianae ENSSMRG00000011100
sphenodon_punctatus ENSSPUG00000008394
sphenodon_punctatus ENSSPUG00000008402
gopherus_agassizii ENSGAGG00000016779
chelonoidis_abingdonii ENSCABG00000021900
chrysemys_picta_bellii ENSCPBG00000017935
pelodiscus_sinensis ENSPSIG00000014951
apteryx_owenii ENSAOWG00000008360
apteryx_rowi ENSARWG00000008297
dromaius_novaehollandiae ENSDNVG00000003622
rhinopithecus_bieti ENSRBIG00000038302
rhinopithecus_roxellana ENSRROG00000000363
colobus_angolensis_palliatus ENSCANG00000008659
rhinopithecus_bieti ENSRBIG00000030851
rhinopithecus_roxellana ENSRROG00000044930
colobus_angolensis_palliatus ENSCANG00000042878
piliocolobus_tephrosceles ENSPTEG00000013321
piliocolobus_tephrosceles ENSPTEG00000014154
macaca_mulatta ENSMMUG00000013949
mandrillus_leucophaeus ENSMLEG00000024134
mandrillus_leucophaeus ENSMLEG00000029260
papio_anubis ENSPANG00000007575
cercocebus_atys ENSCATG00000044949
macaca_fascicularis ENSMFAG00000040576
macaca_mulatta ENSMMUG00000004440
macaca_nemestrina ENSMNEG00000028387
theropithecus_gelada ENSTGEG00000012876
rhinopithecus_roxellana ENSRROG00000044373
rhinopithecus_bieti ENSRBIG00000039194
homo_sapiens ENSG00000278615
aotus_nancymaae ENSANAG00000026755
carlito_syrichta ENSTSYG00000026671
propithecus_coquereli ENSPCOG00000014134
propithecus_coquereli ENSPCOG00000007020
otolemur_garnettii ENSOGAG00000033103
cricetulus_griseus_crigri_1.0 ENSCGRG00000018273
cricetulus_griseus_crigri-picr ENSCGRG00015004599
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020427
peromyscus_maniculatus_bairdii ENSPEMG00000031275
microtus_ochrogaster ENSMOCG00000007664
microtus_ochrogaster ENSMOCG00000018866
microtus_ochrogaster ENSMOCG00000017433
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071653
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000116347
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023576
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022663
mus_spicilegus ENSMSIG00000030082
rattus_norvegicus ENSRNOG00000019701
nannospalax_galili ENSNGAG00000016918
dipodomys_ordii ENSDORG00000025730
chinchilla_lanigera ENSCLAG00000000342
cavia_porcellus ENSCPOG00000039535
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019462
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002601
fukomys_damarensis ENSFDAG00000017993
jaculus_jaculus ENSJJAG00000010598
urocitellus_parryii ENSUPAG00010005135
spermophilus_dauricus ENSSDAG00000006590
ictidomys_tridecemlineatus ENSSTOG00000025290
sus_scrofa ENSSSCG00000023323
sus_scrofa ENSSSCG00000040484
bos_mutus ENSBMUG00000023348
vulpes_vulpes ENSVVUG00000018621
bos_taurus ENSBTAG00000026011
bos_mutus ENSBMUG00000013534
capra_hircus ENSCHIG00000022514
myotis_lucifugus ENSMLUG00000000396
equus_caballus ENSECAG00000040586
equus_asinus_asinus ENSEASG00005011175
ursus_americanus ENSUAMG00000025979
ursus_maritimus ENSUMAG00000014389
canis_lupus_familiaris ENSCAFG00000015719
canis_lupus_dingo ENSCAFG00020013094
vulpes_vulpes ENSVVUG00000007188
panthera_pardus ENSPPRG00000010833
panthera_tigris_altaica ENSPTIG00000013699
felis_catus ENSFCAG00000038803
ailuropoda_melanoleuca ENSAMEG00000006512
bos_taurus ENSBTAG00000010465
castor_canadensis ENSCCNG00000008281
loxodonta_africana ENSLAFG00000013149
dasypus_novemcinctus ENSDNOG00000035199
theropithecus_gelada ENSTGEG00000013839
macaca_nemestrina ENSMNEG00000031419
chlorocebus_sabaeus ENSCSAG00000019418
