anser_brachyrhynchus ENSABRG00000002312
anas_platyrhynchos_platyrhynchos ENSAPLG00000013316
meleagris_gallopavo ENSMGAG00000014059
gallus_gallus ENSGALG00000019866
coturnix_japonica ENSCJPG00005011709
numida_meleagris ENSNMEG00000006800
calidris_pugnax ENSCPUG00000004613
calidris_pygmaea ENSCPGG00000019152
dromaius_novaehollandiae ENSDNVG00000008056
nothoprocta_perdicaria ENSNPEG00000008830
apteryx_owenii ENSAOWG00000013521
apteryx_haastii ENSAHAG00000004301
apteryx_rowi ENSARWG00000013686
crocodylus_porosus ENSCPRG00005004587
gopherus_agassizii ENSGAGG00000023226
chelonoidis_abingdonii ENSCABG00000008139
pelodiscus_sinensis ENSPSIG00000005806
sphenodon_punctatus ENSSPUG00000014887
sphenodon_punctatus ENSSPUG00000019186
pogona_vitticeps ENSPVIG00000003440
anolis_carolinensis ENSACAG00000015331
notechis_scutatus ENSNSUG00000008133
salvator_merianae ENSSMRG00000017898
ochotona_princeps ENSOPRG00000003740
ochotona_princeps ENSOPRG00000003120
oryctolagus_cuniculus ENSOCUG00000015250
tupaia_belangeri ENSTBEG00000012724
ursus_maritimus ENSUMAG00000022828
ursus_americanus ENSUAMG00000025280
ailuropoda_melanoleuca ENSAMEG00000002778
mustela_putorius_furo ENSMPUG00000013981
canis_lupus_familiaris ENSCAFG00000031185
canis_lupus_dingo ENSCAFG00020025574
vulpes_vulpes ENSVVUG00000010887
panthera_tigris_altaica ENSPTIG00000017288
panthera_pardus ENSPPRG00000023234
felis_catus ENSFCAG00000004306
equus_caballus ENSECAG00000014609
equus_asinus_asinus ENSEASG00005009996
pteropus_vampyrus ENSPVAG00000011349
myotis_lucifugus ENSMLUG00000002166
capra_hircus ENSCHIG00000026277
ovis_aries ENSOARG00000017841
bos_taurus ENSBTAG00000003404
bos_mutus ENSBMUG00000006151
bison_bison_bison ENSBBBG00000018737
tursiops_truncatus ENSTTRG00000013432
vicugna_pacos ENSVPAG00000005547
castor_canadensis ENSCCNG00000005889
dipodomys_ordii ENSDORG00000013388
cavia_porcellus ENSCPOG00000009683
cavia_aperea ENSCAPG00000016738
chinchilla_lanigera ENSCLAG00000004618
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005897
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009375
fukomys_damarensis ENSFDAG00000005116
cricetulus_griseus_crigri-picr ENSCGRG00015026981
cricetulus_griseus_crigri_1.0 ENSCGRG00000005128
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013229
mesocricetus_auratus ENSMAUG00000009601
peromyscus_maniculatus_bairdii ENSPEMG00000029613
microtus_ochrogaster ENSMOCG00000000562
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018433
mus_spicilegus ENSMSIG00000001494
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020639
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017589
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029347
rattus_norvegicus ENSRNOG00000050386
meriones_unguiculatus ENSMUGG00000003939
nannospalax_galili ENSNGAG00000019845
ictidomys_tridecemlineatus ENSSTOG00000003151
spermophilus_dauricus ENSSDAG00000024033
urocitellus_parryii ENSUPAG00010008634
marmota_marmota_marmota ENSMMMG00000021805
propithecus_coquereli ENSPCOG00000015971
prolemur_simus ENSPSMG00000017188
microcebus_murinus ENSMICG00000001541
otolemur_garnettii ENSOGAG00000004473
rhinopithecus_roxellana ENSRROG00000041874
rhinopithecus_bieti ENSRBIG00000007265
piliocolobus_tephrosceles ENSPTEG00000037252
colobus_angolensis_palliatus ENSCANG00000032274
macaca_mulatta ENSMMUG00000009405
macaca_nemestrina ENSMNEG00000039662
macaca_fascicularis ENSMFAG00000026171
theropithecus_gelada ENSTGEG00000019430
cercocebus_atys ENSCATG00000032266
chlorocebus_sabaeus ENSCSAG00000008406
mandrillus_leucophaeus ENSMLEG00000009647
papio_anubis ENSPANG00000015702
pan_paniscus ENSPPAG00000038828
pan_troglodytes ENSPTRG00000011711
homo_sapiens ENSG00000176732
gorilla_gorilla ENSGGOG00000028452
pongo_abelii ENSPPYG00000012601
nomascus_leucogenys ENSNLEG00000000848
cebus_capucinus_imitator ENSCCAG00000028499
callithrix_jacchus ENSCJAG00000007745
saimiri_boliviensis_boliviensis ENSSBOG00000030872
aotus_nancymaae ENSANAG00000034252
carlito_syrichta ENSTSYG00000005750
sorex_araneus ENSSARG00000014360
loxodonta_africana ENSLAFG00000025557
echinops_telfairi ENSETEG00000018998
jaculus_jaculus ENSJJAG00000019663
octodon_degus ENSODEG00000008303
sus_scrofa ENSSSCG00000008585
dasypus_novemcinctus ENSDNOG00000014632
procavia_capensis ENSPCAG00000016349
choloepus_hoffmanni ENSCHOG00000008100
neovison_vison ENSNVIG00000012622
monodelphis_domestica ENSMODG00000002157
ornithorhynchus_anatinus ENSOANG00000007629
latimeria_chalumnae ENSLACG00000022541
danio_rerio ENSDARG00000097487
pygocentrus_nattereri ENSPNAG00000027254
esox_lucius ENSELUG00000018161
paramormyrops_kingsleyae ENSPKIG00000017157
lepisosteus_oculatus ENSLOCG00000001090
ciona_intestinalis ENSCING00000020384
ciona_savignyi ENSCSAVG00000010694
