calidris_pygmaea ENSCPGG00000015559
calidris_pugnax ENSCPUG00000016384
anser_brachyrhynchus ENSABRG00000001389
anas_platyrhynchos_platyrhynchos ENSAPLG00000019872
melopsittacus_undulatus ENSMUNG00000007232
taeniopygia_guttata ENSTGUG00000000873
lonchura_striata_domestica ENSLSDG00000011448
serinus_canaria ENSSCAG00000006503
junco_hyemalis ENSJHYG00000002733
zonotrichia_albicollis ENSZALG00000009293
parus_major ENSPMJG00000011679
cyanistes_caeruleus ENSCCEG00000002091
lepidothrix_coronata ENSLCOG00000013370
manacus_vitellinus ENSMVIG00005015401
ficedula_albicollis ENSFALG00000014009
gallus_gallus ENSGALG00000040182
coturnix_japonica ENSCJPG00005010672
meleagris_gallopavo ENSMGAG00000004131
numida_meleagris ENSNMEG00000003310
apteryx_rowi ENSARWG00000015843
apteryx_owenii ENSAOWG00000014022
apteryx_haastii ENSAHAG00000007996
dromaius_novaehollandiae ENSDNVG00000001300
nothoprocta_perdicaria ENSNPEG00000001160
phascolarctos_cinereus ENSPCIG00000011161
notamacropus_eugenii ENSMEUG00000005126
sarcophilus_harrisii ENSSHAG00000013843
monodelphis_domestica ENSMODG00000005167
echinops_telfairi ENSETEG00000008640
procavia_capensis ENSPCAG00000003805
dasypus_novemcinctus ENSDNOG00000000731
prolemur_simus ENSPSMG00000008216
prolemur_simus ENSPSMG00000003574
propithecus_coquereli ENSPCOG00000027611
microcebus_murinus ENSMICG00000044941
otolemur_garnettii ENSOGAG00000032687
chlorocebus_sabaeus ENSCSAG00000012137
piliocolobus_tephrosceles ENSPTEG00000032822
pongo_abelii ENSPPYG00000009315
castor_canadensis ENSCCNG00000008104
dipodomys_ordii ENSDORG00000010036
chinchilla_lanigera ENSCLAG00000007529
octodon_degus ENSODEG00000012437
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017891
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002308
fukomys_damarensis ENSFDAG00000007085
cavia_porcellus ENSCPOG00000036361
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016391
mus_spicilegus ENSMSIG00000006976
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020150
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015573
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030986
rattus_norvegicus ENSRNOG00000024577
meriones_unguiculatus ENSMUGG00000020601
cricetulus_griseus_crigri-picr ENSCGRG00015004983
cricetulus_griseus_crigri_1.0 ENSCGRG00000017379
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024338
mesocricetus_auratus ENSMAUG00000002429
peromyscus_maniculatus_bairdii ENSPEMG00000021744
microtus_ochrogaster ENSMOCG00000009137
nannospalax_galili ENSNGAG00000023290
jaculus_jaculus ENSJJAG00000020674
ictidomys_tridecemlineatus ENSSTOG00000022698
urocitellus_parryii ENSUPAG00010013430
marmota_marmota_marmota ENSMMMG00000015547
cavia_aperea ENSCAPG00000017406
prolemur_simus ENSPSMG00000001493
canis_lupus_familiaris ENSCAFG00000019500
vulpes_vulpes ENSVVUG00000022859
tursiops_truncatus ENSTTRG00000011817
sus_scrofa ENSSSCG00000023142
capra_hircus ENSCHIG00000009917
ovis_aries ENSOARG00000011687
bos_taurus ENSBTAG00000004112
bos_mutus ENSBMUG00000003855
bison_bison_bison ENSBBBG00000018451
myotis_lucifugus ENSMLUG00000003314
ursus_americanus ENSUAMG00000014677
ursus_maritimus ENSUMAG00000005814
ailuropoda_melanoleuca ENSAMEG00000003350
neovison_vison ENSNVIG00000004135
mustela_putorius_furo ENSMPUG00000008211
canis_lupus_dingo ENSCAFG00020017160
panthera_pardus ENSPPRG00000010816
panthera_tigris_altaica ENSPTIG00000012058
felis_catus ENSFCAG00000010765
equus_caballus ENSECAG00000009689
equus_asinus_asinus ENSEASG00005021717
rhinopithecus_bieti ENSRBIG00000033371
rhinopithecus_roxellana ENSRROG00000031478
colobus_angolensis_palliatus ENSCANG00000041258
papio_anubis ENSPANG00000010112
theropithecus_gelada ENSTGEG00000010985
cercocebus_atys ENSCATG00000040885
mandrillus_leucophaeus ENSMLEG00000036015
macaca_fascicularis ENSMFAG00000041341
macaca_mulatta ENSMMUG00000003046
macaca_nemestrina ENSMNEG00000043692
pan_troglodytes ENSPTRG00000010198
pan_paniscus ENSPPAG00000039491
homo_sapiens ENSG00000130005
gorilla_gorilla ENSGGOG00000002809
aotus_nancymaae ENSANAG00000035363
cebus_capucinus_imitator ENSCCAG00000015858
tupaia_belangeri ENSTBEG00000011032
saimiri_boliviensis_boliviensis ENSSBOG00000027810
callithrix_jacchus ENSCJAG00000005596
ochotona_princeps ENSOPRG00000007697
ochotona_princeps ENSOPRG00000003809
crocodylus_porosus ENSCPRG00005015602
gopherus_agassizii ENSGAGG00000014295
chelonoidis_abingdonii ENSCABG00000003829
chrysemys_picta_bellii ENSCPBG00000022946
pelodiscus_sinensis ENSPSIG00000002778
sphenodon_punctatus ENSSPUG00000006630
ornithorhynchus_anatinus ENSOANG00000014631
pogona_vitticeps ENSPVIG00000014130
anolis_carolinensis ENSACAG00000005392
notechis_scutatus ENSNSUG00000014764
salvator_merianae ENSSMRG00000016343
xenopus_tropicalis ENSXETG00000003703
latimeria_chalumnae ENSLACG00000010456
paramormyrops_kingsleyae ENSPKIG00000007631
scleropages_formosus ENSSFOG00015020405
pygocentrus_nattereri ENSPNAG00000001853
