anolis_carolinensis ENSACAG00000002310
pogona_vitticeps ENSPVIG00000013561
salvator_merianae ENSSMRG00000006910
sphenodon_punctatus ENSSPUG00000017151
anser_brachyrhynchus ENSABRG00000015196
anas_platyrhynchos_platyrhynchos ENSAPLG00000011999
meleagris_gallopavo ENSMGAG00000015290
coturnix_japonica ENSCJPG00005005849
gallus_gallus ENSGALG00000034967
numida_meleagris ENSNMEG00000003315
calidris_pygmaea ENSCPGG00000013142
calidris_pugnax ENSCPUG00000013954
lonchura_striata_domestica ENSLSDG00000009625
taeniopygia_guttata ENSTGUG00000013482
junco_hyemalis ENSJHYG00000016093
zonotrichia_albicollis ENSZALG00000013155
serinus_canaria ENSSCAG00000000277
ficedula_albicollis ENSFALG00000006623
parus_major ENSPMJG00000001037
cyanistes_caeruleus ENSCCEG00000003504
manacus_vitellinus ENSMVIG00005008249
lepidothrix_coronata ENSLCOG00000012962
apteryx_owenii ENSAOWG00000006155
apteryx_haastii ENSAHAG00000007222
apteryx_rowi ENSARWG00000015940
dromaius_novaehollandiae ENSDNVG00000005641
nothoprocta_perdicaria ENSNPEG00000001930
crocodylus_porosus ENSCPRG00005017406
gopherus_agassizii ENSGAGG00000019896
chelonoidis_abingdonii ENSCABG00000014466
chrysemys_picta_bellii ENSCPBG00000027682
pelodiscus_sinensis ENSPSIG00000006747
melopsittacus_undulatus ENSMUNG00000003925
phascolarctos_cinereus ENSPCIG00000024154
phascolarctos_cinereus ENSPCIG00000031819
notamacropus_eugenii ENSMEUG00000005168
sarcophilus_harrisii ENSSHAG00000009805
monodelphis_domestica ENSMODG00000006862
urocitellus_parryii ENSUPAG00010013418
spermophilus_dauricus ENSSDAG00000007561
ictidomys_tridecemlineatus ENSSTOG00000004596
marmota_marmota_marmota ENSMMMG00000009761
castor_canadensis ENSCCNG00000010608
cricetulus_griseus_crigri-picr ENSCGRG00015013583
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018824
peromyscus_maniculatus_bairdii ENSPEMG00000021717
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031137
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030027
mus_spicilegus ENSMSIG00000027274
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035314
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013248
rattus_norvegicus ENSRNOG00000036859
meriones_unguiculatus ENSMUGG00000014866
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009912
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013383
fukomys_damarensis ENSFDAG00000015520
cavia_porcellus ENSCPOG00000010246
chinchilla_lanigera ENSCLAG00000015415
oryctolagus_cuniculus ENSOCUG00000026378
ochotona_princeps ENSOPRG00000007494
gorilla_gorilla ENSGGOG00000015848
homo_sapiens ENSG00000158555
pan_troglodytes ENSPTRG00000046453
pan_paniscus ENSPPAG00000042473
pongo_abelii ENSPPYG00000003690
nomascus_leucogenys ENSNLEG00000028251
colobus_angolensis_palliatus ENSCANG00000037706
piliocolobus_tephrosceles ENSPTEG00000025643
rhinopithecus_bieti ENSRBIG00000037527
rhinopithecus_roxellana ENSRROG00000032119
theropithecus_gelada ENSTGEG00000028054
mandrillus_leucophaeus ENSMLEG00000038219
macaca_fascicularis ENSMFAG00000043053
macaca_nemestrina ENSMNEG00000040623
macaca_mulatta ENSMMUG00000009022
cercocebus_atys ENSCATG00000030069
papio_anubis ENSPANG00000011141
chlorocebus_sabaeus ENSCSAG00000003915
saimiri_boliviensis_boliviensis ENSSBOG00000029684
cebus_capucinus_imitator ENSCCAG00000037483
callithrix_jacchus ENSCJAG00000015399
aotus_nancymaae ENSANAG00000029652
carlito_syrichta ENSTSYG00000029959
prolemur_simus ENSPSMG00000002722
propithecus_coquereli ENSPCOG00000023523
microcebus_murinus ENSMICG00000011193
otolemur_garnettii ENSOGAG00000027265
tupaia_belangeri ENSTBEG00000000634
loxodonta_africana ENSLAFG00000001164
procavia_capensis ENSPCAG00000005574
echinops_telfairi ENSETEG00000011895
dasypus_novemcinctus ENSDNOG00000032746
bos_mutus ENSBMUG00000003936
bos_taurus ENSBTAG00000031777
bison_bison_bison ENSBBBG00000022948
capra_hircus ENSCHIG00000014683
ovis_aries ENSOARG00000011760
tursiops_truncatus ENSTTRG00000005863
sus_scrofa ENSSSCG00000014853
ursus_americanus ENSUAMG00000021549
ursus_maritimus ENSUMAG00000010823
ailuropoda_melanoleuca ENSAMEG00000017024
mustela_putorius_furo ENSMPUG00000009066
neovison_vison ENSNVIG00000000058
canis_lupus_familiaris ENSCAFG00000005395
canis_lupus_dingo ENSCAFG00020002063
vulpes_vulpes ENSVVUG00000024349
panthera_pardus ENSPPRG00000014276
panthera_tigris_altaica ENSPTIG00000008012
felis_catus ENSFCAG00000011943
pteropus_vampyrus ENSPVAG00000011275
myotis_lucifugus ENSMLUG00000004089
erinaceus_europaeus ENSEEUG00000006615
sorex_araneus ENSSARG00000014390
equus_caballus ENSECAG00000010098
equus_asinus_asinus ENSEASG00005014243
dasypus_novemcinctus ENSDNOG00000019904
ornithorhynchus_anatinus ENSOANG00000019968
xenopus_tropicalis ENSXETG00000015053
latimeria_chalumnae ENSLACG00000001560
monopterus_albus ENSMALG00000012177
mastacembelus_armatus ENSMAMG00000001537
anabas_testudineus ENSATEG00000023477
seriola_lalandi_dorsalis ENSSLDG00000009740
seriola_dumerili ENSSDUG00000013206
scophthalmus_maximus ENSSMAG00000002050
cynoglossus_semilaevis ENSCSEG00000002573
amphiprion_percula ENSAPEG00000022723
amphiprion_ocellaris ENSAOCG00000018244
acanthochromis_polyacanthus ENSAPOG00000000456
stegastes_partitus ENSSPAG00000004316
astatotilapia_calliptera ENSACLG00000024245
maylandia_zebra ENSMZEG00005013656
pundamilia_nyererei ENSPNYG00000013126
haplochromis_burtoni ENSHBUG00000005287
neolamprologus_brichardi ENSNBRG00000017914
oreochromis_niloticus ENSONIG00000005218
amphilophus_citrinellus ENSACIG00000020640
labrus_bergylta ENSLBEG00000018595
mola_mola ENSMMOG00000005338
gasterosteus_aculeatus ENSGACG00000006348
cyprinodon_variegatus ENSCVAG00000019058
poecilia_latipinna ENSPLAG00000009792
xiphophorus_maculatus ENSXMAG00000010132
gambusia_affinis ENSGAFG00000014521
poecilia_formosa ENSPFOG00000006098
poecilia_latipinna ENSPLAG00000007128
poecilia_mexicana ENSPMEG00000008519
poecilia_reticulata ENSPREG00000005495
fundulus_heteroclitus ENSFHEG00000001205
kryptolebias_marmoratus ENSKMAG00000003301
oryzias_latipes_asm223467v1 ENSORLG00000014292
oryzias_latipes_asm223471v1 ENSORLG00020009932
oryzias_latipes_asm223469v1 ENSORLG00015016109
oryzias_melastigma ENSOMEG00000006379
hippocampus_comes ENSHCOG00000013000
periophthalmus_magnuspinnatus ENSPMGG00000015926
gadus_morhua ENSGMOG00000001283
esox_lucius ENSELUG00000015923
astyanax_mexicanus ENSAMXG00000000061
pygocentrus_nattereri ENSPNAG00000015427
ictalurus_punctatus ENSIPUG00000014617
danio_rerio ENSDARG00000076962
scleropages_formosus ENSSFOG00015011690
paramormyrops_kingsleyae ENSPKIG00000005477
periophthalmus_magnuspinnatus ENSPMGG00000007872
takifugu_rubripes ENSTRUG00000003607
cyprinodon_variegatus ENSCVAG00000021298
kryptolebias_marmoratus ENSKMAG00000015979
seriola_dumerili ENSSDUG00000019937
seriola_lalandi_dorsalis ENSSLDG00000005887
scophthalmus_maximus ENSSMAG00000002264
mastacembelus_armatus ENSMAMG00000003354
monopterus_albus ENSMALG00000004171
anabas_testudineus ENSATEG00000000697
gasterosteus_aculeatus ENSGACG00000020153
mola_mola ENSMMOG00000005919
amphiprion_percula ENSAPEG00000011819
amphiprion_ocellaris ENSAOCG00000005095
acanthochromis_polyacanthus ENSAPOG00000007353
stegastes_partitus ENSSPAG00000021126
maylandia_zebra ENSMZEG00005023426
astatotilapia_calliptera ENSACLG00000001302
haplochromis_burtoni ENSHBUG00000006664
pundamilia_nyererei ENSPNYG00000016092
neolamprologus_brichardi ENSNBRG00000001878
oreochromis_niloticus ENSONIG00000015867
amphilophus_citrinellus ENSACIG00000005388
xiphophorus_couchianus ENSXCOG00000012447
xiphophorus_maculatus ENSXMAG00000014022
gambusia_affinis ENSGAFG00000016176
poecilia_mexicana ENSPMEG00000021405
poecilia_latipinna ENSPLAG00000014499
poecilia_formosa ENSPFOG00000001411
poecilia_reticulata ENSPREG00000010612
fundulus_heteroclitus ENSFHEG00000005231
kryptolebias_marmoratus ENSKMAG00000018388
oryzias_latipes_asm223471v1 ENSORLG00020003673
oryzias_latipes_asm223467v1 ENSORLG00000000623
oryzias_latipes_asm223469v1 ENSORLG00015008326
oryzias_melastigma ENSOMEG00000000408
cynoglossus_semilaevis ENSCSEG00000012437
labrus_bergylta ENSLBEG00000011324
hippocampus_comes ENSHCOG00000013333
gadus_morhua ENSGMOG00000008552
esox_lucius ENSELUG00000005104
astyanax_mexicanus ENSAMXG00000006434
pygocentrus_nattereri ENSPNAG00000014662
ictalurus_punctatus ENSIPUG00000020984
danio_rerio ENSDARG00000077284
scleropages_formosus ENSSFOG00015021376
paramormyrops_kingsleyae ENSPKIG00000006033
lepisosteus_oculatus ENSLOCG00000000967
petromyzon_marinus ENSPMAG00000006528
eptatretus_burgeri ENSEBUG00000003662
