labrus_bergylta ENSLBEG00000000276
gasterosteus_aculeatus ENSGACG00000002570
takifugu_rubripes ENSTRUG00000005210
tetraodon_nigroviridis ENSTNIG00000011557
mola_mola ENSMMOG00000005054
scophthalmus_maximus ENSSMAG00000017233
cynoglossus_semilaevis ENSCSEG00000016295
seriola_dumerili ENSSDUG00000007571
seriola_lalandi_dorsalis ENSSLDG00000016147
monopterus_albus ENSMALG00000015269
mastacembelus_armatus ENSMAMG00000010786
anabas_testudineus ENSATEG00000009074
fundulus_heteroclitus ENSFHEG00000001113
cyprinodon_variegatus ENSCVAG00000022653
xiphophorus_maculatus ENSXMAG00000015028
xiphophorus_couchianus ENSXCOG00000016176
gambusia_affinis ENSGAFG00000010604
poecilia_mexicana ENSPMEG00000009875
poecilia_latipinna ENSPLAG00000021578
poecilia_formosa ENSPFOG00000012860
poecilia_reticulata ENSPREG00000000812
kryptolebias_marmoratus ENSKMAG00000017908
oryzias_latipes_asm223471v1 ENSORLG00020005042
oryzias_latipes_asm223467v1 ENSORLG00000014980
oryzias_latipes_asm223469v1 ENSORLG00015006487
oryzias_melastigma ENSOMEG00000021796
haplochromis_burtoni ENSHBUG00000022726
maylandia_zebra ENSMZEG00005014406
pundamilia_nyererei ENSPNYG00000011931
astatotilapia_calliptera ENSACLG00000002461
neolamprologus_brichardi ENSNBRG00000018677
oreochromis_niloticus ENSONIG00000016836
amphilophus_citrinellus ENSACIG00000005137
amphiprion_ocellaris ENSAOCG00000017340
amphiprion_percula ENSAPEG00000004174
acanthochromis_polyacanthus ENSAPOG00000016059
stegastes_partitus ENSSPAG00000015778
hippocampus_comes ENSHCOG00000001542
periophthalmus_magnuspinnatus ENSPMGG00000014646
gadus_morhua ENSGMOG00000012627
esox_lucius ENSELUG00000000499
pygocentrus_nattereri ENSPNAG00000002665
astyanax_mexicanus ENSAMXG00000006100
ictalurus_punctatus ENSIPUG00000009205
danio_rerio ENSDARG00000021402
scleropages_formosus ENSSFOG00015016895
paramormyrops_kingsleyae ENSPKIG00000014826
lepisosteus_oculatus ENSLOCG00000008893
petromyzon_marinus ENSPMAG00000007140
eptatretus_burgeri ENSEBUG00000007177
latimeria_chalumnae ENSLACG00000010838
monodelphis_domestica ENSMODG00000028595
calidris_pygmaea ENSCPGG00000008942
calidris_pugnax ENSCPUG00000014647
melopsittacus_undulatus ENSMUNG00000009538
parus_major ENSPMJG00000006438
cyanistes_caeruleus ENSCCEG00000020530
ficedula_albicollis ENSFALG00000004024
zonotrichia_albicollis ENSZALG00000008651
junco_hyemalis ENSJHYG00000007802
serinus_canaria ENSSCAG00000009107
taeniopygia_guttata ENSTGUG00000003458
lonchura_striata_domestica ENSLSDG00000009339
lepidothrix_coronata ENSLCOG00000002260
manacus_vitellinus ENSMVIG00005015579
meleagris_gallopavo ENSMGAG00000001640
coturnix_japonica ENSCJPG00005012505
gallus_gallus ENSGALG00000004363
numida_meleagris ENSNMEG00000018187
anas_platyrhynchos_platyrhynchos ENSAPLG00000015213
anser_brachyrhynchus ENSABRG00000015486
apteryx_haastii ENSAHAG00000009625
apteryx_owenii ENSAOWG00000019330
apteryx_rowi ENSARWG00000016392
dromaius_novaehollandiae ENSDNVG00000009732
nothoprocta_perdicaria ENSNPEG00000011938
crocodylus_porosus ENSCPRG00005006390
gopherus_agassizii ENSGAGG00000004868
chelonoidis_abingdonii ENSCABG00000017177
chrysemys_picta_bellii ENSCPBG00000004543
pelodiscus_sinensis ENSPSIG00000017417
anolis_carolinensis ENSACAG00000004980
pogona_vitticeps ENSPVIG00000013123
notechis_scutatus ENSNSUG00000013011
salvator_merianae ENSSMRG00000020980
sphenodon_punctatus ENSSPUG00000018832
ornithorhynchus_anatinus ENSOANG00000028261
notamacropus_eugenii ENSMEUG00000004992
phascolarctos_cinereus ENSPCIG00000015184
sarcophilus_harrisii ENSSHAG00000005045
sarcophilus_harrisii ENSSHAG00000000873
monodelphis_domestica ENSMODG00000008187
ornithorhynchus_anatinus ENSOANG00000013563
