drosophila_melanogaster FBgn0016687
caenorhabditis_elegans_strain_n2 WBGene00008149
seriola_lalandi_dorsalis ENSSLDG00000005890
piliocolobus_tephrosceles ENSPTEG00000015395
petromyzon_marinus ENSPMAG00000003391
phascolarctos_cinereus ENSPCIG00000000509
notamacropus_eugenii ENSMEUG00000013283
sarcophilus_harrisii ENSSHAG00000007218
monodelphis_domestica ENSMODG00000020635
pteropus_vampyrus ENSPVAG00000009321
myotis_lucifugus ENSMLUG00000005152
bos_taurus ENSBTAG00000002428
bos_mutus ENSBMUG00000020419
bison_bison_bison ENSBBBG00000023722
capra_hircus ENSCHIG00000008289
ovis_aries ENSOARG00000010430
tursiops_truncatus ENSTTRG00000003141
sus_scrofa ENSSSCG00000022788
neovison_vison ENSNVIG00000007610
mustela_putorius_furo ENSMPUG00000009047
neovison_vison ENSNVIG00000005750
ursus_americanus ENSUAMG00000015473
ursus_maritimus ENSUMAG00000022641
ailuropoda_melanoleuca ENSAMEG00000006850
canis_lupus_dingo ENSCAFG00020001292
canis_lupus_familiaris ENSCAFG00000010887
vulpes_vulpes ENSVVUG00000017145
canis_lupus_dingo ENSCAFG00020026973
panthera_tigris_altaica ENSPTIG00000017640
panthera_pardus ENSPPRG00000000625
felis_catus ENSFCAG00000028660
jaculus_jaculus ENSJJAG00000001408
cricetulus_griseus_crigri_1.0 ENSCGRG00000003874
cavia_aperea ENSCAPG00000002414
cavia_porcellus ENSCPOG00000012683
chinchilla_lanigera ENSCLAG00000004964
octodon_degus ENSODEG00000012171
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001457
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002971
fukomys_damarensis ENSFDAG00000017864
dipodomys_ordii ENSDORG00000013455
oryctolagus_cuniculus ENSOCUG00000005941
oryctolagus_cuniculus ENSOCUG00000024724
ochotona_princeps ENSOPRG00000007086
oryctolagus_cuniculus ENSOCUG00000027386
tupaia_belangeri ENSTBEG00000013177
meriones_unguiculatus ENSMUGG00000023484
meriones_unguiculatus ENSMUGG00000023787
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028013
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026603
mus_spicilegus ENSMSIG00000031843
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025650
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027099
rattus_norvegicus ENSRNOG00000012091
cricetulus_griseus_crigri_1.0 ENSCGRG00000006321
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013135
cricetulus_griseus_crigri-picr ENSCGRG00015007031
mesocricetus_auratus ENSMAUG00000011715
microtus_ochrogaster ENSMOCG00000021031
peromyscus_maniculatus_bairdii ENSPEMG00000015922
nannospalax_galili ENSNGAG00000006016
castor_canadensis ENSCCNG00000010042
urocitellus_parryii ENSUPAG00010023891
ictidomys_tridecemlineatus ENSSTOG00000005364
marmota_marmota_marmota ENSMMMG00000009033
spermophilus_dauricus ENSSDAG00000017228
microcebus_murinus ENSMICG00000049450
microcebus_murinus ENSMICG00000032300
microcebus_murinus ENSMICG00000013570
propithecus_coquereli ENSPCOG00000016895
propithecus_coquereli ENSPCOG00000015979
prolemur_simus ENSPSMG00000008130
otolemur_garnettii ENSOGAG00000003361
pan_paniscus ENSPPAG00000042637
pan_troglodytes ENSPTRG00000016335
