latimeria_chalumnae ENSLACG00000014229
xenopus_tropicalis ENSXETG00000013546
hippocampus_comes ENSHCOG00000009470
cynoglossus_semilaevis ENSCSEG00000018396
takifugu_rubripes ENSTRUG00000009665
takifugu_rubripes ENSTRUG00000000472
tetraodon_nigroviridis ENSTNIG00000010068
mola_mola ENSMMOG00000008334
seriola_dumerili ENSSDUG00000007865
seriola_lalandi_dorsalis ENSSLDG00000025146
scophthalmus_maximus ENSSMAG00000021186
monopterus_albus ENSMALG00000013347
mastacembelus_armatus ENSMAMG00000003327
labrus_bergylta ENSLBEG00000002590
labrus_bergylta ENSLBEG00000011644
gasterosteus_aculeatus ENSGACG00000008677
cyprinodon_variegatus ENSCVAG00000001041
fundulus_heteroclitus ENSFHEG00000015081
xiphophorus_maculatus ENSXMAG00000008825
xiphophorus_couchianus ENSXCOG00000003705
gambusia_affinis ENSGAFG00000014270
poecilia_latipinna ENSPLAG00000023567
poecilia_formosa ENSPFOG00000024211
poecilia_mexicana ENSPMEG00000021306
poecilia_reticulata ENSPREG00000008286
kryptolebias_marmoratus ENSKMAG00000006650
oryzias_latipes_asm223469v1 ENSORLG00015015101
oryzias_latipes_asm223471v1 ENSORLG00020019616
oryzias_latipes_asm223467v1 ENSORLG00000006631
oryzias_melastigma ENSOMEG00000019202
amphiprion_percula ENSAPEG00000004315
amphiprion_ocellaris ENSAOCG00000008293
acanthochromis_polyacanthus ENSAPOG00000014953
stegastes_partitus ENSSPAG00000004145
astatotilapia_calliptera ENSACLG00000024982
haplochromis_burtoni ENSHBUG00000015727
pundamilia_nyererei ENSPNYG00000019228
maylandia_zebra ENSMZEG00005017352
neolamprologus_brichardi ENSNBRG00000003023
oreochromis_niloticus ENSONIG00000012602
amphilophus_citrinellus ENSACIG00000010362
anabas_testudineus ENSATEG00000014541
periophthalmus_magnuspinnatus ENSPMGG00000019175
gadus_morhua ENSGMOG00000010591
esox_lucius ENSELUG00000024482
astyanax_mexicanus ENSAMXG00000014412
pygocentrus_nattereri ENSPNAG00000025295
ictalurus_punctatus ENSIPUG00000017612
danio_rerio ENSDARG00000005392
scleropages_formosus ENSSFOG00015020024
paramormyrops_kingsleyae ENSPKIG00000008285
lepisosteus_oculatus ENSLOCG00000002786
lepidothrix_coronata ENSLCOG00000013392
lonchura_striata_domestica ENSLSDG00000005427
calidris_pugnax ENSCPUG00000016407
meleagris_gallopavo ENSMGAG00000016514
melopsittacus_undulatus ENSMUNG00000007519
junco_hyemalis ENSJHYG00000001761
parus_major ENSPMJG00000004187
dromaius_novaehollandiae ENSDNVG00000007059
notechis_scutatus ENSNSUG00000012189
notechis_scutatus ENSNSUG00000012192
apteryx_rowi ENSARWG00000015708
apteryx_haastii ENSAHAG00000004110
apteryx_owenii ENSAOWG00000003479
dromaius_novaehollandiae ENSDNVG00000007065
nothoprocta_perdicaria ENSNPEG00000012568
nothoprocta_perdicaria ENSNPEG00000012570
anser_brachyrhynchus ENSABRG00000006445
anas_platyrhynchos_platyrhynchos ENSAPLG00000030976
gallus_gallus ENSGALG00000041932
meleagris_gallopavo ENSMGAG00000003475
coturnix_japonica ENSCJPG00005011092
numida_meleagris ENSNMEG00000003347
crocodylus_porosus ENSCPRG00005001128
salvator_merianae ENSSMRG00000007019
pogona_vitticeps ENSPVIG00000013100
sphenodon_punctatus ENSSPUG00000007125
chelonoidis_abingdonii ENSCABG00000004137
chelonoidis_abingdonii ENSCABG00000004139
gopherus_agassizii ENSGAGG00000014360
chrysemys_picta_bellii ENSCPBG00000012389
pelodiscus_sinensis ENSPSIG00000010196
ornithorhynchus_anatinus ENSOANG00000014391
serinus_canaria ENSSCAG00000000721
ornithorhynchus_anatinus ENSOANG00000031892
loxodonta_africana ENSLAFG00000032175
procavia_capensis ENSPCAG00000002569
echinops_telfairi ENSETEG00000018287
prolemur_simus ENSPSMG00000025406
propithecus_coquereli ENSPCOG00000003964
otolemur_garnettii ENSOGAG00000012290
pan_troglodytes ENSPTRG00000010687
pan_paniscus ENSPPAG00000028320
homo_sapiens ENSG00000105641
gorilla_gorilla ENSGGOG00000005541
pongo_abelii ENSPPYG00000009726
nomascus_leucogenys ENSNLEG00000005904
papio_anubis ENSPANG00000023922
theropithecus_gelada ENSTGEG00000013453
macaca_fascicularis ENSMFAG00000000036
macaca_mulatta ENSMMUG00000028843
mandrillus_leucophaeus ENSMLEG00000039188
macaca_nemestrina ENSMNEG00000043123
cercocebus_atys ENSCATG00000035823
chlorocebus_sabaeus ENSCSAG00000005464
colobus_angolensis_palliatus ENSCANG00000028912
piliocolobus_tephrosceles ENSPTEG00000031103
rhinopithecus_roxellana ENSRROG00000031166
rhinopithecus_bieti ENSRBIG00000020223
cebus_capucinus_imitator ENSCCAG00000036426
callithrix_jacchus ENSCJAG00000014011
saimiri_boliviensis_boliviensis ENSSBOG00000026806
aotus_nancymaae ENSANAG00000031185
chinchilla_lanigera ENSCLAG00000007225
cavia_porcellus ENSCPOG00000002288
octodon_degus ENSODEG00000012721
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015251
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002528
dipodomys_ordii ENSDORG00000012480
peromyscus_maniculatus_bairdii ENSPEMG00000009527
microtus_ochrogaster ENSMOCG00000007647
cricetulus_griseus_crigri_1.0 ENSCGRG00000009494
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018002
cricetulus_griseus_crigri-picr ENSCGRG00015001865
mesocricetus_auratus ENSMAUG00000020992
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032291
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000792
mus_spicilegus ENSMSIG00000032085
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031172
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021638
rattus_norvegicus ENSRNOG00000018822
meriones_unguiculatus ENSMUGG00000014412
nannospalax_galili ENSNGAG00000001506
jaculus_jaculus ENSJJAG00000009288
urocitellus_parryii ENSUPAG00010019029
ictidomys_tridecemlineatus ENSSTOG00000001884
spermophilus_dauricus ENSSDAG00000009750
marmota_marmota_marmota ENSMMMG00000000854
tupaia_belangeri ENSTBEG00000013306
ochotona_princeps ENSOPRG00000015392
microcebus_murinus ENSMICG00000031990
dasypus_novemcinctus ENSDNOG00000034667
sorex_araneus ENSSARG00000002996
pteropus_vampyrus ENSPVAG00000017380
myotis_lucifugus ENSMLUG00000016564
equus_asinus_asinus ENSEASG00005005964
equus_caballus ENSECAG00000018632
ursus_maritimus ENSUMAG00000009865
ursus_americanus ENSUAMG00000018347
ailuropoda_melanoleuca ENSAMEG00000010892
neovison_vison ENSNVIG00000017292
mustela_putorius_furo ENSMPUG00000015783
canis_lupus_familiaris ENSCAFG00000015051
canis_lupus_dingo ENSCAFG00020011860
vulpes_vulpes ENSVVUG00000010178
panthera_pardus ENSPPRG00000023264
panthera_tigris_altaica ENSPTIG00000020180
felis_catus ENSFCAG00000007519
capra_hircus ENSCHIG00000020647
ovis_aries ENSOARG00000014229
bos_mutus ENSBMUG00000025624
bos_taurus ENSBTAG00000015830
bison_bison_bison ENSBBBG00000010926
tursiops_truncatus ENSTTRG00000008976
sus_scrofa ENSSSCG00000013890
vicugna_pacos ENSVPAG00000009123
poecilia_formosa ENSPFOG00000022394
dasypus_novemcinctus ENSDNOG00000045005
phascolarctos_cinereus ENSPCIG00000027171
notamacropus_eugenii ENSMEUG00000011276
monodelphis_domestica ENSMODG00000029513
sarcophilus_harrisii ENSSHAG00000000675
petromyzon_marinus ENSPMAG00000009281
