calidris_pygmaea ENSCPGG00000014297
manacus_vitellinus ENSMVIG00005007234
notechis_scutatus ENSNSUG00000008738
spermophilus_dauricus ENSSDAG00000003169
castor_canadensis ENSCCNG00000004403
oryctolagus_cuniculus ENSOCUG00000005084
callithrix_jacchus ENSCJAG00000038744
macaca_nemestrina ENSMNEG00000035400
dasypus_novemcinctus ENSDNOG00000047304
phascolarctos_cinereus ENSPCIG00000021029
ornithorhynchus_anatinus ENSOANG00000009703
poecilia_mexicana ENSPMEG00000000434
periophthalmus_magnuspinnatus ENSPMGG00000007535
labrus_bergylta ENSLBEG00000027009
