labrus_bergylta ENSLBEG00000001114
anabas_testudineus ENSATEG00000003466
hippocampus_comes ENSHCOG00000002845
scophthalmus_maximus ENSSMAG00000020758
cyprinodon_variegatus ENSCVAG00000015162
fundulus_heteroclitus ENSFHEG00000021773
poecilia_formosa ENSPFOG00000023432
poecilia_latipinna ENSPLAG00000023705
poecilia_mexicana ENSPMEG00000000559
poecilia_reticulata ENSPREG00000016098
xiphophorus_maculatus ENSXMAG00000003130
xiphophorus_couchianus ENSXCOG00000013286
gambusia_affinis ENSGAFG00000009702
kryptolebias_marmoratus ENSKMAG00000018006
oryzias_latipes_asm223469v1 ENSORLG00015010542
oryzias_latipes_asm223467v1 ENSORLG00000006779
oryzias_latipes_asm223471v1 ENSORLG00020005458
oryzias_melastigma ENSOMEG00000004948
astatotilapia_calliptera ENSACLG00000013053
haplochromis_burtoni ENSHBUG00000021221
maylandia_zebra ENSMZEG00005027606
pundamilia_nyererei ENSPNYG00000011603
neolamprologus_brichardi ENSNBRG00000018772
oreochromis_niloticus ENSONIG00000018509
amphilophus_citrinellus ENSACIG00000019827
amphiprion_percula ENSAPEG00000011525
amphiprion_ocellaris ENSAOCG00000022062
acanthochromis_polyacanthus ENSAPOG00000017288
stegastes_partitus ENSSPAG00000009194
seriola_lalandi_dorsalis ENSSLDG00000025558
seriola_dumerili ENSSDUG00000010773
periophthalmus_magnuspinnatus ENSPMGG00000013330
mola_mola ENSMMOG00000010360
gasterosteus_aculeatus ENSGACG00000008616
mastacembelus_armatus ENSMAMG00000021314
monopterus_albus ENSMALG00000005831
takifugu_rubripes ENSTRUG00000007269
tetraodon_nigroviridis ENSTNIG00000008635
cynoglossus_semilaevis ENSCSEG00000004825
gadus_morhua ENSGMOG00000012588
esox_lucius ENSELUG00000024279
oryzias_latipes_asm223471v1 ENSORLG00020007024
oryzias_latipes_asm223467v1 ENSORLG00000009132
oryzias_latipes_asm223469v1 ENSORLG00015006223
oryzias_melastigma ENSOMEG00000012020
xiphophorus_maculatus ENSXMAG00000026223
gambusia_affinis ENSGAFG00000004846
poecilia_formosa ENSPFOG00000022194
poecilia_mexicana ENSPMEG00000001717
fundulus_heteroclitus ENSFHEG00000012352
cyprinodon_variegatus ENSCVAG00000006500
gadus_morhua ENSGMOG00000000344
esox_lucius ENSELUG00000013652
pygocentrus_nattereri ENSPNAG00000008007
danio_rerio ENSDARG00000033320
scleropages_formosus ENSSFOG00015014010
paramormyrops_kingsleyae ENSPKIG00000007615
