notamacropus_eugenii ENSMEUG00000004540
phascolarctos_cinereus ENSPCIG00000002341
monodelphis_domestica ENSMODG00000008010
pan_troglodytes ENSPTRG00000020398
pan_paniscus ENSPPAG00000010863
homo_sapiens ENSG00000170289
gorilla_gorilla ENSGGOG00000010075
nomascus_leucogenys ENSNLEG00000001773
piliocolobus_tephrosceles ENSPTEG00000034703
colobus_angolensis_palliatus ENSCANG00000038161
rhinopithecus_roxellana ENSRROG00000044125
rhinopithecus_bieti ENSRBIG00000027527
macaca_mulatta ENSMMUG00000017889
macaca_fascicularis ENSMFAG00000032006
macaca_nemestrina ENSMNEG00000039896
cercocebus_atys ENSCATG00000030165
theropithecus_gelada ENSTGEG00000025525
papio_anubis ENSPANG00000021220
mandrillus_leucophaeus ENSMLEG00000034273
chlorocebus_sabaeus ENSCSAG00000012992
cebus_capucinus_imitator ENSCCAG00000008354
saimiri_boliviensis_boliviensis ENSSBOG00000022200
callithrix_jacchus ENSCJAG00000000249
aotus_nancymaae ENSANAG00000028987
carlito_syrichta ENSTSYG00000005127
prolemur_simus ENSPSMG00000017655
microcebus_murinus ENSMICG00000006195
propithecus_coquereli ENSPCOG00000017363
otolemur_garnettii ENSOGAG00000012116
tupaia_belangeri ENSTBEG00000016371
castor_canadensis ENSCCNG00000021127
dipodomys_ordii ENSDORG00000008524
cricetulus_griseus_crigri-picr ENSCGRG00015012831
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001056
cricetulus_griseus_crigri_1.0 ENSCGRG00000006701
mesocricetus_auratus ENSMAUG00000019078
microtus_ochrogaster ENSMOCG00000013568
peromyscus_maniculatus_bairdii ENSPEMG00000013494
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026782
mus_spicilegus ENSMSIG00000026600
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000056494
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025833
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023956
rattus_norvegicus ENSRNOG00000006084
jaculus_jaculus ENSJJAG00000000887
cavia_porcellus ENSCPOG00000012943
octodon_degus ENSODEG00000002187
chinchilla_lanigera ENSCLAG00000007201
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018352
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002104
fukomys_damarensis ENSFDAG00000015619
ictidomys_tridecemlineatus ENSSTOG00000004002
urocitellus_parryii ENSUPAG00010015625
spermophilus_dauricus ENSSDAG00000010975
marmota_marmota_marmota ENSMMMG00000006632
oryctolagus_cuniculus ENSOCUG00000017962
ochotona_princeps ENSOPRG00000001711
equus_asinus_asinus ENSEASG00005018722
equus_caballus ENSECAG00000020748
pteropus_vampyrus ENSPVAG00000004968
ovis_aries ENSOARG00000011632
capra_hircus ENSCHIG00000013099
bos_mutus ENSBMUG00000010700
bos_taurus ENSBTAG00000036304
bison_bison_bison ENSBBBG00000020677
tursiops_truncatus ENSTTRG00000002291
sus_scrofa ENSSSCG00000006134
vicugna_pacos ENSVPAG00000008464
ursus_americanus ENSUAMG00000005073
ursus_maritimus ENSUMAG00000015239
ailuropoda_melanoleuca ENSAMEG00000002849
mustela_putorius_furo ENSMPUG00000010911
neovison_vison ENSNVIG00000016499
canis_lupus_familiaris ENSCAFG00000008906
canis_lupus_dingo ENSCAFG00020012387
vulpes_vulpes ENSVVUG00000001785
panthera_tigris_altaica ENSPTIG00000018333
panthera_pardus ENSPPRG00000001036
felis_catus ENSFCAG00000013632
erinaceus_europaeus ENSEEUG00000003674
sorex_araneus ENSSARG00000003716
myotis_lucifugus ENSMLUG00000000019
choloepus_hoffmanni ENSCHOG00000007090
loxodonta_africana ENSLAFG00000003362
procavia_capensis ENSPCAG00000011489
echinops_telfairi ENSETEG00000000567
ornithorhynchus_anatinus ENSOANG00000011593
ornithorhynchus_anatinus ENSOANG00000021061
apteryx_owenii ENSAOWG00000014946
apteryx_rowi ENSARWG00000005505
apteryx_haastii ENSAHAG00000010437
dromaius_novaehollandiae ENSDNVG00000005159
nothoprocta_perdicaria ENSNPEG00000013551
taeniopygia_guttata ENSTGUG00000011777
lonchura_striata_domestica ENSLSDG00000002011
serinus_canaria ENSSCAG00000002700
parus_major ENSPMJG00000005556
cyanistes_caeruleus ENSCCEG00000009627
zonotrichia_albicollis ENSZALG00000013226
junco_hyemalis ENSJHYG00000006557
ficedula_albicollis ENSFALG00000005081
lepidothrix_coronata ENSLCOG00000010277
manacus_vitellinus ENSMVIG00005015667
melopsittacus_undulatus ENSMUNG00000006325
calidris_pygmaea ENSCPGG00000017045
calidris_pugnax ENSCPUG00000016055
anas_platyrhynchos_platyrhynchos ENSAPLG00000015533
anser_brachyrhynchus ENSABRG00000016209
meleagris_gallopavo ENSMGAG00000011804
gallus_gallus ENSGALG00000037644
coturnix_japonica ENSCJPG00005000278
numida_meleagris ENSNMEG00000004023
crocodylus_porosus ENSCPRG00005001215
gopherus_agassizii ENSGAGG00000015115
chelonoidis_abingdonii ENSCABG00000022520
chrysemys_picta_bellii ENSCPBG00000009543
pelodiscus_sinensis ENSPSIG00000016387
anolis_carolinensis ENSACAG00000010084
pogona_vitticeps ENSPVIG00000009768
salvator_merianae ENSSMRG00000010740
notechis_scutatus ENSNSUG00000013580
sphenodon_punctatus ENSSPUG00000017973
xenopus_tropicalis ENSXETG00000013712
latimeria_chalumnae ENSLACG00000008390
scleropages_formosus ENSSFOG00015009130
paramormyrops_kingsleyae ENSPKIG00000002574
scleropages_formosus ENSSFOG00015009011
paramormyrops_kingsleyae ENSPKIG00000002541
mola_mola ENSMMOG00000005342
takifugu_rubripes ENSTRUG00000002515
labrus_bergylta ENSLBEG00000028244
seriola_lalandi_dorsalis ENSSLDG00000007445
seriola_dumerili ENSSDUG00000007020
scophthalmus_maximus ENSSMAG00000020234
poecilia_latipinna ENSPLAG00000022514
poecilia_mexicana ENSPMEG00000011373
poecilia_reticulata ENSPREG00000010785
xiphophorus_maculatus ENSXMAG00000006343
fundulus_heteroclitus ENSFHEG00000019888
cyprinodon_variegatus ENSCVAG00000012293
kryptolebias_marmoratus ENSKMAG00000018454
oryzias_latipes_asm223471v1 ENSORLG00020004963
oryzias_latipes_asm223469v1 ENSORLG00015001738
oryzias_latipes_asm223467v1 ENSORLG00000029629
oryzias_melastigma ENSOMEG00000016879
pundamilia_nyererei ENSPNYG00000020918
haplochromis_burtoni ENSHBUG00000015407
astatotilapia_calliptera ENSACLG00000013825
