gopherus_agassizii ENSGAGG00000021102
chelonoidis_abingdonii ENSCABG00000002626
chrysemys_picta_bellii ENSCPBG00000023333
pelodiscus_sinensis ENSPSIG00000018156
crocodylus_porosus ENSCPRG00005002530
sphenodon_punctatus ENSSPUG00000013902
calidris_pygmaea ENSCPGG00000007114
calidris_pugnax ENSCPUG00000011100
melopsittacus_undulatus ENSMUNG00000008280
taeniopygia_guttata ENSTGUG00000004236
lonchura_striata_domestica ENSLSDG00000003149
serinus_canaria ENSSCAG00000005104
lepidothrix_coronata ENSLCOG00000012561
manacus_vitellinus ENSMVIG00005001397
manacus_vitellinus ENSMVIG00005001400
junco_hyemalis ENSJHYG00000007507
zonotrichia_albicollis ENSZALG00000003448
cyanistes_caeruleus ENSCCEG00000024258
parus_major ENSPMJG00000009464
ficedula_albicollis ENSFALG00000001424
anser_brachyrhynchus ENSABRG00000020228
anas_platyrhynchos_platyrhynchos ENSAPLG00000028351
meleagris_gallopavo ENSMGAG00000004680
coturnix_japonica ENSCJPG00005020309
numida_meleagris ENSNMEG00000007689
apteryx_owenii ENSAOWG00000015111
apteryx_rowi ENSARWG00000015660
apteryx_haastii ENSAHAG00000016118
dromaius_novaehollandiae ENSDNVG00000015488
nothoprocta_perdicaria ENSNPEG00000001660
pogona_vitticeps ENSPVIG00000015968
notechis_scutatus ENSNSUG00000008065
salvator_merianae ENSSMRG00000020876
ursus_maritimus ENSUMAG00000020615
ursus_americanus ENSUAMG00000028194
ailuropoda_melanoleuca ENSAMEG00000015846
neovison_vison ENSNVIG00000016113
canis_lupus_dingo ENSCAFG00020023006
canis_lupus_familiaris ENSCAFG00000020023
vulpes_vulpes ENSVVUG00000026059
panthera_tigris_altaica ENSPTIG00000014637
panthera_pardus ENSPPRG00000024842
felis_catus ENSFCAG00000005865
equus_caballus ENSECAG00000015161
equus_caballus ENSECAG00000037860
equus_asinus_asinus ENSEASG00005007517
bos_taurus ENSBTAG00000038831
bos_mutus ENSBMUG00000000812
bison_bison_bison ENSBBBG00000024125
ovis_aries ENSOARG00000009061
capra_hircus ENSCHIG00000025025
sus_scrofa ENSSSCG00000005665
saimiri_boliviensis_boliviensis ENSSBOG00000024385
cebus_capucinus_imitator ENSCCAG00000024162
callithrix_jacchus ENSCJAG00000020054
aotus_nancymaae ENSANAG00000036355
cercocebus_atys ENSCATG00000044875
papio_anubis ENSPANG00000025929
macaca_nemestrina ENSMNEG00000026623
chlorocebus_sabaeus ENSCSAG00000014469
pongo_abelii ENSPPYG00000019668
carlito_syrichta ENSTSYG00000035564
prolemur_simus ENSPSMG00000020240
microcebus_murinus ENSMICG00000005825
otolemur_garnettii ENSOGAG00000006233
mus_spicilegus ENSMSIG00000004133
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024305
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079484
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024845
rattus_norvegicus ENSRNOG00000016794
meriones_unguiculatus ENSMUGG00000009631
cricetulus_griseus_crigri_1.0 ENSCGRG00000004453
cricetulus_griseus_crigri-picr ENSCGRG00015015953
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022088
mesocricetus_auratus ENSMAUG00000018614
peromyscus_maniculatus_bairdii ENSPEMG00000010572
microtus_ochrogaster ENSMOCG00000009846
nannospalax_galili ENSNGAG00000010437
