notamacropus_eugenii ENSMEUG00000000349
phascolarctos_cinereus ENSPCIG00000022177
sarcophilus_harrisii ENSSHAG00000011770
monodelphis_domestica ENSMODG00000021418
pteropus_vampyrus ENSPVAG00000004055
myotis_lucifugus ENSMLUG00000000046
equus_caballus ENSECAG00000008051
equus_asinus_asinus ENSEASG00005002056
ursus_americanus ENSUAMG00000025314
ursus_americanus ENSUAMG00000027789
ursus_maritimus ENSUMAG00000007021
ailuropoda_melanoleuca ENSAMEG00000017740
mustela_putorius_furo ENSMPUG00000004343
neovison_vison ENSNVIG00000007617
canis_lupus_dingo ENSCAFG00020024154
canis_lupus_familiaris ENSCAFG00000018880
vulpes_vulpes ENSVVUG00000013660
panthera_pardus ENSPPRG00000011410
panthera_tigris_altaica ENSPTIG00000009675
felis_catus ENSFCAG00000000015
capra_hircus ENSCHIG00000000257
capra_hircus ENSCHIG00000000216
ovis_aries ENSOARG00000002062
bos_taurus ENSBTAG00000013380
bos_mutus ENSBMUG00000010194
bison_bison_bison ENSBBBG00000013803
tursiops_truncatus ENSTTRG00000006931
sus_scrofa ENSSSCG00000003673
erinaceus_europaeus ENSEEUG00000013702
sorex_araneus ENSSARG00000013431
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023287
mus_spicilegus ENSMSIG00000019835
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024542
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022375
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019104
rattus_norvegicus ENSRNOG00000042879
meriones_unguiculatus ENSMUGG00000013407
cricetulus_griseus_crigri-picr ENSCGRG00015017150
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007358
cricetulus_griseus_crigri_1.0 ENSCGRG00000008695
mesocricetus_auratus ENSMAUG00000001097
peromyscus_maniculatus_bairdii ENSPEMG00000022380
microtus_ochrogaster ENSMOCG00000018904
nannospalax_galili ENSNGAG00000013854
jaculus_jaculus ENSJJAG00000000778
dipodomys_ordii ENSDORG00000029330
ictidomys_tridecemlineatus ENSSTOG00000015538
urocitellus_parryii ENSUPAG00010017168
spermophilus_dauricus ENSSDAG00000017662
marmota_marmota_marmota ENSMMMG00000019695
octodon_degus ENSODEG00000000980
chinchilla_lanigera ENSCLAG00000008357
cavia_porcellus ENSCPOG00000006318
cavia_aperea ENSCAPG00000017223
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017832
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007677
fukomys_damarensis ENSFDAG00000007543
oryctolagus_cuniculus ENSOCUG00000012765
ochotona_princeps ENSOPRG00000002317
tupaia_belangeri ENSTBEG00000004875
pan_troglodytes ENSPTRG00000009886
pan_paniscus ENSPPAG00000023155
homo_sapiens ENSG00000101639
gorilla_gorilla ENSGGOG00000003293
pongo_abelii ENSPPYG00000029698
nomascus_leucogenys ENSNLEG00000009120
piliocolobus_tephrosceles ENSPTEG00000028571
colobus_angolensis_palliatus ENSCANG00000003274
rhinopithecus_bieti ENSRBIG00000028675
rhinopithecus_roxellana ENSRROG00000013288
cercocebus_atys ENSCATG00000035337
mandrillus_leucophaeus ENSMLEG00000027575
theropithecus_gelada ENSTGEG00000008650
papio_anubis ENSPANG00000010064
macaca_nemestrina ENSMNEG00000021782
macaca_fascicularis ENSMFAG00000001833
chlorocebus_sabaeus ENSCSAG00000017492
cebus_capucinus_imitator ENSCCAG00000027510
saimiri_boliviensis_boliviensis ENSSBOG00000021345
callithrix_jacchus ENSCJAG00000005208
aotus_nancymaae ENSANAG00000025251
carlito_syrichta ENSTSYG00000008916
propithecus_coquereli ENSPCOG00000028338
microcebus_murinus ENSMICG00000017316
prolemur_simus ENSPSMG00000012133
otolemur_garnettii ENSOGAG00000013621
procavia_capensis ENSPCAG00000011972
echinops_telfairi ENSETEG00000002844
loxodonta_africana ENSLAFG00000007439
dasypus_novemcinctus ENSDNOG00000013248
choloepus_hoffmanni ENSCHOG00000001781
ornithorhynchus_anatinus ENSOANG00000022018
eptatretus_burgeri ENSEBUG00000003748
ornithorhynchus_anatinus ENSOANG00000002688
ornithorhynchus_anatinus ENSOANG00000003107
sphenodon_punctatus ENSSPUG00000012760
sphenodon_punctatus ENSSPUG00000012780
pogona_vitticeps ENSPVIG00000020394
anolis_carolinensis ENSACAG00000013197
notechis_scutatus ENSNSUG00000009400
salvator_merianae ENSSMRG00000003503
apteryx_owenii ENSAOWG00000018309
apteryx_rowi ENSARWG00000016093
apteryx_haastii ENSAHAG00000014814
dromaius_novaehollandiae ENSDNVG00000010129
nothoprocta_perdicaria ENSNPEG00000006913
manacus_vitellinus ENSMVIG00005008551
lepidothrix_coronata ENSLCOG00000015829
junco_hyemalis ENSJHYG00000015733
zonotrichia_albicollis ENSZALG00000017235
serinus_canaria ENSSCAG00000007935
taeniopygia_guttata ENSTGUG00000009492
lonchura_striata_domestica ENSLSDG00000013943
parus_major ENSPMJG00000014357
cyanistes_caeruleus ENSCCEG00000003186
calidris_pugnax ENSCPUG00000006631
calidris_pygmaea ENSCPGG00000003617
calidris_pygmaea ENSCPGG00000003580
melopsittacus_undulatus ENSMUNG00000003543
anser_brachyrhynchus ENSABRG00000007067
