phascolarctos_cinereus ENSPCIG00000008055
notamacropus_eugenii ENSMEUG00000000972
monodelphis_domestica ENSMODG00000010210
cercocebus_atys ENSCATG00000031275
chlorocebus_sabaeus ENSCSAG00000006993
mandrillus_leucophaeus ENSMLEG00000039775
colobus_angolensis_palliatus ENSCANG00000042000
gorilla_gorilla ENSGGOG00000012193
saimiri_boliviensis_boliviensis ENSSBOG00000034135
ochotona_princeps ENSOPRG00000015926
mus_spicilegus ENSMSIG00000019463
rattus_norvegicus ENSRNOG00000021156
cricetulus_griseus_crigri_1.0 ENSCGRG00000012552
castor_canadensis ENSCCNG00000026251
ictidomys_tridecemlineatus ENSSTOG00000014290
urocitellus_parryii ENSUPAG00010007726
fukomys_damarensis ENSFDAG00000013140
propithecus_coquereli ENSPCOG00000015577
carlito_syrichta ENSTSYG00000035870
ursus_maritimus ENSUMAG00000001433
ursus_americanus ENSUAMG00000015198
mustela_putorius_furo ENSMPUG00000013232
myotis_lucifugus ENSMLUG00000006955
ovis_aries ENSOARG00000005273
bison_bison_bison ENSBBBG00000020455
bos_mutus ENSBMUG00000014729
bos_taurus ENSBTAG00000047567
tursiops_truncatus ENSTTRG00000010265
capra_hircus ENSCHIG00000024766
sus_scrofa ENSSSCG00000013037
equus_caballus ENSECAG00000010539
equus_asinus_asinus ENSEASG00005019974
erinaceus_europaeus ENSEEUG00000012858
panthera_tigris_altaica ENSPTIG00000014509
panthera_pardus ENSPPRG00000012528
felis_catus ENSFCAG00000005946
neovison_vison ENSNVIG00000019672
ailuropoda_melanoleuca ENSAMEG00000018033
vulpes_vulpes ENSVVUG00000029771
canis_lupus_dingo ENSCAFG00020014120
pteropus_vampyrus ENSPVAG00000017116
marmota_marmota_marmota ENSMMMG00000007651
spermophilus_dauricus ENSSDAG00000008957
dipodomys_ordii ENSDORG00000001629
cricetulus_griseus_crigri-picr ENSCGRG00015010749
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019009
mesocricetus_auratus ENSMAUG00000013835
microtus_ochrogaster ENSMOCG00000021740
peromyscus_maniculatus_bairdii ENSPEMG00000012050
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023534
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024962
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022624
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014118
meriones_unguiculatus ENSMUGG00000004450
nannospalax_galili ENSNGAG00000007896
nannospalax_galili ENSNGAG00000000347
nannospalax_galili ENSNGAG00000022801
nannospalax_galili ENSNGAG00000016435
jaculus_jaculus ENSJJAG00000005482
octodon_degus ENSODEG00000016602
chinchilla_lanigera ENSCLAG00000016750
cavia_porcellus ENSCPOG00000032042
cavia_aperea ENSCAPG00000010087
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013921
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013661
microcebus_murinus ENSMICG00000016957
prolemur_simus ENSPSMG00000003600
otolemur_garnettii ENSOGAG00000007142
pan_troglodytes ENSPTRG00000003825
pan_paniscus ENSPPAG00000038720
homo_sapiens ENSG00000173511
pongo_abelii ENSPPYG00000003113
nomascus_leucogenys ENSNLEG00000004864
rhinopithecus_roxellana ENSRROG00000000444
rhinopithecus_bieti ENSRBIG00000034954
piliocolobus_tephrosceles ENSPTEG00000019216
macaca_fascicularis ENSMFAG00000044556
macaca_nemestrina ENSMNEG00000044681
macaca_mulatta ENSMMUG00000012944
theropithecus_gelada ENSTGEG00000012730
papio_anubis ENSPANG00000003693
cebus_capucinus_imitator ENSCCAG00000020828
callithrix_jacchus ENSCJAG00000018126
aotus_nancymaae ENSANAG00000024046
loxodonta_africana ENSLAFG00000025678
procavia_capensis ENSPCAG00000000875
echinops_telfairi ENSETEG00000006670
canis_lupus_familiaris ENSCAFG00000014577
choloepus_hoffmanni ENSCHOG00000001148
ornithorhynchus_anatinus ENSOANG00000021480
