notamacropus_eugenii ENSMEUG00000007229
sarcophilus_harrisii ENSSHAG00000005966
phascolarctos_cinereus ENSPCIG00000028167
sarcophilus_harrisii ENSSHAG00000017112
monodelphis_domestica ENSMODG00000001450
capra_hircus ENSCHIG00000016678
ovis_aries ENSOARG00000007831
bos_mutus ENSBMUG00000002617
bos_taurus ENSBTAG00000039197
sus_scrofa ENSSSCG00000031700
tursiops_truncatus ENSTTRG00000007549
vicugna_pacos ENSVPAG00000006156
myotis_lucifugus ENSMLUG00000013455
pteropus_vampyrus ENSPVAG00000000059
equus_asinus_asinus ENSEASG00005005316
equus_caballus ENSECAG00000004240
ursus_maritimus ENSUMAG00000000390
ursus_americanus ENSUAMG00000008203
ailuropoda_melanoleuca ENSAMEG00000013641
mustela_putorius_furo ENSMPUG00000008036
neovison_vison ENSNVIG00000007833
canis_lupus_dingo ENSCAFG00020011024
canis_lupus_familiaris ENSCAFG00000015634
vulpes_vulpes ENSVVUG00000015019
panthera_pardus ENSPPRG00000011607
panthera_tigris_altaica ENSPTIG00000018942
felis_catus ENSFCAG00000011316
sorex_araneus ENSSARG00000009278
castor_canadensis ENSCCNG00000023388
dipodomys_ordii ENSDORG00000010092
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000005107
mus_spicilegus ENSMSIG00000025742
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028178
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027181
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016965
rattus_norvegicus ENSRNOG00000005302
meriones_unguiculatus ENSMUGG00000021586
meriones_unguiculatus ENSMUGG00000021574
cricetulus_griseus_crigri_1.0 ENSCGRG00000018104
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022915
cricetulus_griseus_crigri-picr ENSCGRG00015023488
mesocricetus_auratus ENSMAUG00000017473
microtus_ochrogaster ENSMOCG00000010628
peromyscus_maniculatus_bairdii ENSPEMG00000018946
nannospalax_galili ENSNGAG00000018562
jaculus_jaculus ENSJJAG00000012420
ictidomys_tridecemlineatus ENSSTOG00000023633
urocitellus_parryii ENSUPAG00010016627
spermophilus_dauricus ENSSDAG00000004629
marmota_marmota_marmota ENSMMMG00000015685
chinchilla_lanigera ENSCLAG00000009235
octodon_degus ENSODEG00000009108
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013994
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017198
fukomys_damarensis ENSFDAG00000018840
cavia_porcellus ENSCPOG00000004864
cavia_aperea ENSCAPG00000007818
ochotona_princeps ENSOPRG00000007303
oryctolagus_cuniculus ENSOCUG00000011611
homo_sapiens ENSG00000109667
gorilla_gorilla ENSGGOG00000015358
pan_troglodytes ENSPTRG00000015915
pan_paniscus ENSPPAG00000031738
pongo_abelii ENSPPYG00000014605
nomascus_leucogenys ENSNLEG00000034367
saimiri_boliviensis_boliviensis ENSSBOG00000022402
callithrix_jacchus ENSCJAG00000000103
aotus_nancymaae ENSANAG00000028918
cebus_capucinus_imitator ENSCCAG00000031331
macaca_fascicularis ENSMFAG00000042334
macaca_mulatta ENSMMUG00000002785
macaca_nemestrina ENSMNEG00000009212
papio_anubis ENSPANG00000032832
theropithecus_gelada ENSTGEG00000025989
cercocebus_atys ENSCATG00000037675
mandrillus_leucophaeus ENSMLEG00000035736
chlorocebus_sabaeus ENSCSAG00000016298
rhinopithecus_roxellana ENSRROG00000038990
rhinopithecus_bieti ENSRBIG00000044385
colobus_angolensis_palliatus ENSCANG00000035699
piliocolobus_tephrosceles ENSPTEG00000038315
carlito_syrichta ENSTSYG00000001005
otolemur_garnettii ENSOGAG00000000323
microcebus_murinus ENSMICG00000043713
tupaia_belangeri ENSTBEG00000015512
echinops_telfairi ENSETEG00000001353
procavia_capensis ENSPCAG00000000341
dasypus_novemcinctus ENSDNOG00000005232
choloepus_hoffmanni ENSCHOG00000002230
ornithorhynchus_anatinus ENSOANG00000007038
anas_platyrhynchos_platyrhynchos ENSAPLG00000001225
anser_brachyrhynchus ENSABRG00000001231
gallus_gallus ENSGALG00000014971
coturnix_japonica ENSCJPG00005018441
meleagris_gallopavo ENSMGAG00000012697
numida_meleagris ENSNMEG00000019241
manacus_vitellinus ENSMVIG00005004144
lepidothrix_coronata ENSLCOG00000015554
taeniopygia_guttata ENSTGUG00000009891
taeniopygia_guttata ENSTGUG00000016561
lonchura_striata_domestica ENSLSDG00000007036
serinus_canaria ENSSCAG00000000527
zonotrichia_albicollis ENSZALG00000007603
junco_hyemalis ENSJHYG00000017613
ficedula_albicollis ENSFALG00000009381
parus_major ENSPMJG00000016395
cyanistes_caeruleus ENSCCEG00000022908
calidris_pygmaea ENSCPGG00000010431
calidris_pugnax ENSCPUG00000002965
melopsittacus_undulatus ENSMUNG00000016133
apteryx_owenii ENSAOWG00000006427
apteryx_rowi ENSARWG00000000287
apteryx_haastii ENSAHAG00000019301
apteryx_rowi ENSARWG00000014291
nothoprocta_perdicaria ENSNPEG00000002655
dromaius_novaehollandiae ENSDNVG00000003495
crocodylus_porosus ENSCPRG00005003940
chelonoidis_abingdonii ENSCABG00000020475
gopherus_agassizii ENSGAGG00000018386
chrysemys_picta_bellii ENSCPBG00000005649
pelodiscus_sinensis ENSPSIG00000014593
anolis_carolinensis ENSACAG00000010759
pogona_vitticeps ENSPVIG00000011222
notechis_scutatus ENSNSUG00000010233
salvator_merianae ENSSMRG00000023436
sphenodon_punctatus ENSSPUG00000007517
xenopus_tropicalis ENSXETG00000015992
latimeria_chalumnae ENSLACG00000022502
cynoglossus_semilaevis ENSCSEG00000005718
cynoglossus_semilaevis ENSCSEG00000005698
scophthalmus_maximus ENSSMAG00000010195
seriola_lalandi_dorsalis ENSSLDG00000017022
seriola_dumerili ENSSDUG00000022204
takifugu_rubripes ENSTRUG00000014400
tetraodon_nigroviridis ENSTNIG00000011105
mola_mola ENSMMOG00000012640
gasterosteus_aculeatus ENSGACG00000009129
labrus_bergylta ENSLBEG00000027558
hippocampus_comes ENSHCOG00000013719
poecilia_formosa ENSPFOG00000011016
poecilia_latipinna ENSPLAG00000007348
poecilia_reticulata ENSPREG00000019657
xiphophorus_maculatus ENSXMAG00000002081
gambusia_affinis ENSGAFG00000020522
xiphophorus_couchianus ENSXCOG00000010417
poecilia_mexicana ENSPMEG00000015402
poecilia_latipinna ENSPLAG00000010830
fundulus_heteroclitus ENSFHEG00000001474
cyprinodon_variegatus ENSCVAG00000007215
kryptolebias_marmoratus ENSKMAG00000018697
oryzias_latipes_asm223471v1 ENSORLG00020000234
oryzias_latipes_asm223469v1 ENSORLG00015004992
oryzias_latipes_asm223467v1 ENSORLG00000008309
oryzias_melastigma ENSOMEG00000002881
amphiprion_ocellaris ENSAOCG00000007081
amphiprion_percula ENSAPEG00000001938
acanthochromis_polyacanthus ENSAPOG00000013949
stegastes_partitus ENSSPAG00000001344
maylandia_zebra ENSMZEG00005026839
astatotilapia_calliptera ENSACLG00000012902
haplochromis_burtoni ENSHBUG00000020837
pundamilia_nyererei ENSPNYG00000002795
neolamprologus_brichardi ENSNBRG00000019356
oreochromis_niloticus ENSONIG00000020369
amphilophus_citrinellus ENSACIG00000003418
monopterus_albus ENSMALG00000002789
mastacembelus_armatus ENSMAMG00000019643
anabas_testudineus ENSATEG00000023532
periophthalmus_magnuspinnatus ENSPMGG00000016109
gadus_morhua ENSGMOG00000002781
esox_lucius ENSELUG00000001572
astyanax_mexicanus ENSAMXG00000037535
pygocentrus_nattereri ENSPNAG00000002477
ictalurus_punctatus ENSIPUG00000000360
danio_rerio ENSDARG00000117001
scleropages_formosus ENSSFOG00015005679
paramormyrops_kingsleyae ENSPKIG00000003931
lepisosteus_oculatus ENSLOCG00000009930
petromyzon_marinus ENSPMAG00000000480
