takifugu_rubripes ENSTRUG00000022291
tetraodon_nigroviridis ENSTNIG00000019060
labrus_bergylta ENSLBEG00000025767
scophthalmus_maximus ENSSMAG00000001117
cynoglossus_semilaevis ENSCSEG00000009319
oryzias_latipes_asm223469v1 ENSORLG00015016749
oryzias_latipes_asm223471v1 ENSORLG00020018721
oryzias_melastigma ENSOMEG00000004864
kryptolebias_marmoratus ENSKMAG00000008690
anabas_testudineus ENSATEG00000000972
mastacembelus_armatus ENSMAMG00000005224
maylandia_zebra ENSMZEG00005003787
astatotilapia_calliptera ENSACLG00000027439
haplochromis_burtoni ENSHBUG00000015001
oreochromis_niloticus ENSONIG00000012053
amphilophus_citrinellus ENSACIG00000019432
stegastes_partitus ENSSPAG00000023281
amphiprion_percula ENSAPEG00000012645
acanthochromis_polyacanthus ENSAPOG00000024085
monopterus_albus ENSMALG00000009877
seriola_lalandi_dorsalis ENSSLDG00000005265
seriola_dumerili ENSSDUG00000011403
xiphophorus_maculatus ENSXMAG00000025676
xiphophorus_couchianus ENSXCOG00000017493
poecilia_mexicana ENSPMEG00000023472
poecilia_reticulata ENSPREG00000008543
poecilia_latipinna ENSPLAG00000004195
gambusia_affinis ENSGAFG00000005892
fundulus_heteroclitus ENSFHEG00000019219
cyprinodon_variegatus ENSCVAG00000022076
hippocampus_comes ENSHCOG00000010133
periophthalmus_magnuspinnatus ENSPMGG00000020138
esox_lucius ENSELUG00000020520
pygocentrus_nattereri ENSPNAG00000023932
astyanax_mexicanus ENSAMXG00000041202
ictalurus_punctatus ENSIPUG00000013139
danio_rerio ENSDARG00000026369
scleropages_formosus ENSSFOG00015022452
mastacembelus_armatus ENSMAMG00000007587
periophthalmus_magnuspinnatus ENSPMGG00000005706
labrus_bergylta ENSLBEG00000012894
oryzias_latipes_asm223471v1 ENSORLG00020006265
oryzias_latipes_asm223469v1 ENSORLG00015003648
poecilia_formosa ENSPFOG00000019650
poecilia_formosa ENSPFOG00000017503
poecilia_mexicana ENSPMEG00000011288
poecilia_latipinna ENSPLAG00000019875
poecilia_reticulata ENSPREG00000015201
xiphophorus_couchianus ENSXCOG00000016642
xiphophorus_maculatus ENSXMAG00000022116
amphiprion_ocellaris ENSAOCG00000023005
amphiprion_percula ENSAPEG00000023741
seriola_dumerili ENSSDUG00000021932
seriola_lalandi_dorsalis ENSSLDG00000001582
anabas_testudineus ENSATEG00000005619
gasterosteus_aculeatus ENSGACG00000001512
kryptolebias_marmoratus ENSKMAG00000003441
cyprinodon_variegatus ENSCVAG00000017771
pundamilia_nyererei ENSPNYG00000022922
astatotilapia_calliptera ENSACLG00000006631
haplochromis_burtoni ENSHBUG00000021164
maylandia_zebra ENSMZEG00005018559
oreochromis_niloticus ENSONIG00000017434
neolamprologus_brichardi ENSNBRG00000016720
amphilophus_citrinellus ENSACIG00000000780
stegastes_partitus ENSSPAG00000006143
acanthochromis_polyacanthus ENSAPOG00000007144
gadus_morhua ENSGMOG00000015488
esox_lucius ENSELUG00000006876
paramormyrops_kingsleyae ENSPKIG00000015396
lepisosteus_oculatus ENSLOCG00000003268
notamacropus_eugenii ENSMEUG00000003408
phascolarctos_cinereus ENSPCIG00000025866
monodelphis_domestica ENSMODG00000000393
sarcophilus_harrisii ENSSHAG00000005549
echinops_telfairi ENSETEG00000000220
loxodonta_africana ENSLAFG00000005002
propithecus_coquereli ENSPCOG00000016714
propithecus_coquereli ENSPCOG00000015760
propithecus_coquereli ENSPCOG00000023484
prolemur_simus ENSPSMG00000019058
microcebus_murinus ENSMICG00000026878
saimiri_boliviensis_boliviensis ENSSBOG00000034654
callithrix_jacchus ENSCJAG00000021436
aotus_nancymaae ENSANAG00000038433
cebus_capucinus_imitator ENSCCAG00000026944
aotus_nancymaae ENSANAG00000035978
pan_troglodytes ENSPTRG00000046338
pan_paniscus ENSPPAG00000040335
gorilla_gorilla ENSGGOG00000044092
rhinopithecus_bieti ENSRBIG00000035148
rhinopithecus_roxellana ENSRROG00000039151
colobus_angolensis_palliatus ENSCANG00000029986
carlito_syrichta ENSTSYG00000002108
rhinopithecus_bieti ENSRBIG00000044747
rhinopithecus_roxellana ENSRROG00000011622
piliocolobus_tephrosceles ENSPTEG00000026333
colobus_angolensis_palliatus ENSCANG00000034662
theropithecus_gelada ENSTGEG00000002210
theropithecus_gelada ENSTGEG00000002966
mandrillus_leucophaeus ENSMLEG00000001896
cercocebus_atys ENSCATG00000041961
macaca_nemestrina ENSMNEG00000028613
macaca_fascicularis ENSMFAG00000040570
macaca_mulatta ENSMMUG00000011126
papio_anubis ENSPANG00000010073
pan_troglodytes ENSPTRG00000012401
pan_paniscus ENSPPAG00000038470
gorilla_gorilla ENSGGOG00000010372
homo_sapiens ENSG00000155368
pongo_abelii ENSPPYG00000012788
nomascus_leucogenys ENSNLEG00000010290
rhinopithecus_bieti ENSRBIG00000030075
