anolis_carolinensis ENSACAG00000014196
pogona_vitticeps ENSPVIG00000023627
notechis_scutatus ENSNSUG00000016532
salvator_merianae ENSSMRG00000011378
sphenodon_punctatus ENSSPUG00000015335
calidris_pygmaea ENSCPGG00000006184
calidris_pugnax ENSCPUG00000011077
melopsittacus_undulatus ENSMUNG00000001158
anser_brachyrhynchus ENSABRG00000010678
anas_platyrhynchos_platyrhynchos ENSAPLG00000028885
meleagris_gallopavo ENSMGAG00000004087
coturnix_japonica ENSCJPG00005020097
gallus_gallus ENSGALG00000033760
numida_meleagris ENSNMEG00000006774
cyanistes_caeruleus ENSCCEG00000001997
parus_major ENSPMJG00000009486
ficedula_albicollis ENSFALG00000001388
lonchura_striata_domestica ENSLSDG00000001152
taeniopygia_guttata ENSTGUG00000003851
serinus_canaria ENSSCAG00000006331
junco_hyemalis ENSJHYG00000010190
zonotrichia_albicollis ENSZALG00000001591
lepidothrix_coronata ENSLCOG00000006886
manacus_vitellinus ENSMVIG00005003103
apteryx_owenii ENSAOWG00000011674
apteryx_rowi ENSARWG00000017921
apteryx_haastii ENSAHAG00000014266
dromaius_novaehollandiae ENSDNVG00000007586
nothoprocta_perdicaria ENSNPEG00000002018
pogona_vitticeps ENSPVIG00000025723
chelonoidis_abingdonii ENSCABG00000002209
gopherus_agassizii ENSGAGG00000023033
chrysemys_picta_bellii ENSCPBG00000024615
pelodiscus_sinensis ENSPSIG00000017553
crocodylus_porosus ENSCPRG00005000726
ornithorhynchus_anatinus ENSOANG00000013457
ornithorhynchus_anatinus ENSOANG00000031064
notamacropus_eugenii ENSMEUG00000000230
notamacropus_eugenii ENSMEUG00000002540
phascolarctos_cinereus ENSPCIG00000026669
sarcophilus_harrisii ENSSHAG00000018635
monodelphis_domestica ENSMODG00000005748
pan_troglodytes ENSPTRG00000021411
pan_troglodytes ENSPTRG00000048759
pan_paniscus ENSPPAG00000026594
homo_sapiens ENSG00000148334
gorilla_gorilla ENSGGOG00000013692
pongo_abelii ENSPPYG00000019642
nomascus_leucogenys ENSNLEG00000017529
rhinopithecus_bieti ENSRBIG00000031136
rhinopithecus_roxellana ENSRROG00000041241
piliocolobus_tephrosceles ENSPTEG00000014874
colobus_angolensis_palliatus ENSCANG00000036736
theropithecus_gelada ENSTGEG00000021021
papio_anubis ENSPANG00000024868
macaca_mulatta ENSMMUG00000018258
macaca_nemestrina ENSMNEG00000043945
macaca_fascicularis ENSMFAG00000035442
chlorocebus_sabaeus ENSCSAG00000014017
cercocebus_atys ENSCATG00000041852
mandrillus_leucophaeus ENSMLEG00000040301
cebus_capucinus_imitator ENSCCAG00000036490
saimiri_boliviensis_boliviensis ENSSBOG00000035821
callithrix_jacchus ENSCJAG00000019932
aotus_nancymaae ENSANAG00000035454
saimiri_boliviensis_boliviensis ENSSBOG00000012374
aotus_nancymaae ENSANAG00000021340
carlito_syrichta ENSTSYG00000030982
prolemur_simus ENSPSMG00000007775
propithecus_coquereli ENSPCOG00000009389
microcebus_murinus ENSMICG00000009604
tupaia_belangeri ENSTBEG00000013933
oryctolagus_cuniculus ENSOCUG00000026400
mus_spicilegus ENSMSIG00000011545
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026820
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024350
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023433
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024890
rattus_norvegicus ENSRNOG00000014050
meriones_unguiculatus ENSMUGG00000012360
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013052
cricetulus_griseus_crigri-picr ENSCGRG00015006374
mesocricetus_auratus ENSMAUG00000017701
microtus_ochrogaster ENSMOCG00000011339
peromyscus_maniculatus_bairdii ENSPEMG00000014378
nannospalax_galili ENSNGAG00000019435
castor_canadensis ENSCCNG00000027431
chinchilla_lanigera ENSCLAG00000012409
octodon_degus ENSODEG00000003544
cavia_aperea ENSCAPG00000009440
cavia_porcellus ENSCPOG00000034883
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014234
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001897
dipodomys_ordii ENSDORG00000004322
jaculus_jaculus ENSJJAG00000016746
fukomys_damarensis ENSFDAG00000008307
urocitellus_parryii ENSUPAG00010014679
ictidomys_tridecemlineatus ENSSTOG00000005312
spermophilus_dauricus ENSSDAG00000010487
marmota_marmota_marmota ENSMMMG00000017074
otolemur_garnettii ENSOGAG00000011029
ovis_aries ENSOARG00000010878
ovis_aries ENSOARG00000001286
capra_hircus ENSCHIG00000026833
bos_taurus ENSBTAG00000016218
bos_mutus ENSBMUG00000019395
bison_bison_bison ENSBBBG00000021308
tursiops_truncatus ENSTTRG00000016476
