latimeria_chalumnae ENSLACG00000012070
xenopus_tropicalis ENSXETG00000030426
paramormyrops_kingsleyae ENSPKIG00000015551
ornithorhynchus_anatinus ENSOANG00000009415
ornithorhynchus_anatinus ENSOANG00000030567
pan_troglodytes ENSPTRG00000022416
pan_paniscus ENSPPAG00000042079
homo_sapiens ENSG00000198910
gorilla_gorilla ENSGGOG00000040352
pongo_abelii ENSPPYG00000020858
nomascus_leucogenys ENSNLEG00000013647
colobus_angolensis_palliatus ENSCANG00000042098
piliocolobus_tephrosceles ENSPTEG00000010110
rhinopithecus_roxellana ENSRROG00000041494
rhinopithecus_bieti ENSRBIG00000036638
theropithecus_gelada ENSTGEG00000011149
chlorocebus_sabaeus ENSCSAG00000006864
cercocebus_atys ENSCATG00000041515
macaca_nemestrina ENSMNEG00000042796
macaca_mulatta ENSMMUG00000003379
papio_anubis ENSPANG00000013145
macaca_fascicularis ENSMFAG00000030653
mandrillus_leucophaeus ENSMLEG00000036326
cebus_capucinus_imitator ENSCCAG00000032233
saimiri_boliviensis_boliviensis ENSSBOG00000033301
callithrix_jacchus ENSCJAG00000011023
aotus_nancymaae ENSANAG00000035752
carlito_syrichta ENSTSYG00000025729
propithecus_coquereli ENSPCOG00000010437
prolemur_simus ENSPSMG00000023248
microcebus_murinus ENSMICG00000003486
otolemur_garnettii ENSOGAG00000015077
castor_canadensis ENSCCNG00000002083
dipodomys_ordii ENSDORG00000014093
mus_spicilegus ENSMSIG00000010072
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034318
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031391
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033163
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031706
rattus_norvegicus ENSRNOG00000061230
meriones_unguiculatus ENSMUGG00000016952
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020541
cricetulus_griseus_crigri-picr ENSCGRG00015005046
cricetulus_griseus_crigri_1.0 ENSCGRG00000006837
mesocricetus_auratus ENSMAUG00000008575
peromyscus_maniculatus_bairdii ENSPEMG00000011592
microtus_ochrogaster ENSMOCG00000018901
nannospalax_galili ENSNGAG00000013550
jaculus_jaculus ENSJJAG00000021077
urocitellus_parryii ENSUPAG00010012204
spermophilus_dauricus ENSSDAG00000002062
ictidomys_tridecemlineatus ENSSTOG00000008316
marmota_marmota_marmota ENSMMMG00000008292
cavia_porcellus ENSCPOG00000005519
cavia_aperea ENSCAPG00000008734
octodon_degus ENSODEG00000005259
chinchilla_lanigera ENSCLAG00000001453
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003403
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003749
fukomys_damarensis ENSFDAG00000010456
oryctolagus_cuniculus ENSOCUG00000001102
ochotona_princeps ENSOPRG00000005387
tupaia_belangeri ENSTBEG00000001642
pteropus_vampyrus ENSPVAG00000000456
myotis_lucifugus ENSMLUG00000014234
equus_caballus ENSECAG00000002810
equus_asinus_asinus ENSEASG00005019353
capra_hircus ENSCHIG00000000101
ovis_aries ENSOARG00000006092
bos_mutus ENSBMUG00000012610
bos_taurus ENSBTAG00000013462
tursiops_truncatus ENSTTRG00000007451
sus_scrofa ENSSSCG00000012787
ailuropoda_melanoleuca ENSAMEG00000018461
ursus_americanus ENSUAMG00000018840
mustela_putorius_furo ENSMPUG00000008943
neovison_vison ENSNVIG00000023921
canis_lupus_familiaris ENSCAFG00000019362
canis_lupus_dingo ENSCAFG00020022925
vulpes_vulpes ENSVVUG00000029611
panthera_pardus ENSPPRG00000010911
panthera_tigris_altaica ENSPTIG00000009761
felis_catus ENSFCAG00000008614
erinaceus_europaeus ENSEEUG00000008210
sorex_araneus ENSSARG00000010089
dasypus_novemcinctus ENSDNOG00000047606
procavia_capensis ENSPCAG00000000743
loxodonta_africana ENSLAFG00000021925
echinops_telfairi ENSETEG00000014670
phascolarctos_cinereus ENSPCIG00000003277
notamacropus_eugenii ENSMEUG00000012380
sarcophilus_harrisii ENSSHAG00000003280
monodelphis_domestica ENSMODG00000008677
ornithorhynchus_anatinus ENSOANG00000003355
gopherus_agassizii ENSGAGG00000006819
chelonoidis_abingdonii ENSCABG00000002849
chrysemys_picta_bellii ENSCPBG00000017650
anolis_carolinensis ENSACAG00000011487
pogona_vitticeps ENSPVIG00000019358
notechis_scutatus ENSNSUG00000015009
salvator_merianae ENSSMRG00000002421
lonchura_striata_domestica ENSLSDG00000005725
xenopus_tropicalis ENSXETG00000000719
astatotilapia_calliptera ENSACLG00000010149
astatotilapia_calliptera ENSACLG00000011798
maylandia_zebra ENSMZEG00005026903
haplochromis_burtoni ENSHBUG00000005811
pundamilia_nyererei ENSPNYG00000005602
oreochromis_niloticus ENSONIG00000014786
amphilophus_citrinellus ENSACIG00000009022
labrus_bergylta ENSLBEG00000025981
seriola_dumerili ENSSDUG00000023128
seriola_lalandi_dorsalis ENSSLDG00000009016
scophthalmus_maximus ENSSMAG00000016313
mastacembelus_armatus ENSMAMG00000008486
monopterus_albus ENSMALG00000000514
anabas_testudineus ENSATEG00000000530
xiphophorus_maculatus ENSXMAG00000000226
gambusia_affinis ENSGAFG00000002002
poecilia_formosa ENSPFOG00000001563
poecilia_mexicana ENSPMEG00000000871
poecilia_latipinna ENSPLAG00000005678
poecilia_reticulata ENSPREG00000002129
cyprinodon_variegatus ENSCVAG00000022591
kryptolebias_marmoratus ENSKMAG00000003768
oryzias_latipes_asm223469v1 ENSORLG00015016770
oryzias_latipes_asm223471v1 ENSORLG00020002828
oryzias_latipes_asm223467v1 ENSORLG00000019972
oryzias_melastigma ENSOMEG00000010709
amphiprion_percula ENSAPEG00000022064
amphiprion_ocellaris ENSAOCG00000014231
acanthochromis_polyacanthus ENSAPOG00000000216
stegastes_partitus ENSSPAG00000021069
cynoglossus_semilaevis ENSCSEG00000000504
hippocampus_comes ENSHCOG00000005516
tetraodon_nigroviridis ENSTNIG00000003492
tetraodon_nigroviridis ENSTNIG00000001988
takifugu_rubripes ENSTRUG00000010688
mola_mola ENSMMOG00000010126
periophthalmus_magnuspinnatus ENSPMGG00000007657
esox_lucius ENSELUG00000021621
pygocentrus_nattereri ENSPNAG00000011205
astyanax_mexicanus ENSAMXG00000041624
ictalurus_punctatus ENSIPUG00000014501
scleropages_formosus ENSSFOG00015011930
tetraodon_nigroviridis ENSTNIG00000015084
takifugu_rubripes ENSTRUG00000014373
mola_mola ENSMMOG00000006693
labrus_bergylta ENSLBEG00000009181
gasterosteus_aculeatus ENSGACG00000008823
mastacembelus_armatus ENSMAMG00000005964
monopterus_albus ENSMALG00000016701
anabas_testudineus ENSATEG00000021665
scophthalmus_maximus ENSSMAG00000001904
cynoglossus_semilaevis ENSCSEG00000001510
seriola_dumerili ENSSDUG00000011951
seriola_lalandi_dorsalis ENSSLDG00000009298
fundulus_heteroclitus ENSFHEG00000023434
cyprinodon_variegatus ENSCVAG00000022441
poecilia_formosa ENSPFOG00000010077
poecilia_mexicana ENSPMEG00000009739
poecilia_latipinna ENSPLAG00000019731
poecilia_reticulata ENSPREG00000021765
xiphophorus_maculatus ENSXMAG00000010902
gambusia_affinis ENSGAFG00000011139
kryptolebias_marmoratus ENSKMAG00000005329
oryzias_latipes_asm223467v1 ENSORLG00000007291
oryzias_latipes_asm223471v1 ENSORLG00020008416
oryzias_latipes_asm223469v1 ENSORLG00015001205
oryzias_melastigma ENSOMEG00000018404
astatotilapia_calliptera ENSACLG00000004611
maylandia_zebra ENSMZEG00005027229
pundamilia_nyererei ENSPNYG00000020761
haplochromis_burtoni ENSHBUG00000000070
neolamprologus_brichardi ENSNBRG00000015666
oreochromis_niloticus ENSONIG00000012032
amphilophus_citrinellus ENSACIG00000023139
amphiprion_ocellaris ENSAOCG00000009751
amphiprion_percula ENSAPEG00000001589
acanthochromis_polyacanthus ENSAPOG00000006196
stegastes_partitus ENSSPAG00000020948
hippocampus_comes ENSHCOG00000012044
periophthalmus_magnuspinnatus ENSPMGG00000023485
gadus_morhua ENSGMOG00000008339
esox_lucius ENSELUG00000009638
