notamacropus_eugenii ENSMEUG00000012461
phascolarctos_cinereus ENSPCIG00000003844
sarcophilus_harrisii ENSSHAG00000018133
monodelphis_domestica ENSMODG00000001625
chinchilla_lanigera ENSCLAG00000009819
octodon_degus ENSODEG00000001963
cavia_porcellus ENSCPOG00000025598
cavia_aperea ENSCAPG00000001609
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015074
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011435
fukomys_damarensis ENSFDAG00000013033
dipodomys_ordii ENSDORG00000006823
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015623
mus_spicilegus ENSMSIG00000012597
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026563
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028053
rattus_norvegicus ENSRNOG00000003816
meriones_unguiculatus ENSMUGG00000014240
cricetulus_griseus_crigri-picr ENSCGRG00015008079
cricetulus_griseus_crigri_1.0 ENSCGRG00000015403
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019593
mesocricetus_auratus ENSMAUG00000006788
peromyscus_maniculatus_bairdii ENSPEMG00000001422
microtus_ochrogaster ENSMOCG00000014042
nannospalax_galili ENSNGAG00000014924
jaculus_jaculus ENSJJAG00000011010
callithrix_jacchus ENSCJAG00000016018
saimiri_boliviensis_boliviensis ENSSBOG00000025874
cebus_capucinus_imitator ENSCCAG00000033176
aotus_nancymaae ENSANAG00000019898
pan_troglodytes ENSPTRG00000045809
pan_paniscus ENSPPAG00000041262
homo_sapiens ENSG00000152382
gorilla_gorilla ENSGGOG00000008168
pongo_abelii ENSPPYG00000000557
nomascus_leucogenys ENSNLEG00000014761
rhinopithecus_roxellana ENSRROG00000003293
rhinopithecus_bieti ENSRBIG00000044232
piliocolobus_tephrosceles ENSPTEG00000021779
colobus_angolensis_palliatus ENSCANG00000042130
theropithecus_gelada ENSTGEG00000008965
papio_anubis ENSPANG00000010530
mandrillus_leucophaeus ENSMLEG00000027247
cercocebus_atys ENSCATG00000033257
macaca_fascicularis ENSMFAG00000032577
macaca_nemestrina ENSMNEG00000011970
macaca_mulatta ENSMMUG00000017790
chlorocebus_sabaeus ENSCSAG00000010789
microcebus_murinus ENSMICG00000042075
propithecus_coquereli ENSPCOG00000020977
prolemur_simus ENSPSMG00000010532
otolemur_garnettii ENSOGAG00000007621
carlito_syrichta ENSTSYG00000011083
capra_hircus ENSCHIG00000014712
ovis_aries ENSOARG00000011859
bos_mutus ENSBMUG00000026559
bos_taurus ENSBTAG00000010456
bison_bison_bison ENSBBBG00000018915
vicugna_pacos ENSVPAG00000004936
tursiops_truncatus ENSTTRG00000015779
sus_scrofa ENSSSCG00000006318
ursus_americanus ENSUAMG00000022207
ursus_maritimus ENSUMAG00000011525
ailuropoda_melanoleuca ENSAMEG00000014071
neovison_vison ENSNVIG00000008119
mustela_putorius_furo ENSMPUG00000015688
canis_lupus_dingo ENSCAFG00020023038
canis_lupus_familiaris ENSCAFG00000015607
vulpes_vulpes ENSVVUG00000026377
panthera_tigris_altaica ENSPTIG00000008050
panthera_pardus ENSPPRG00000004853
felis_catus ENSFCAG00000010535
marmota_marmota_marmota ENSMMMG00000020592
ictidomys_tridecemlineatus ENSSTOG00000006199
spermophilus_dauricus ENSSDAG00000004116
urocitellus_parryii ENSUPAG00010000434
castor_canadensis ENSCCNG00000003684
oryctolagus_cuniculus ENSOCUG00000010561
ochotona_princeps ENSOPRG00000010398
tupaia_belangeri ENSTBEG00000007283
