Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0725)   P(D|M,rr[2]=0.3597)   P(D|M,rr[3]=0.9219)   P(D|M,rr[4]=2.6459)   Posterior mean        
1      0.00452566      0.0150705             0.00290178            0.000130272           6.78124e-08           0.124645              
2      8.94893e-08     9.70248e-10           5.2564e-08            1.87935e-07           1.16488e-07           1.39807               
3      7.54108e-08     3.97538e-13           2.75941e-10           1.12095e-08           2.90157e-07           2.57977               
4      2.47199e-06     5.44361e-08           9.27789e-07           3.26303e-06           5.6427e-06            1.84831               
5      5.52035e-06     6.27243e-07           6.97493e-06           1.0844e-05            3.63526e-06           1.004                 
6      1.33868e-06     3.46366e-09           2.56105e-07           1.65157e-06           3.44358e-06           2.00316               
7      0.00298403      0.000863701           0.00306453            0.0043806             0.00362728            1.24001               
8      0.022355        0.022355              0.022355              0.022355              0.022355              1                     
9      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
10     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
11     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
12     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
13     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
14     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
15     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
16     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
17     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
18     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
19     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
20     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
21     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
22     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
23     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
24     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
25     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
26     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
27     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
28     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
29     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
30     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
31     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
32     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
33     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
34     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
35     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
36     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
37     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
38     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
39     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
40     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
41     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
42     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
43     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
44     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
45     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
46     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
47     0.00696959      0.00127168            0.00561654            0.0103133             0.0106769             1.43015               
48     0.00156731      0.000721326           0.00223805            0.00241698            0.000892889           0.869006              
49     0.000422251     0.000210325           0.000597974           0.000591262           0.000289445           0.912528              
50     3.27547e-05     1.10625e-06           1.69968e-05           4.83603e-05           6.45555e-05           1.69125               
51     0.00147063      0.000565268           0.00191821            0.0023351             0.00106396            0.968766              
52     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
53     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
54     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
55     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
56     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
57     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
58     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
60     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
