Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0660)   P(D|M,rr[2]=0.3448)   P(D|M,rr[3]=0.9097)   P(D|M,rr[4]=2.6796)   Posterior mean        
1      0.00496466      0.016036              0.00361235            0.000209776           5.31901e-07           0.125671              
2      0.000180483     0.000225907           0.000365806           0.000122123           8.09576e-06           0.379268              
3      3.07418e-06     1.09057e-07           2.0982e-06            6.17614e-06           3.91332e-06           1.36906               
4      1.48134e-06     3.74787e-08           6.74011e-07           2.2593e-06            2.95456e-06           1.72261               
5      1.41367e-05     6.32408e-07           1.02685e-05           2.66329e-05           1.9013e-05            1.39276               
6      2.63138e-06     1.34614e-08           9.44106e-07           4.64186e-06           4.9261e-06            1.68627               
7      9.10351e-09     2.00173e-11           1.88007e-09           1.17651e-08           2.27489e-08           1.98575               
8      4.56956e-08     2.84451e-12           1.49372e-09           3.08335e-08           1.50452e-07           2.36189               
9      0.0110288       0.0205851             0.0146013             0.00749988            0.00142888            0.38634               
10     0.000518448     4.91793e-05           0.000258051           0.000625941           0.00114062            1.79285               
11     0.000410776     5.79678e-05           0.00026015            0.000522418           0.000802569           1.65497               
12     2.22953e-07     7.65942e-11           8.89933e-09           1.07321e-07           7.75517e-07           2.44306               
13     1.65708e-08     2.48099e-13           1.5491e-10            4.5607e-09            6.15675e-08           2.55233               
14     9.33044e-08     3.96723e-12           1.97141e-09           4.18564e-08           3.29386e-07           2.46872               
15     3.10785e-07     1.33998e-11           3.22659e-09           8.07381e-08           1.15916e-06           2.55854               
16     6.14649e-09     2.59413e-12           2.85045e-10           3.16872e-09           2.11296e-08           2.42412               
17     4.90374e-07     2.48058e-10           2.40289e-08           2.40559e-07           1.69666e-06           2.43358               
18     1.07148e-05     1.01216e-05           2.1175e-05            1.04887e-05           1.07396e-06           0.47568               
19     8.28087e-07     1.32652e-08           2.75854e-07           1.11455e-06           1.90868e-06           1.87913               
20     2.34783e-05     4.74881e-06           4.4069e-05            4.11947e-05           3.90079e-06           0.675446              
21     7.34276e-10     4.94641e-15           8.55846e-12           2.5363e-10            2.67491e-09           2.51993               
22     5.1397e-08      8.95951e-11           8.4011e-09            6.44723e-08           1.32625e-07           2.02799               
23     1.397e-05       2.14172e-06           2.27797e-05           2.72627e-05           3.69586e-06           0.764116              
24     0.000224584     0.00018963            0.000431823           0.000254175           2.27076e-05           0.50477               
25     1.04308e-06     1.92844e-09           1.67193e-07           1.21268e-06           2.79053e-06           2.07039               
26     2.7143e-05      1.45856e-06           2.29213e-05           5.5742e-05            2.845e-05             1.24287               
27     0.0167835       0.0450425             0.0185192             0.00350972            6.26814e-05           0.189429              
28     9.1652e-06      2.42009e-06           1.95359e-05           1.41171e-05           5.87695e-07           0.581323              
29     0.0193052       0.0397425             0.0258061             0.010868              0.000804048           0.305099              
30     0.0182813       0.0508449             0.0190973             0.00312969            5.34394e-05           0.176803              
31     0.00384694      0.0104455             0.00424335            0.000695772           3.14118e-06           0.181537              
32     0.0135656       0.043119              0.0103517             0.000786124           5.36053e-06           0.131643              
33     0.0167835       0.0450425             0.0185192             0.00350972            6.26814e-05           0.189429              
34     0.00384694      0.0104455             0.00424335            0.000695772           3.14118e-06           0.181537              
35     0.0167835       0.0450425             0.0185192             0.00350972            6.26814e-05           0.189429              
