Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0725)   P(D|M,rr[2]=0.3597)   P(D|M,rr[3]=0.9218)   P(D|M,rr[4]=2.6460)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
3      0.034155        0.034155              0.034155              0.034155              0.034155              1                     
4      0.034155        0.034155              0.034155              0.034155              0.034155              1                     
5      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
6      0.041977        0.041977              0.041977              0.041977              0.041977              1                     
7      0.041977        0.041977              0.041977              0.041977              0.041977              1                     
8      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
9      0.00309648      0.000488859           0.00210447            0.00412275            0.00566984            1.58207               
10     0.040358        0.0542286             0.0480472             0.0383085             0.0208479             0.691867              
11     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
12     0.00094068      5.33328e-05           0.000295331           0.000854433           0.00255962            2.03856               
13     0.000113531     0.000148449           0.000235356           6.9327e-05            9.90881e-07           0.356604              
14     8.02443e-07     3.46697e-09           2.3466e-07            1.30753e-06           1.66411e-06           1.77372               
15     2.48141e-08     1.26068e-11           1.14497e-09           1.20541e-08           8.60449e-08           2.40992               
16     2.68879e-07     1.04382e-10           1.11489e-08           1.30645e-07           9.33619e-07           2.41262               
17     0.000530133     5.85267e-05           0.000270997           0.000607774           0.00118324            1.78863               
18     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
19     0.00794143      0.0123201             0.0101574             0.00698455            0.00230373            0.537703              
20     0.00109114      6.05689e-05           0.000354275           0.00105122            0.0028985             2.00944               
21     0.000663832     2.93693e-05           0.000172257           0.000539218           0.00191448            2.1191                
22     0.00114033      0.000189286           0.000810587           0.00156529            0.00199615            1.54124               
23     2.60466e-05     1.18529e-07           2.63666e-06           1.47205e-05           8.67105e-05           2.34162               
24     0.000429872     0.000108053           0.000397013           0.000613933           0.000600487           1.34079               
25     0.000233375     1.87288e-06           4.11171e-05           0.000206894           0.000683615           2.15801               
26     0.000300265     1.46013e-05           8.66009e-05           0.000268496           0.000831362           2.06444               
27     2.86506e-10     3.98152e-16           9.92965e-13           5.48667e-11           1.09016e-09           2.56149               
28     5.00715e-12     4.19831e-18           1.00257e-14           6.45862e-13           1.93727e-11           2.58927               
29     5.87595e-09     4.2035e-13            1.68626e-10           3.2201e-09            2.01146e-08           2.39335               
30     4.75679e-08     7.27346e-13           3.98874e-10           1.17925e-08           1.78079e-07           2.53435               
31     7.76779e-10     2.79136e-16           1.16839e-12           1.07193e-10           2.99876e-09           2.58567               
32     7.37558e-09     6.4742e-11            3.4821e-09            1.35112e-08           1.24443e-08           1.5809                
33     4.00138e-07     2.95675e-09           1.77152e-07           8.00897e-07           6.19548e-07           1.52545               
34     3.62844e-08     1.03828e-12           7.77061e-10           1.9805e-08            1.24555e-07           2.39848               
35     1.99165e-07     4.84778e-09           7.37273e-08           2.33848e-07           4.84236e-07           1.91266               
36     1.65045e-07     1.17246e-08           1.52827e-07           3.10338e-07           1.85289e-07           1.26053               
37     3.36842e-07     5.55728e-10           4.40527e-08           3.3218e-07            9.70578e-07           2.14512               
38     0.000112043     0.000111118           0.00022086            0.000107903           8.29046e-06           0.466112              
39     0.000515145     0.000286565           0.000816117           0.000766645           0.000191252           0.741097              
40     0.000908215     0.000667693           0.00159032            0.00113854            0.000236299           0.63179               
41     0.0373957       0.0434664             0.0412707             0.0373124             0.0275333             0.837287              
42     1.03535e-05     4.96541e-08           1.15229e-06           6.6016e-06            3.36106e-05           2.30447               
43     0.000964361     0.000165696           0.000698436           0.0013216             0.00167171            1.53078               
44     8.26765e-06     3.45815e-08           7.88879e-07           4.53529e-06           2.77119e-05           2.35233               
45     5.60549e-05     5.83701e-07           1.1757e-05            5.29814e-05           0.000158897           2.11202               
46     0.00119976      0.000107944           0.000531865           0.0013009             0.00285834            1.86736               
47     3.81451e-12     1.70133e-17           2.4278e-14            7.71405e-13           1.44623e-11           2.5552                
48     2.04768e-06     2.93304e-07           3.1021e-06            4.19301e-06           6.02307e-07           0.805304              
49     8.26069e-05     1.79536e-05           8.68565e-05           0.000152655           7.29622e-05           1.10864               
50     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
51     0.0204857       0.0400113             0.0273858             0.0131099             0.00143581            0.349439              
52     9.6567e-09      4.95347e-12           1.39895e-09           1.44051e-08           2.28179e-08           1.91988               
53     3.28418e-05     4.09447e-05           6.55819e-05           2.35213e-05           1.31949e-06           0.393783              
54     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
55     5.83129e-09     7.54027e-13           2.67744e-10           4.19551e-09           1.88612e-08           2.30956               
56     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
57     0.000251553     0.000107223           0.000355795           0.000419875           0.00012332            0.843864              
58     1.6392e-06      2.24206e-07           2.42945e-06           3.41957e-06           4.83592e-07           0.811669              
59     5.27572e-09     8.84894e-14           4.8078e-11            1.4145e-09            1.96402e-08           2.52522               
60     3.20405e-07     3.62344e-08           4.06422e-07           6.36517e-07           2.02446e-07           0.991909              
61     6.90709e-06     2.00263e-07           3.49345e-06           1.1633e-05            1.23017e-05           1.6123                
62     2.34368e-09     1.86609e-13           9.71715e-11           1.9375e-09            7.33985e-09           2.26592               
63     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
64     4.53191e-05     1.75816e-05           6.05136e-05           7.63776e-05           2.68035e-05           0.906738              
65     0.0204857       0.0400113             0.0273858             0.0131099             0.00143581            0.349439              
66     0.0244663       0.0510577             0.0323443             0.0134347             0.00102846            0.311036              
67     0.0172518       0.0509573             0.0159544             0.00207141            2.39482e-05           0.165258              
68     0.0144206       0.0440965             0.012382              0.00119953            4.41543e-06           0.151978              
69     1.37755e-10     1.71759e-16           4.19967e-13           2.54676e-11           5.25131e-10           2.56458               
70     0.0172518       0.0509573             0.0159544             0.00207141            2.39482e-05           0.165258              
71     3.17009e-07     2.55774e-10           2.25897e-08           2.12009e-07           1.03318e-06           2.31649               
72     0.0171275       0.0435148             0.0201275             0.00476538            0.000102122           0.219763              
73     0.000149853     5.38662e-05           0.000193473           0.00025775            9.43243e-05           0.935381              
74     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
75     2.9987e-06      1.44656e-07           2.21888e-06           5.91523e-06           3.71604e-06           1.34176               
76     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
77     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
78     0.000450858     0.000423032           0.000891493           0.000466028           2.28789e-05           0.466584              
79     0.0172518       0.0509573             0.0159544             0.00207141            2.39482e-05           0.165258              
80     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
81     0.0221616       0.0615674             0.0232579             0.00378589            3.51264e-05           0.185116              
82     0.000217084     0.000235725           0.000442442           0.000185133           5.03756e-06           0.414832              
83     0.0104182       0.0305867             0.00991417            0.00116838            3.76254e-06           0.164841              
84     0.0338982       0.0826087             0.041026              0.0114722             0.000485857           0.240453              
85     0.0110988       0.0319533             0.0109807             0.00145499            6.37397e-06           0.171711              
86     4.03341e-06     8.52178e-07           7.56245e-06           7.26989e-06           4.4913e-07            0.66147               
87     0.0171275       0.0435148             0.0201275             0.00476538            0.000102122           0.219763              
88     0.00411008      0.0105934             0.00480522            0.00103157            1.0137e-05            0.211296              
89     3.28755e-09     1.25745e-11           9.47608e-10           5.89766e-09           6.29234e-09           1.70553               
90     2.25654e-07     3.03255e-08           3.28198e-07           4.65414e-07           7.86779e-08           0.839189              
91     8.0359e-11      9.18689e-14           2.09835e-11           1.51718e-10           1.48642e-10           1.68221               
92     4.55976e-07     5.06544e-08           5.86964e-07           9.56401e-07           2.29882e-07           0.93465               
